Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Arizona Water Company - Ajo,Chromium (total)*,13.0 ppb,,100 ppb
Arizona Water Company - Ajo,Fluoride*,1.20 ppm,,4 ppm
Arizonian Travel Trailer,Arsenic,2.70 ppb,0.004 ppb,10 ppb
Arizonian Travel Trailer,Nitrate,1.70 ppm,0.14 ppm,10 ppm
Arizonian Travel Trailer,Nitrate and nitrite,1.60 ppm,0.14 ppm,10 ppm
Arizonian Travel Trailer,Total trihalomethanes (TTHMs)†,0.317 ppb,0.15 ppb,80 ppb
Arizonian Travel Trailer,Barium,4.30 ppb,700 ppb,"2,000 ppb"
Arizonian Travel Trailer,Fluoride,0.255 ppm,,4 ppm
Arizonian Travel Trailer,None,,,
City of Apache Junction,Arsenic,3.15 ppb,0.004 ppb,10 ppb
City of Apache Junction,Bromodichloromethane,16.0 ppb,0.06 ppb,
City of Apache Junction,Bromoform,2.65 ppb,0.5 ppb,
City of Apache Junction,Chlorite,307.3 ppb,50 ppb,"1,000 ppb"
City of Apache Junction,Chloroform,17.5 ppb,0.4 ppb,
City of Apache Junction,Chromium (hexavalent),0.980 ppb,0.02 ppb,
City of Apache Junction,Dibromochloromethane,13.5 ppb,0.1 ppb,
City of Apache Junction,Haloacetic acids (HAA5)†,14.8 ppb,0.1 ppb,60 ppb
City of Apache Junction,Haloacetic acids (HAA9)†,31.2 ppb,0.06 ppb,
City of Apache Junction,Nitrate,0.449 ppm,0.14 ppm,10 ppm
City of Apache Junction,Nitrate and nitrite,0.449 ppm,0.14 ppm,10 ppm
City of Apache Junction,Total trihalomethanes (TTHMs)†,48.5 ppb,0.15 ppb,80 ppb
City of Apache Junction,Barium,120.0 ppb,700 ppb,"2,000 ppb"
City of Apache Junction,Chlorate,319.4 ppb,210 ppb,
City of Apache Junction,Chromium (total),0.719 ppb,,100 ppb
City of Apache Junction,Ethylbenzene,0.130 ppb,300 ppb,700 ppb
City of Apache Junction,Fluoride,0.490 ppm,,4 ppm
City of Apache Junction,Germanium,0.293 ppb,,
City of Apache Junction,Manganese,9.75 ppb,100 ppb,
City of Apache Junction,Molybdenum,5.69 ppb,40 ppb,
City of Apache Junction,o-toluidine ,0.000850 ppb,,
City of Apache Junction,"Radium, combined (-226 &amp; -228)",0.06 pCi/L,0.05 pCi/L,5 pCi/L
City of Apache Junction,Selenium,3.62 ppb,30 ppb,50 ppb
City of Apache Junction,Strontium,1.03 ppb,"1,500 ppb",
City of Apache Junction,Toluene,0.763 ppb,150 ppb,"1,000 ppb"
City of Apache Junction,Vanadium,2.74 ppb,21 ppb,
City of Apache Junction,Xylenes (total),1.13 ppb,"1,800 ppb","10,000 ppb"
City of Apache Junction,None,,,
Northern Section 4 Co-op,Arsenic,3.10 ppb,0.004 ppb,10 ppb
Northern Section 4 Co-op,Nitrate,3.68 ppm,0.14 ppm,10 ppm
Northern Section 4 Co-op,Nitrate and nitrite,6.70 ppm,0.14 ppm,10 ppm
Northern Section 4 Co-op,"Radium, combined (-226 &amp; -228)",0.52 pCi/L,0.05 pCi/L,5 pCi/L
Northern Section 4 Co-op,Uranium,15.92 pCi/L,0.43 pCi/L,20 pCi/L
Northern Section 4 Co-op,Barium,12.5 ppb,700 ppb,"2,000 ppb"
Northern Section 4 Co-op,Fluoride,1.30 ppm,,4 ppm
Northern Section 4 Co-op,None,,,
Sunland Water Company,Arsenic,7.67 ppb,0.004 ppb,10 ppb
Sunland Water Company,Bromoform,3.60 ppb,0.5 ppb,
Sunland Water Company,Nitrate,7.00 ppm,0.14 ppm,10 ppm
Sunland Water Company,Total trihalomethanes (TTHMs)†,2.30 ppb,0.15 ppb,80 ppb
Sunland Water Company,Barium,62.5 ppb,700 ppb,"2,000 ppb"
Sunland Water Company,Chromium (total),5.75 ppb,,100 ppb
Sunland Water Company,Fluoride,0.530 ppm,,4 ppm
Sunland Water Company,None,,,
Johnson Utilities,Arsenic,4.30 ppb,0.004 ppb,10 ppb
Johnson Utilities,Chromium (hexavalent),3.47 ppb,0.02 ppb,
Johnson Utilities,Haloacetic acids (HAA9)†,1.02 ppb,0.06 ppb,
Johnson Utilities,Nitrate,6.69 ppm,0.14 ppm,10 ppm
Johnson Utilities,Nitrate and nitrite,7.53 ppm,0.14 ppm,10 ppm
Johnson Utilities,"Radium, combined (-226 &amp; -228)",1.11 pCi/L,0.05 pCi/L,5 pCi/L
Johnson Utilities,Total trihalomethanes (TTHMs)†,2.99 ppb,0.15 ppb,80 ppb
Johnson Utilities,Barium,29.2 ppb,700 ppb,"2,000 ppb"
Johnson Utilities,Chlorate,2.00 ppb,210 ppb,
Johnson Utilities,Chromium (total),3.53 ppb,,100 ppb
Johnson Utilities,Fluoride,0.575 ppm,,4 ppm
Johnson Utilities,Germanium,0.385 ppb,,
Johnson Utilities,Haloacetic acids (HAA5)†,0.106 ppb,0.1 ppb,60 ppb
Johnson Utilities,Manganese,1.04 ppb,100 ppb,
Johnson Utilities,Molybdenum,1.50 ppb,40 ppb,
Johnson Utilities,Strontium,0.830 ppb,"1,500 ppb",
Johnson Utilities,Vanadium,13.6 ppb,21 ppb,
Johnson Utilities,None,,,
Arizona Training Program,Arsenic,4.45 ppb,0.004 ppb,10 ppb
Arizona Training Program,Bromodichloromethane,0.780 ppb,0.06 ppb,
Arizona Training Program,Bromoform,18.6 ppb,0.5 ppb,
Arizona Training Program,Dibromochloromethane,4.79 ppb,0.1 ppb,
Arizona Training Program,Haloacetic acids (HAA5)†,5.52 ppb,0.1 ppb,60 ppb
Arizona Training Program,Nitrate,4.94 ppm,0.14 ppm,10 ppm
Arizona Training Program,Nitrate and nitrite,5.93 ppm,0.14 ppm,10 ppm
Arizona Training Program,"Radium, combined (-226 &amp; -228)",0.22 pCi/L,0.05 pCi/L,5 pCi/L
Arizona Training Program,Total trihalomethanes (TTHMs)†,26.8 ppb,0.15 ppb,80 ppb
Arizona Training Program,Uranium,5.78 pCi/L,0.43 pCi/L,20 pCi/L
Arizona Training Program,Barium,69.0 ppb,700 ppb,"2,000 ppb"
Arizona Training Program,Fluoride,0.680 ppm,,4 ppm
Arizona Training Program,Selenium,3.90 ppb,30 ppb,50 ppb
Arizona Training Program,None,,,
Peu/whispering Winds,Bromochloroacetic acid*,2.32 ppb,0.02 ppb,
Peu/whispering Winds,Bromodichloromethane,7.40 ppb,0.06 ppb,
Peu/whispering Winds,Chloroform,14.0 ppb,0.4 ppb,
Peu/whispering Winds,Chromium (hexavalent)*,0.168 ppb,0.02 ppb,
Peu/whispering Winds,Dibromoacetic acid,1.31 ppb,0.04 ppb,
Peu/whispering Winds,Dibromochloromethane,4.10 ppb,0.1 ppb,
Peu/whispering Winds,Dichloroacetic acid,4.87 ppb,0.2 ppb,
Peu/whispering Winds,Haloacetic acids (HAA5)†,8.80 ppb,0.1 ppb,60 ppb
Peu/whispering Winds,Haloacetic acids (HAA9)*†,14.4 ppb,0.06 ppb,
Peu/whispering Winds,Manganese*,251.7 ppb,100 ppb,
Peu/whispering Winds,Nitrate*,1.18 ppm,0.14 ppm,10 ppm
Peu/whispering Winds,Perfluorooctanoic acid (PFOA)*,7.81 ppt,0.007 ppt,
Peu/whispering Winds,"Radium, combined (-226 &amp; -228)*",0.85 pCi/L,0.05 pCi/L,5 pCi/L
Peu/whispering Winds,Total trihalomethanes (TTHMs)†,26.0 ppb,0.15 ppb,80 ppb
Peu/whispering Winds,Trichloroacetic acid,2.62 ppb,0.1 ppb,
Peu/whispering Winds,Barium*,20.3 ppb,700 ppb,"2,000 ppb"
Peu/whispering Winds,Bromoform,0.600 ppb,0.5 ppb,
Peu/whispering Winds,Chlorate*,128.8 ppb,210 ppb,
Peu/whispering Winds,Chromium (total)*,0.288 ppb,,100 ppb
Peu/whispering Winds,Monochloroacetic acid*,0.0781 ppb,53 ppb,
Peu/whispering Winds,Perfluorobutane sulfonate (PFBS)*,0.759 ppt,1 ppt,
Peu/whispering Winds,Perfluorobutanoic Acid (PFBA)*,1.01 ppt,,
Peu/whispering Winds,Perfluoroheptanoic acid (PFHPA)*,1.63 ppt,1 ppt,
Peu/whispering Winds,Perfluorohexane sulfonate (PFHXS)*,0.372 ppt,1 ppt,
Peu/whispering Winds,Perfluorohexanoic Acid (PFHxA)*,2.21 ppt,,
Peu/whispering Winds,Perfluorooctane sulfonate (PFOS)*,0.133 ppt,1 ppt,
Peu/whispering Winds,Perfluoropentanoic Acid (PFPeA)*,3.71 ppt,,
Peu/whispering Winds,Strontium*,0.108 ppb,"1,500 ppb",
Peu/whispering Winds,Vanadium*,0.1000 ppb,21 ppb,
Peu/whispering Winds,None,,,
Silverbell Irrigation & Drainage District,Arsenic,16.0 ppb,0.004 ppb,10 ppb
Silverbell Irrigation & Drainage District,Bromoform,3.70 ppb,0.5 ppb,
Silverbell Irrigation & Drainage District,Haloacetic acids (HAA5)†,0.460 ppb,0.1 ppb,60 ppb
Silverbell Irrigation & Drainage District,Nitrate,6.50 ppm,0.14 ppm,10 ppm
Silverbell Irrigation & Drainage District,Nitrate and nitrite,6.93 ppm,0.14 ppm,10 ppm
Silverbell Irrigation & Drainage District,"Radium, combined (-226 &amp; -228)",0.85 pCi/L,0.05 pCi/L,5 pCi/L
Silverbell Irrigation & Drainage District,Total trihalomethanes (TTHMs)†,4.66 ppb,0.15 ppb,80 ppb
Silverbell Irrigation & Drainage District,Barium,28.0 ppb,700 ppb,"2,000 ppb"
Silverbell Irrigation & Drainage District,Chromium (total),20.0 ppb,,100 ppb
Silverbell Irrigation & Drainage District,Fluoride,0.880 ppm,,4 ppm
Silverbell Irrigation & Drainage District,None,,,
Picacho Water Company,Arsenic,6.10 ppb,0.004 ppb,10 ppb
Picacho Water Company,Bromodichloromethane,0.700 ppb,0.06 ppb,
Picacho Water Company,Bromoform,8.35 ppb,0.5 ppb,
Picacho Water Company,Dibromochloromethane,3.80 ppb,0.1 ppb,
Picacho Water Company,Haloacetic acids (HAA5)†,2.47 ppb,0.1 ppb,60 ppb
Picacho Water Company,Nitrate,6.86 ppm,0.14 ppm,10 ppm
Picacho Water Company,Nitrate and nitrite,6.81 ppm,0.14 ppm,10 ppm
Picacho Water Company,Total trihalomethanes (TTHMs)†,13.1 ppb,0.15 ppb,80 ppb
Picacho Water Company,Barium,81.5 ppb,700 ppb,"2,000 ppb"
Picacho Water Company,Chromium (total),3.40 ppb,,100 ppb
Picacho Water Company,Fluoride,0.350 ppm,,4 ppm
Picacho Water Company,None,,,
Correctional Corporation of Am - Eloy Detention,Arsenic,3.42 ppb,0.004 ppb,10 ppb
Correctional Corporation of Am - Eloy Detention,Bromoform,4.40 ppb,0.5 ppb,
Correctional Corporation of Am - Eloy Detention,Dibromochloromethane,1.20 ppb,0.1 ppb,
Correctional Corporation of Am - Eloy Detention,Haloacetic acids (HAA5)†,5.71 ppb,0.1 ppb,60 ppb
Correctional Corporation of Am - Eloy Detention,Nitrate,5.57 ppm,0.14 ppm,10 ppm
Correctional Corporation of Am - Eloy Detention,Total trihalomethanes (TTHMs)†,25.8 ppb,0.15 ppb,80 ppb
Correctional Corporation of Am - Eloy Detention,Barium,88.2 ppb,700 ppb,"2,000 ppb"
Correctional Corporation of Am - Eloy Detention,Chromium (total),1.17 ppb,,100 ppb
Correctional Corporation of Am - Eloy Detention,Fluoride,0.288 ppm,,4 ppm
Correctional Corporation of Am - Eloy Detention,None,,,
Arizona Water Company - Ajo,Arsenic*,1.27 ppb,0.004 ppb,10 ppb
Arizona Water Company - Ajo,Haloacetic acids (HAA5)†,3.34 ppb,0.1 ppb,60 ppb
Arizona Water Company - Ajo,Nitrate*,3.62 ppm,0.14 ppm,10 ppm
Arizona Water Company - Ajo,Total trihalomethanes (TTHMs)†,37.4 ppb,0.15 ppb,80 ppb
Arizona Water Company - Ajo,Chromium (total)*,13.0 ppb,,100 ppb
Arizona Water Company - Ajo,Fluoride*,1.20 ppm,,4 ppm
Villa Grande Domestic Water Improvement District,Arsenic,2.80 ppb,0.004 ppb,10 ppb
Villa Grande Domestic Water Improvement District,Bromoform,2.00 ppb,0.5 ppb,
Villa Grande Domestic Water Improvement District,Haloacetic acids (HAA5)†,1.20 ppb,0.1 ppb,60 ppb
Villa Grande Domestic Water Improvement District,Nitrate,12.0 ppm,0.14 ppm,10 ppm
Villa Grande Domestic Water Improvement District,Nitrate and nitrite,13.5 ppm,0.14 ppm,10 ppm
Villa Grande Domestic Water Improvement District,Total trihalomethanes (TTHMs)†,15.1 ppb,0.15 ppb,80 ppb
Villa Grande Domestic Water Improvement District,Barium,47.0 ppb,700 ppb,"2,000 ppb"
Villa Grande Domestic Water Improvement District,Chromium (total),2.20 ppb,,100 ppb
Villa Grande Domestic Water Improvement District,Fluoride,0.170 ppm,,4 ppm
Villa Grande Domestic Water Improvement District,Selenium,8.30 ppb,30 ppb,50 ppb
Villa Grande Domestic Water Improvement District,None,,,
Golden Corridor Water Company Inc.,Arsenic*,4.67 ppb,0.004 ppb,10 ppb
Golden Corridor Water Company Inc.,Bromodichloromethane*,3.80 ppb,0.06 ppb,
Golden Corridor Water Company Inc.,Chromium (hexavalent)*,6.82 ppb,0.02 ppb,
Golden Corridor Water Company Inc.,Dibromochloromethane*,14.9 ppb,0.1 ppb,
Golden Corridor Water Company Inc.,Haloacetic acids (HAA5)†,2.60 ppb,0.1 ppb,60 ppb
Golden Corridor Water Company Inc.,Haloacetic acids (HAA9)*†,4.52 ppb,0.06 ppb,
Golden Corridor Water Company Inc.,Nitrate*,6.44 ppm,0.14 ppm,10 ppm
Golden Corridor Water Company Inc.,Nitrate and nitrite*,6.29 ppm,0.14 ppm,10 ppm
Golden Corridor Water Company Inc.,"Radium, combined (-226 &amp; -228)*",0.33 pCi/L,0.05 pCi/L,5 pCi/L
Golden Corridor Water Company Inc.,Total trihalomethanes (TTHMs)†,28.1 ppb,0.15 ppb,80 ppb
Golden Corridor Water Company Inc.,Barium*,29.0 ppb,700 ppb,"2,000 ppb"
Golden Corridor Water Company Inc.,Chlorate*,167.0 ppb,210 ppb,
Golden Corridor Water Company Inc.,Chloroform*,0.700 ppb,0.4 ppb,
Golden Corridor Water Company Inc.,Chromium (total)*,7.30 ppb,,100 ppb
Golden Corridor Water Company Inc.,Fluoride*,1.05 ppm,,4 ppm
Golden Corridor Water Company Inc.,Germanium*,0.798 ppb,,
Golden Corridor Water Company Inc.,Manganese*,0.254 ppb,100 ppb,
Golden Corridor Water Company Inc.,Molybdenum*,2.91 ppb,40 ppb,
Golden Corridor Water Company Inc.,Selenium*,5.38 ppb,30 ppb,50 ppb
Golden Corridor Water Company Inc.,Strontium*,1.41 ppb,"1,500 ppb",
Golden Corridor Water Company Inc.,Vanadium*,7.69 ppb,21 ppb,
Picacho Peak Water Company,Arsenic,2.10 ppb,0.004 ppb,10 ppb
Picacho Peak Water Company,Nitrate,4.21 ppm,0.14 ppm,10 ppm
Picacho Peak Water Company,Barium,35.0 ppb,700 ppb,"2,000 ppb"
Picacho Peak Water Company,Chromium (total),3.10 ppb,,100 ppb
Picacho Peak Water Company,Fluoride,0.330 ppm,,4 ppm
Picacho Peak Water Company,Selenium,8.60 ppb,30 ppb,50 ppb
Picacho Peak Water Company,None,,,
Arizona Water Company - Ajo,Arsenic*,1.27 ppb,0.004 ppb,10 ppb
Arizona Water Company - Ajo,Haloacetic acids (HAA5)†,3.34 ppb,0.1 ppb,60 ppb
Arizona Water Company - Ajo,Nitrate*,3.62 ppm,0.14 ppm,10 ppm
Arizona Water Company - Ajo,Total trihalomethanes (TTHMs)†,37.4 ppb,0.15 ppb,80 ppb
Arizona Water Company - Ajo,Chromium (total)*,13.0 ppb,,100 ppb
Arizona Water Company - Ajo,Fluoride*,1.20 ppm,,4 ppm
Boone-florence Water Commission,Bromodichloromethane*,9.64 ppb,0.06 ppb,
Boone-florence Water Commission,Bromoform*,6.73 ppb,0.5 ppb,
Boone-florence Water Commission,Chloroform*,9.65 ppb,0.4 ppb,
Boone-florence Water Commission,Chromium (hexavalent)*,0.117 ppb,0.02 ppb,
Boone-florence Water Commission,Dibromoacetic acid*,3.34 ppb,0.04 ppb,
Boone-florence Water Commission,Dibromochloromethane*,11.8 ppb,0.1 ppb,
Boone-florence Water Commission,Dichloroacetic acid*,3.04 ppb,0.2 ppb,
Boone-florence Water Commission,Haloacetic acids (HAA5)†,8.75 ppb,0.1 ppb,60 ppb
Boone-florence Water Commission,Haloacetic acids (HAA9)*†,11.6 ppb,0.06 ppb,
Boone-florence Water Commission,Nitrate*,0.853 ppm,0.14 ppm,10 ppm
Boone-florence Water Commission,Nitrate and nitrite*,0.885 ppm,0.14 ppm,10 ppm
Boone-florence Water Commission,Total trihalomethanes (TTHMs)†,41.0 ppb,0.15 ppb,80 ppb
Boone-florence Water Commission,Trichloroacetic acid*,0.710 ppb,0.1 ppb,
Boone-florence Water Commission,"1,4-Dioxane*",0.401 ppb,0.35 ppb,
Boone-florence Water Commission,Barium*,26.5 ppb,700 ppb,"2,000 ppb"
Boone-florence Water Commission,Chlorate*,15.3 ppb,210 ppb,
Boone-florence Water Commission,Chromium (total)*,0.0858 ppb,,100 ppb
Boone-florence Water Commission,Fluoride*,0.862 ppm,,4 ppm
Boone-florence Water Commission,Molybdenum*,2.47 ppb,40 ppb,
Boone-florence Water Commission,Monobromoacetic acid*,1.71 ppb,25 ppb,
Boone-florence Water Commission,Monochloroacetic acid*,0.0218 ppb,53 ppb,
Boone-florence Water Commission,Strontium*,0.193 ppb,"1,500 ppb",
Boone-florence Water Commission,Vanadium*,0.382 ppb,21 ppb,
Johnson Utility - Anthem At Merrill Ranch,Arsenic,2.28 ppb,0.004 ppb,10 ppb
Johnson Utility - Anthem At Merrill Ranch,Nitrate,3.38 ppm,0.14 ppm,10 ppm
Johnson Utility - Anthem At Merrill Ranch,Nitrate and nitrite,2.30 ppm,0.14 ppm,10 ppm
Johnson Utility - Anthem At Merrill Ranch,Total trihalomethanes (TTHMs)†,1.64 ppb,0.15 ppb,80 ppb
Johnson Utility - Anthem At Merrill Ranch,Barium,16.0 ppb,700 ppb,"2,000 ppb"
Johnson Utility - Anthem At Merrill Ranch,Chromium (total),1.73 ppb,,100 ppb
Johnson Utility - Anthem At Merrill Ranch,Fluoride,0.480 ppm,,4 ppm
Johnson Utility - Anthem At Merrill Ranch,Haloacetic acids (HAA5)†,0.183 ppb,0.1 ppb,60 ppb
Johnson Utility - Anthem At Merrill Ranch,None,,,
Big Park Water Company,Arsenic,6.70 ppb,0.004 ppb,10 ppb
Big Park Water Company,Nitrate,0.556 ppm,0.14 ppm,10 ppm
Big Park Water Company,Tetrachloroethylene (perchloroethylene),1.10 ppb,0.06 ppb,5 ppb
Big Park Water Company,Barium,105.0 ppb,700 ppb,"2,000 ppb"
Big Park Water Company,Chromium (total),3.04 ppb,,100 ppb
Big Park Water Company,Di(2-ethylhexyl) phthalate,0.132 ppb,3 ppb,6 ppb
Big Park Water Company,Ethylbenzene,0.450 ppb,300 ppb,700 ppb
Big Park Water Company,Fluoride,0.124 ppm,,4 ppm
Big Park Water Company,Styrene,0.0368 ppb,0.5 ppb,100 ppb
Big Park Water Company,Xylenes (total),2.41 ppb,"1,800 ppb","10,000 ppb"
Big Park Water Company,None,,,
Tonto Basin Water - Cactus Forest,Arsenic,6.23 ppb,0.004 ppb,10 ppb
Tonto Basin Water - Cactus Forest,Nitrate,2.02 ppm,0.14 ppm,10 ppm
Tonto Basin Water - Cactus Forest,Barium,51.9 ppb,700 ppb,"2,000 ppb"
Tonto Basin Water - Cactus Forest,Chromium (total),1.50 ppb,,100 ppb
Tonto Basin Water - Cactus Forest,Fluoride,1.35 ppm,,4 ppm
Tonto Basin Water - Cactus Forest,None,,,
Adoc Eyman Unit,Arsenic,1.40 ppb,0.004 ppb,10 ppb
Adoc Eyman Unit,Nitrate,2.59 ppm,0.14 ppm,10 ppm
Adoc Eyman Unit,Nitrate and nitrite,2.50 ppm,0.14 ppm,10 ppm
Adoc Eyman Unit,Total trihalomethanes (TTHMs)†,1.91 ppb,0.15 ppb,80 ppb
Adoc Eyman Unit,Barium,9.60 ppb,700 ppb,"2,000 ppb"
Adoc Eyman Unit,Chromium (total),0.790 ppb,,100 ppb
Adoc Eyman Unit,Fluoride,1.10 ppm,,4 ppm
Adoc Eyman Unit,None,,,
Adoc Florence Asp,"1,2-Dibromo-3-chloropropane (DBCP)",0.00400 ppb,0.0017 ppb,0.2 ppb
Adoc Florence Asp,Arsenic,2.20 ppb,0.004 ppb,10 ppb
Adoc Florence Asp,Haloacetic acids (HAA5)†,0.750 ppb,0.1 ppb,60 ppb
Adoc Florence Asp,Nitrate,0.912 ppm,0.14 ppm,10 ppm
Adoc Florence Asp,Nitrate and nitrite,0.891 ppm,0.14 ppm,10 ppm
Adoc Florence Asp,Total trihalomethanes (TTHMs)†,2.52 ppb,0.15 ppb,80 ppb
Adoc Florence Asp,Barium,8.58 ppb,700 ppb,"2,000 ppb"
Adoc Florence Asp,Chromium (total),0.925 ppb,,100 ppb
Adoc Florence Asp,Selenium,0.403 ppb,30 ppb,50 ppb
Adoc Florence Asp,None,,,
"Hayden, Town of",Haloacetic acids (HAA5)†,4.12 ppb,0.1 ppb,60 ppb
"Hayden, Town of",Total trihalomethanes (TTHMs)†,22.9 ppb,0.15 ppb,80 ppb
"Kearny, Town of",Haloacetic acids (HAA5)†,4.47 ppb,0.1 ppb,60 ppb
"Kearny, Town of",Nitrate,1.09 ppm,0.14 ppm,10 ppm
"Kearny, Town of",Total trihalomethanes (TTHMs)†,38.8 ppb,0.15 ppb,80 ppb
"Kearny, Town of",None,,,
Kelvin Simmons Co-op,Arsenic,3.50 ppb,0.004 ppb,10 ppb
Kelvin Simmons Co-op,Nitrate,0.953 ppm,0.14 ppm,10 ppm
Kelvin Simmons Co-op,Uranium,31.09 pCi/L,0.43 pCi/L,20 pCi/L
Kelvin Simmons Co-op,Barium,36.0 ppb,700 ppb,"2,000 ppb"
Kelvin Simmons Co-op,Fluoride,1.20 ppm,,4 ppm
Kelvin Simmons Co-op,None,,,
Bidegain Water Company,Nitrate,4.08 ppm,0.14 ppm,10 ppm
Bidegain Water Company,"Radium, combined (-226 &amp; -228)",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Bidegain Water Company,Barium,240.0 ppb,700 ppb,"2,000 ppb"
Bidegain Water Company,Chromium (total),3.20 ppb,,100 ppb
Bidegain Water Company,Fluoride,0.270 ppm,,4 ppm
Bidegain Water Company,None,,,
Breezeway Trailer Park,Nitrate,5.74 ppm,0.14 ppm,10 ppm
Breezeway Trailer Park,"Radium, combined (-226 &amp; -228)",0.12 pCi/L,0.05 pCi/L,5 pCi/L
Breezeway Trailer Park,Uranium,15.70 pCi/L,0.43 pCi/L,20 pCi/L
Breezeway Trailer Park,Barium,170.0 ppb,700 ppb,"2,000 ppb"
Breezeway Trailer Park,Fluoride,0.190 ppm,,4 ppm
Breezeway Trailer Park,None,,,
Saguaro Mobile Home Park,Nitrate,2.73 ppm,0.14 ppm,10 ppm
Saguaro Mobile Home Park,"Radium, combined (-226 &amp; -228)",0.70 pCi/L,0.05 pCi/L,5 pCi/L
Saguaro Mobile Home Park,None,,,
Maricopa Mountain Domestic Water Improvement District 1,Arsenic,1.50 ppb,0.004 ppb,10 ppb
Maricopa Mountain Domestic Water Improvement District 1,Haloacetic acids (HAA5)†,2.80 ppb,0.1 ppb,60 ppb
Maricopa Mountain Domestic Water Improvement District 1,Nitrate,9.74 ppm,0.14 ppm,10 ppm
Maricopa Mountain Domestic Water Improvement District 1,Nitrate and nitrite,10.3 ppm,0.14 ppm,10 ppm
Maricopa Mountain Domestic Water Improvement District 1,Total trihalomethanes (TTHMs)†,4.40 ppb,0.15 ppb,80 ppb
Maricopa Mountain Domestic Water Improvement District 1,Uranium,11.59 pCi/L,0.43 pCi/L,20 pCi/L
Maricopa Mountain Domestic Water Improvement District 1,Barium,13.0 ppb,700 ppb,"2,000 ppb"
Maricopa Mountain Domestic Water Improvement District 1,Chromium (total),13.0 ppb,,100 ppb
Maricopa Mountain Domestic Water Improvement District 1,Fluoride,2.60 ppm,,4 ppm
Maricopa Mountain Domestic Water Improvement District 1,Selenium,5.60 ppb,30 ppb,50 ppb
Maricopa Mountain Domestic Water Improvement District 1,None,,,
Maricopa Mountain Domestic Water Improvement District 1,Arsenic,1.50 ppb,0.004 ppb,10 ppb
Maricopa Mountain Domestic Water Improvement District 1,Haloacetic acids (HAA5)†,2.80 ppb,0.1 ppb,60 ppb
Maricopa Mountain Domestic Water Improvement District 1,Nitrate,9.74 ppm,0.14 ppm,10 ppm
Maricopa Mountain Domestic Water Improvement District 1,Nitrate and nitrite,10.3 ppm,0.14 ppm,10 ppm
Maricopa Mountain Domestic Water Improvement District 1,Total trihalomethanes (TTHMs)†,4.40 ppb,0.15 ppb,80 ppb
Maricopa Mountain Domestic Water Improvement District 1,Uranium,11.59 pCi/L,0.43 pCi/L,20 pCi/L
Maricopa Mountain Domestic Water Improvement District 1,Barium,13.0 ppb,700 ppb,"2,000 ppb"
Maricopa Mountain Domestic Water Improvement District 1,Chromium (total),13.0 ppb,,100 ppb
Maricopa Mountain Domestic Water Improvement District 1,Fluoride,2.60 ppm,,4 ppm
Maricopa Mountain Domestic Water Improvement District 1,Selenium,5.60 ppb,30 ppb,50 ppb
Maricopa Mountain Domestic Water Improvement District 1,None,,,
Copper Mountain Consolidated Md,Arsenic,0.200 ppb,0.004 ppb,10 ppb
Copper Mountain Consolidated Md,Bromodichloromethane,2.02 ppb,0.06 ppb,
Copper Mountain Consolidated Md,Chloroform,1.79 ppb,0.4 ppb,
Copper Mountain Consolidated Md,Dibromoacetic acid,0.636 ppb,0.04 ppb,
Copper Mountain Consolidated Md,Dibromochloromethane,1.95 ppb,0.1 ppb,
Copper Mountain Consolidated Md,Dichloroacetic acid,0.464 ppb,0.2 ppb,
Copper Mountain Consolidated Md,Haloacetic acids (HAA5)†,3.83 ppb,0.1 ppb,60 ppb
Copper Mountain Consolidated Md,Nitrate and nitrite,0.350 ppm,0.14 ppm,10 ppm
Copper Mountain Consolidated Md,"Radium, combined (-226 &amp; -228)",1.42 pCi/L,0.05 pCi/L,5 pCi/L
Copper Mountain Consolidated Md,Total trihalomethanes (TTHMs)†,8.01 ppb,0.15 ppb,80 ppb
Copper Mountain Consolidated Md,Trichloroacetic acid,0.282 ppb,0.1 ppb,
Copper Mountain Consolidated Md,Uranium,1.18 pCi/L,0.43 pCi/L,20 pCi/L
Copper Mountain Consolidated Md,Barium,183.8 ppb,700 ppb,"2,000 ppb"
Copper Mountain Consolidated Md,Bromoform,0.560 ppb,0.5 ppb,
Copper Mountain Consolidated Md,Carbofuran,0.0188 ppb,0.7 ppb,40 ppb
Copper Mountain Consolidated Md,Chromium (total),0.600 ppb,,100 ppb
Copper Mountain Consolidated Md,Monochloroacetic acid,1.09 ppb,53 ppb,
Copper Mountain Consolidated Md,Nitrate,0.256 ppm,0.14 ppm,10 ppm
Copper Mountain Consolidated Md,Selenium,0.500 ppb,30 ppb,50 ppb
Copper Mountain Consolidated Md,None,,,
Valle Escondido Domestic Water Improvement District,Arsenic,7.27 ppb,0.004 ppb,10 ppb
Valle Escondido Domestic Water Improvement District,Haloacetic acids (HAA5)†,1.20 ppb,0.1 ppb,60 ppb
Valle Escondido Domestic Water Improvement District,Nitrate,4.34 ppm,0.14 ppm,10 ppm
Valle Escondido Domestic Water Improvement District,Nitrate and nitrite,4.10 ppm,0.14 ppm,10 ppm
Valle Escondido Domestic Water Improvement District,"Radium, combined (-226 &amp; -228)",0.17 pCi/L,0.05 pCi/L,5 pCi/L
Valle Escondido Domestic Water Improvement District,Total trihalomethanes (TTHMs)†,2.80 ppb,0.15 ppb,80 ppb
