Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
City of Sardis,Barium,15.8 ppb,700 ppb,"2,000 ppb"
City of Sardis,Chromium (total),1.58 ppb,,100 ppb
City of Sardis,Fluoride,0.166 ppm,,4 ppm
City of Sardis,Monochloroacetic acid,2.00 ppb,53 ppb,
City of Sardis,Nitrite,0.00923 ppm,,1 ppm
City of Sardis,None,,,
City of Marks,Chloroform,1.46 ppb,0.4 ppb,
City of Marks,Dichloroacetic acid,2.00 ppb,0.2 ppb,
City of Marks,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
City of Marks,Total trihalomethanes (TTHMs)†,1.46 ppb,0.15 ppb,80 ppb
City of Marks,Barium,29.5 ppb,700 ppb,"2,000 ppb"
City of Marks,Chromium (total),0.800 ppb,,100 ppb
City of Marks,Fluoride,0.128 ppm,,4 ppm
City of Marks,None,,,
Sardis Lake Community W/a,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
Sardis Lake Community W/a,"Radium, combined (-226 &amp; -228)",0.38 pCi/L,0.05 pCi/L,5 pCi/L
Sardis Lake Community W/a,Barium,9.70 ppb,700 ppb,"2,000 ppb"
Sardis Lake Community W/a,Chromium (total),0.467 ppb,,100 ppb
Sardis Lake Community W/a,Fluoride,0.0192 ppm,,4 ppm
Sardis Lake Community W/a,Monochloroacetic acid,2.00 ppb,53 ppb,
Sardis Lake Community W/a,Xylenes (total),0.227 ppb,"1,800 ppb","10,000 ppb"
Sardis Lake Community W/a,None,,,
Hotophia Water Association,Bromodichloromethane,1.88 ppb,0.06 ppb,
Hotophia Water Association,Chloroform,4.38 ppb,0.4 ppb,
Hotophia Water Association,Dibromochloromethane,1.18 ppb,0.1 ppb,
Hotophia Water Association,Dichloroacetic acid,2.00 ppb,0.2 ppb,
Hotophia Water Association,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
Hotophia Water Association,Total trihalomethanes (TTHMs)†,7.44 ppb,0.15 ppb,80 ppb
Hotophia Water Association,Barium,11.0 ppb,700 ppb,"2,000 ppb"
Hotophia Water Association,Chromium (total),1.10 ppb,,100 ppb
Hotophia Water Association,Fluoride,0.111 ppm,,4 ppm
Hotophia Water Association,Manganese,8.85 ppb,100 ppb,
Hotophia Water Association,None,,,
Alpine Water Association,Arsenic,0.575 ppb,0.004 ppb,10 ppb
Alpine Water Association,Bromoform,2.34 ppb,0.5 ppb,
Alpine Water Association,Dibromochloromethane,1.28 ppb,0.1 ppb,
Alpine Water Association,Total trihalomethanes (TTHMs)†,3.62 ppb,0.15 ppb,80 ppb
Alpine Water Association,Barium,134.5 ppb,700 ppb,"2,000 ppb"
Alpine Water Association,Chromium (total),1.23 ppb,,100 ppb
Alpine Water Association,Fluoride,0.163 ppm,,4 ppm
Alpine Water Association,None,,,
Bethlehem Water Association,Arsenic*,0.794 ppb,0.004 ppb,10 ppb
Bethlehem Water Association,Bromoform,16.2 ppb,0.5 ppb,
Bethlehem Water Association,Dibromoacetic acid,2.00 ppb,0.04 ppb,
Bethlehem Water Association,Dibromochloromethane,2.63 ppb,0.1 ppb,
Bethlehem Water Association,Dichloroacetic acid,0.500 ppb,0.2 ppb,
Bethlehem Water Association,Haloacetic acids (HAA5)†,8.00 ppb,0.1 ppb,60 ppb
Bethlehem Water Association,"Radium, combined (-226 &amp; -228)*",0.39 pCi/L,0.05 pCi/L,5 pCi/L
Bethlehem Water Association,Total trihalomethanes (TTHMs)†,18.8 ppb,0.15 ppb,80 ppb
Bethlehem Water Association,Barium*,122.4 ppb,700 ppb,"2,000 ppb"
Bethlehem Water Association,Chromium (hexavalent)*,0.00724 ppb,0.02 ppb,
Bethlehem Water Association,Chromium (total)*,0.358 ppb,,100 ppb
Bethlehem Water Association,Cyanide*,1.50 ppb,,200 ppb
Bethlehem Water Association,Fluoride*,0.397 ppm,,4 ppm
Bethlehem Water Association,Manganese*,66.4 ppb,100 ppb,
Bethlehem Water Association,Monochloroacetic acid,5.50 ppb,53 ppb,
Bethlehem Water Association,Selenium*,0.141 ppb,30 ppb,50 ppb
Bethlehem Water Association,Strontium*,1.60 ppb,"1,500 ppb",
Bethlehem Water Association,None,,,
Blue Springs W/a,Arsenic,0.467 ppb,0.004 ppb,10 ppb
Blue Springs W/a,"Radium, combined (-226 &amp; -228)",0.97 pCi/L,0.05 pCi/L,5 pCi/L
Blue Springs W/a,Barium,177.6 ppb,700 ppb,"2,000 ppb"
Blue Springs W/a,Chromium (total),1.35 ppb,,100 ppb
Blue Springs W/a,Fluoride,0.0893 ppm,,4 ppm
Blue Springs W/a,None,,,
City of New Albany,Arsenic,0.794 ppb,0.004 ppb,10 ppb
City of New Albany,Bromoform,10.6 ppb,0.5 ppb,
City of New Albany,Dibromoacetic acid,3.00 ppb,0.04 ppb,
City of New Albany,Dibromochloromethane,1.87 ppb,0.1 ppb,
City of New Albany,Haloacetic acids (HAA5)†,3.00 ppb,0.1 ppb,60 ppb
City of New Albany,"Radium, combined (-226 &amp; -228)",0.39 pCi/L,0.05 pCi/L,5 pCi/L
City of New Albany,Total trihalomethanes (TTHMs)†,12.5 ppb,0.15 ppb,80 ppb
City of New Albany,Barium,122.4 ppb,700 ppb,"2,000 ppb"
City of New Albany,Chromium (hexavalent),0.00724 ppb,0.02 ppb,
City of New Albany,Chromium (total),0.358 ppb,,100 ppb
City of New Albany,Cyanide,1.50 ppb,,200 ppb
City of New Albany,Fluoride,0.397 ppm,,4 ppm
City of New Albany,Manganese,66.4 ppb,100 ppb,
City of New Albany,Selenium,0.141 ppb,30 ppb,50 ppb
City of New Albany,Strontium,1.60 ppb,"1,500 ppb",
City of New Albany,None,,,
Highway 30 West Water Association,Arsenic,1.40 ppb,0.004 ppb,10 ppb
Highway 30 West Water Association,Bromoform,3.17 ppb,0.5 ppb,
Highway 30 West Water Association,"Radium, combined (-226 &amp; -228)",0.55 pCi/L,0.05 pCi/L,5 pCi/L
Highway 30 West Water Association,Total trihalomethanes (TTHMs)†,3.17 ppb,0.15 ppb,80 ppb
Highway 30 West Water Association,Barium,200.3 ppb,700 ppb,"2,000 ppb"
Highway 30 West Water Association,Chromium (total),0.925 ppb,,100 ppb
Highway 30 West Water Association,Cyanide,5.75 ppb,,200 ppb
Highway 30 West Water Association,Fluoride,0.182 ppm,,4 ppm
Highway 30 West Water Association,Selenium,2.20 ppb,30 ppb,50 ppb
Highway 30 West Water Association,None,,,
Ingomar Water Association,Arsenic,0.467 ppb,0.004 ppb,10 ppb
Ingomar Water Association,Bromoform,3.24 ppb,0.5 ppb,
Ingomar Water Association,Dibromochloromethane,1.41 ppb,0.1 ppb,
Ingomar Water Association,"Radium, combined (-226 &amp; -228)",3.70 pCi/L,0.05 pCi/L,5 pCi/L
Ingomar Water Association,Total trihalomethanes (TTHMs)†,4.65 ppb,0.15 ppb,80 ppb
Ingomar Water Association,Barium,132.1 ppb,700 ppb,"2,000 ppb"
Ingomar Water Association,Chromium (total),0.550 ppb,,100 ppb
Ingomar Water Association,Fluoride,0.0860 ppm,,4 ppm
Ingomar Water Association,None,,,
Keownville Rural Water Association,Arsenic,0.275 ppb,0.004 ppb,10 ppb
Keownville Rural Water Association,Barium,61.6 ppb,700 ppb,"2,000 ppb"
Keownville Rural Water Association,Chromium (total),1.36 ppb,,100 ppb
Keownville Rural Water Association,Fluoride,0.188 ppm,,4 ppm
Keownville Rural Water Association,Nitrite,0.00125 ppm,,1 ppm
Keownville Rural Water Association,None,,,
Lake Arrowhead,Nitrate,1.94 ppm,0.14 ppm,10 ppm
Lake Arrowhead,Nitrate and nitrite,1.94 ppm,0.14 ppm,10 ppm
Lake Arrowhead,Barium,36.2 ppb,700 ppb,"2,000 ppb"
Lake Arrowhead,Chromium (total),0.167 ppb,,100 ppb
Lake Arrowhead,Fluoride,0.244 ppm,,4 ppm
Lake Arrowhead,None,,,
Mud Creek Water Association #1,Arsenic,1.05 ppb,0.004 ppb,10 ppb
Mud Creek Water Association #1,Barium,183.7 ppb,700 ppb,"2,000 ppb"
Mud Creek Water Association #1,Chromium (total),1.40 ppb,,100 ppb
Mud Creek Water Association #1,Fluoride,0.123 ppm,,4 ppm
Mud Creek Water Association #1,None,,,
North Haven Water Association,Barium,33.3 ppb,700 ppb,"2,000 ppb"
North Haven Water Association,Chromium (total),0.200 ppb,,100 ppb
North Haven Water Association,Cyanide,48.3 ppb,,200 ppb
North Haven Water Association,Fluoride,0.164 ppm,,4 ppm
North Haven Water Association,Nitrate,0.0110 ppm,0.14 ppm,10 ppm
North Haven Water Association,Nitrate and nitrite,0.0110 ppm,0.14 ppm,10 ppm
North Haven Water Association,None,,,
Town of Myrtle,Chloroform,1.14 ppb,0.4 ppb,
Town of Myrtle,Total trihalomethanes (TTHMs)†,1.14 ppb,0.15 ppb,80 ppb
Town of Myrtle,Barium,13.2 ppb,700 ppb,"2,000 ppb"
Town of Myrtle,Chromium (total),0.325 ppb,,100 ppb
Town of Myrtle,Fluoride,0.244 ppm,,4 ppm
Town of Myrtle,None,,,
Wallerville Water Association,Arsenic,0.175 ppb,0.004 ppb,10 ppb
Wallerville Water Association,Barium,179.0 ppb,700 ppb,"2,000 ppb"
Wallerville Water Association,Chromium (total),0.425 ppb,,100 ppb
Wallerville Water Association,Fluoride,0.125 ppm,,4 ppm
Wallerville Water Association,Selenium,0.200 ppb,30 ppb,50 ppb
Wallerville Water Association,None,,,
Bcm Water Association,Barium,10.4 ppb,700 ppb,"2,000 ppb"
Bcm Water Association,Chromium (total),0.500 ppb,,100 ppb
Bcm Water Association,Fluoride,0.717 ppm,,4 ppm
Bcm Water Association,None,,,
Belmont Water Association,Dichloroacetic acid,0.500 ppb,0.2 ppb,
Belmont Water Association,Haloacetic acids (HAA5)†,2.50 ppb,0.1 ppb,60 ppb
Belmont Water Association,Barium,20.8 ppb,700 ppb,"2,000 ppb"
Belmont Water Association,Chromium (total),1.20 ppb,,100 ppb
Belmont Water Association,Fluoride,0.865 ppm,,4 ppm
Belmont Water Association,Monochloroacetic acid,2.00 ppb,53 ppb,
Belmont Water Association,Nitrate,0.0550 ppm,0.14 ppm,10 ppm
Belmont Water Association,Nitrate and nitrite,0.0550 ppm,0.14 ppm,10 ppm
Belmont Water Association,None,,,
Buena Vista Lakes,Bromodichloromethane,1.46 ppb,0.06 ppb,
Buena Vista Lakes,Chloroform,2.20 ppb,0.4 ppb,
Buena Vista Lakes,Dibromochloromethane,0.980 ppb,0.1 ppb,
Buena Vista Lakes,Dichloroacetic acid,0.500 ppb,0.2 ppb,
Buena Vista Lakes,Haloacetic acids (HAA5)†,2.50 ppb,0.1 ppb,60 ppb
Buena Vista Lakes,Total trihalomethanes (TTHMs)†,5.00 ppb,0.15 ppb,80 ppb
Buena Vista Lakes,Barium,19.8 ppb,700 ppb,"2,000 ppb"
Buena Vista Lakes,Bromoform,0.360 ppb,0.5 ppb,
Buena Vista Lakes,Chromium (total),0.250 ppb,,100 ppb
Buena Vista Lakes,Fluoride,0.0510 ppm,,4 ppm
Buena Vista Lakes,Monochloroacetic acid,2.00 ppb,53 ppb,
Buena Vista Lakes,None,,,
City of Hernando,Chromium (hexavalent),0.361 ppb,0.02 ppb,
City of Hernando,Haloacetic acids (HAA5)†,1.65 ppb,0.1 ppb,60 ppb
City of Hernando,Haloacetic acids (HAA9)†,0.658 ppb,0.06 ppb,
City of Hernando,Nitrate,0.840 ppm,0.14 ppm,10 ppm
City of Hernando,Nitrate and nitrite,0.842 ppm,0.14 ppm,10 ppm
City of Hernando,"Radium, combined (-226 &amp; -228)",1.41 pCi/L,0.05 pCi/L,5 pCi/L
City of Hernando,Barium,30.5 ppb,700 ppb,"2,000 ppb"
City of Hernando,Chlorate,81.9 ppb,210 ppb,
City of Hernando,Chromium (total),0.759 ppb,,100 ppb
City of Hernando,Dibromochloromethane,0.0555 ppb,0.1 ppb,
City of Hernando,Fluoride,1.02 ppm,,4 ppm
City of Hernando,Manganese,1.25 ppb,100 ppb,
City of Hernando,Monobromoacetic acid,0.250 ppb,25 ppb,
City of Hernando,Monochloroacetic acid,1.40 ppb,53 ppb,
City of Hernando,Strontium,0.0339 ppb,"1,500 ppb",
City of Hernando,Total trihalomethanes (TTHMs)†,0.0555 ppb,0.15 ppb,80 ppb
City of Hernando,None,,,
City of Hernando,Chromium (hexavalent),0.361 ppb,0.02 ppb,
City of Hernando,Haloacetic acids (HAA5)†,1.65 ppb,0.1 ppb,60 ppb
City of Hernando,Haloacetic acids (HAA9)†,0.658 ppb,0.06 ppb,
City of Hernando,Nitrate,0.840 ppm,0.14 ppm,10 ppm
City of Hernando,Nitrate and nitrite,0.842 ppm,0.14 ppm,10 ppm
City of Hernando,"Radium, combined (-226 &amp; -228)",1.41 pCi/L,0.05 pCi/L,5 pCi/L
City of Hernando,Barium,30.5 ppb,700 ppb,"2,000 ppb"
City of Hernando,Chlorate,81.9 ppb,210 ppb,
City of Hernando,Chromium (total),0.759 ppb,,100 ppb
City of Hernando,Dibromochloromethane,0.0555 ppb,0.1 ppb,
City of Hernando,Fluoride,1.02 ppm,,4 ppm
City of Hernando,Manganese,1.25 ppb,100 ppb,
City of Hernando,Monobromoacetic acid,0.250 ppb,25 ppb,
City of Hernando,Monochloroacetic acid,1.40 ppb,53 ppb,
City of Hernando,Strontium,0.0339 ppb,"1,500 ppb",
City of Hernando,Total trihalomethanes (TTHMs)†,0.0555 ppb,0.15 ppb,80 ppb
City of Hernando,None,,,
City of Hernando,Chromium (hexavalent),0.361 ppb,0.02 ppb,
City of Hernando,Haloacetic acids (HAA5)†,1.65 ppb,0.1 ppb,60 ppb
City of Hernando,Haloacetic acids (HAA9)†,0.658 ppb,0.06 ppb,
City of Hernando,Nitrate,0.840 ppm,0.14 ppm,10 ppm
City of Hernando,Nitrate and nitrite,0.842 ppm,0.14 ppm,10 ppm
City of Hernando,"Radium, combined (-226 &amp; -228)",1.41 pCi/L,0.05 pCi/L,5 pCi/L
City of Hernando,Barium,30.5 ppb,700 ppb,"2,000 ppb"
City of Hernando,Chlorate,81.9 ppb,210 ppb,
City of Hernando,Chromium (total),0.759 ppb,,100 ppb
City of Hernando,Dibromochloromethane,0.0555 ppb,0.1 ppb,
City of Hernando,Fluoride,1.02 ppm,,4 ppm
City of Hernando,Manganese,1.25 ppb,100 ppb,
City of Hernando,Monobromoacetic acid,0.250 ppb,25 ppb,
City of Hernando,Monochloroacetic acid,1.40 ppb,53 ppb,
City of Hernando,Strontium,0.0339 ppb,"1,500 ppb",
City of Hernando,Total trihalomethanes (TTHMs)†,0.0555 ppb,0.15 ppb,80 ppb
City of Hernando,None,,,
City of Holly Springs,Bromodichloromethane,0.202 ppb,0.06 ppb,
City of Holly Springs,Dibromochloromethane,0.709 ppb,0.1 ppb,
City of Holly Springs,Haloacetic acids (HAA5)†,0.684 ppb,0.1 ppb,60 ppb
City of Holly Springs,Haloacetic acids (HAA9)†,1.26 ppb,0.06 ppb,
City of Holly Springs,Nitrate,2.56 ppm,0.14 ppm,10 ppm
City of Holly Springs,Nitrate and nitrite,2.56 ppm,0.14 ppm,10 ppm
City of Holly Springs,"Radium, combined (-226 &amp; -228)",4.04 pCi/L,0.05 pCi/L,5 pCi/L
City of Holly Springs,Total trihalomethanes (TTHMs)†,1.33 ppb,0.15 ppb,80 ppb
City of Holly Springs,Barium,33.6 ppb,700 ppb,"2,000 ppb"
City of Holly Springs,Bromoform,0.416 ppb,0.5 ppb,
City of Holly Springs,Chromium (hexavalent),0.0315 ppb,0.02 ppb,
City of Holly Springs,Dibromoacetic acid,0.0526 ppb,0.04 ppb,
City of Holly Springs,Dichloroacetic acid,0.105 ppb,0.2 ppb,
City of Holly Springs,Fluoride,0.108 ppm,,4 ppm
City of Holly Springs,Manganese,1.90 ppb,100 ppb,
City of Holly Springs,Monochloroacetic acid,0.526 ppb,53 ppb,
City of Holly Springs,Strontium,0.0660 ppb,"1,500 ppb",
City of Holly Springs,None,,,
City of Horn Lake,Bromodichloromethane,1.46 ppb,0.06 ppb,
City of Horn Lake,Chloroform,1.22 ppb,0.4 ppb,
City of Horn Lake,Dibromoacetic acid,0.350 ppb,0.04 ppb,
City of Horn Lake,Dibromochloromethane,1.75 ppb,0.1 ppb,
City of Horn Lake,Dichloroacetic acid,0.700 ppb,0.2 ppb,
City of Horn Lake,Haloacetic acids (HAA5)†,3.70 ppb,0.1 ppb,60 ppb
City of Horn Lake,Haloacetic acids (HAA9)†,1.53 ppb,0.06 ppb,
City of Horn Lake,"Radium, combined (-226 &amp; -228)",0.70 pCi/L,0.05 pCi/L,5 pCi/L
City of Horn Lake,Total trihalomethanes (TTHMs)†,4.79 ppb,0.15 ppb,80 ppb
City of Horn Lake,Barium,19.4 ppb,700 ppb,"2,000 ppb"
City of Horn Lake,Bromoform,0.370 ppb,0.5 ppb,
City of Horn Lake,Chromium (hexavalent),0.0116 ppb,0.02 ppb,
City of Horn Lake,Chromium (total),0.133 ppb,,100 ppb
City of Horn Lake,Cobalt,0.315 ppb,70 ppb,
City of Horn Lake,Fluoride,0.509 ppm,,4 ppm
City of Horn Lake,Manganese,2.19 ppb,100 ppb,
City of Horn Lake,Monochloroacetic acid,2.75 ppb,53 ppb,
City of Horn Lake,Nitrate,0.0888 ppm,0.14 ppm,10 ppm
City of Horn Lake,Nitrate and nitrite,0.0888 ppm,0.14 ppm,10 ppm
City of Horn Lake,Strontium,0.0332 ppb,"1,500 ppb",
City of Horn Lake,Thallium,0.0750 ppb,0.1 ppb,2 ppb
City of Horn Lake,Trichloroacetic acid,0.0500 ppb,0.1 ppb,
City of Horn Lake,Vanadium,0.0331 ppb,21 ppb,
City of Horn Lake,Xylenes (total),0.128 ppb,"1,800 ppb","10,000 ppb"
City of Horn Lake,None,,,
City of Horn Lake,Bromodichloromethane,1.46 ppb,0.06 ppb,
City of Horn Lake,Chloroform,1.22 ppb,0.4 ppb,
City of Horn Lake,Dibromoacetic acid,0.350 ppb,0.04 ppb,
City of Horn Lake,Dibromochloromethane,1.75 ppb,0.1 ppb,
City of Horn Lake,Dichloroacetic acid,0.700 ppb,0.2 ppb,
City of Horn Lake,Haloacetic acids (HAA5)†,3.70 ppb,0.1 ppb,60 ppb
City of Horn Lake,Haloacetic acids (HAA9)†,1.53 ppb,0.06 ppb,
City of Horn Lake,"Radium, combined (-226 &amp; -228)",0.70 pCi/L,0.05 pCi/L,5 pCi/L
City of Horn Lake,Total trihalomethanes (TTHMs)†,4.79 ppb,0.15 ppb,80 ppb
City of Horn Lake,Barium,19.4 ppb,700 ppb,"2,000 ppb"
City of Horn Lake,Bromoform,0.370 ppb,0.5 ppb,
City of Horn Lake,Chromium (hexavalent),0.0116 ppb,0.02 ppb,
City of Horn Lake,Chromium (total),0.133 ppb,,100 ppb
City of Horn Lake,Cobalt,0.315 ppb,70 ppb,
City of Horn Lake,Fluoride,0.509 ppm,,4 ppm
City of Horn Lake,Manganese,2.19 ppb,100 ppb,
City of Horn Lake,Monochloroacetic acid,2.75 ppb,53 ppb,
City of Horn Lake,Nitrate,0.0888 ppm,0.14 ppm,10 ppm
City of Horn Lake,Nitrate and nitrite,0.0888 ppm,0.14 ppm,10 ppm
City of Horn Lake,Strontium,0.0332 ppb,"1,500 ppb",
City of Horn Lake,Thallium,0.0750 ppb,0.1 ppb,2 ppb
City of Horn Lake,Trichloroacetic acid,0.0500 ppb,0.1 ppb,
City of Horn Lake,Vanadium,0.0331 ppb,21 ppb,
City of Horn Lake,Xylenes (total),0.128 ppb,"1,800 ppb","10,000 ppb"
City of Horn Lake,None,,,
City of Horn Lake,Bromodichloromethane,1.46 ppb,0.06 ppb,
City of Horn Lake,Chloroform,1.22 ppb,0.4 ppb,
City of Horn Lake,Dibromoacetic acid,0.350 ppb,0.04 ppb,
City of Horn Lake,Dibromochloromethane,1.75 ppb,0.1 ppb,
City of Horn Lake,Dichloroacetic acid,0.700 ppb,0.2 ppb,
City of Horn Lake,Haloacetic acids (HAA5)†,3.70 ppb,0.1 ppb,60 ppb
City of Horn Lake,Haloacetic acids (HAA9)†,1.53 ppb,0.06 ppb,
City of Horn Lake,"Radium, combined (-226 &amp; -228)",0.70 pCi/L,0.05 pCi/L,5 pCi/L
City of Horn Lake,Total trihalomethanes (TTHMs)†,4.79 ppb,0.15 ppb,80 ppb
City of Horn Lake,Barium,19.4 ppb,700 ppb,"2,000 ppb"
City of Horn Lake,Bromoform,0.370 ppb,0.5 ppb,
City of Horn Lake,Chromium (hexavalent),0.0116 ppb,0.02 ppb,
City of Horn Lake,Chromium (total),0.133 ppb,,100 ppb
City of Horn Lake,Cobalt,0.315 ppb,70 ppb,
City of Horn Lake,Fluoride,0.509 ppm,,4 ppm
City of Horn Lake,Manganese,2.19 ppb,100 ppb,
City of Horn Lake,Monochloroacetic acid,2.75 ppb,53 ppb,
City of Horn Lake,Nitrate,0.0888 ppm,0.14 ppm,10 ppm
City of Horn Lake,Nitrate and nitrite,0.0888 ppm,0.14 ppm,10 ppm
City of Horn Lake,Strontium,0.0332 ppb,"1,500 ppb",
City of Horn Lake,Thallium,0.0750 ppb,0.1 ppb,2 ppb
City of Horn Lake,Trichloroacetic acid,0.0500 ppb,0.1 ppb,
City of Horn Lake,Vanadium,0.0331 ppb,21 ppb,
City of Horn Lake,Xylenes (total),0.128 ppb,"1,800 ppb","10,000 ppb"
City of Horn Lake,None,,,
City of Olive Branch,Arsenic,0.0353 ppb,0.004 ppb,10 ppb
City of Olive Branch,Chromium (hexavalent),0.0441 ppb,0.02 ppb,
City of Olive Branch,Haloacetic acids (HAA5)†,1.90 ppb,0.1 ppb,60 ppb
City of Olive Branch,Haloacetic acids (HAA9)†,0.150 ppb,0.06 ppb,
City of Olive Branch,Nitrate,0.462 ppm,0.14 ppm,10 ppm
City of Olive Branch,Nitrate and nitrite,0.462 ppm,0.14 ppm,10 ppm
City of Olive Branch,"Radium, combined (-226 &amp; -228)",1.57 pCi/L,0.05 pCi/L,5 pCi/L
City of Olive Branch,Barium,25.0 ppb,700 ppb,"2,000 ppb"
City of Olive Branch,Chlorate,82.3 ppb,210 ppb,
City of Olive Branch,Chromium (total),0.367 ppb,,100 ppb
City of Olive Branch,Dibromoacetic acid,0.0500 ppb,0.04 ppb,
City of Olive Branch,Fluoride,0.562 ppm,,4 ppm
City of Olive Branch,Manganese,1.57 ppb,100 ppb,
City of Olive Branch,Monochloroacetic acid,1.85 ppb,53 ppb,
City of Olive Branch,Strontium,0.0129 ppb,"1,500 ppb",
City of Olive Branch,None,,,
City of Southaven,Dibromochloromethane,0.510 ppb,0.1 ppb,
City of Southaven,Haloacetic acids (HAA5)†,1.36 ppb,0.1 ppb,60 ppb
City of Southaven,Haloacetic acids (HAA9)†,0.566 ppb,0.06 ppb,
City of Southaven,"Radium, combined (-226 &amp; -228)",1.82 pCi/L,0.05 pCi/L,5 pCi/L
City of Southaven,Total trihalomethanes (TTHMs)†,1.25 ppb,0.15 ppb,80 ppb
City of Southaven,Barium,24.6 ppb,700 ppb,"2,000 ppb"
City of Southaven,Bromodichloromethane,0.0550 ppb,0.06 ppb,
City of Southaven,Bromoform,0.575 ppb,0.5 ppb,
City of Southaven,Chlorate,55.3 ppb,210 ppb,
City of Southaven,Chromium (hexavalent),0.0122 ppb,0.02 ppb,
City of Southaven,Chromium (total),0.484 ppb,,100 ppb
City of Southaven,Dichloroacetic acid,0.0476 ppb,0.2 ppb,
City of Southaven,Fluoride,0.762 ppm,,4 ppm
City of Southaven,Manganese,0.241 ppb,100 ppb,
City of Southaven,Monochloroacetic acid,1.14 ppb,53 ppb,
City of Southaven,Nitrate,0.244 ppm,0.14 ppm,10 ppm
City of Southaven,Nitrate and nitrite,0.244 ppm,0.14 ppm,10 ppm
City of Southaven,Strontium,0.0241 ppb,"1,500 ppb",
City of Southaven,Vanadium,0.177 ppb,21 ppb,
City of Southaven,None,,,
Country Haven Mobile Home Park,Barium,32.9 ppb,700 ppb,"2,000 ppb"
Country Haven Mobile Home Park,Chromium (total),2.45 ppb,,100 ppb
Country Haven Mobile Home Park,None,,,
Days Water Association,Haloacetic acids (HAA5)†,2.50 ppb,0.1 ppb,60 ppb
Days Water Association,Barium,29.3 ppb,700 ppb,"2,000 ppb"
Days Water Association,Chromium (total),2.10 ppb,,100 ppb
Days Water Association,Fluoride,0.759 ppm,,4 ppm
Days Water Association,Monochloroacetic acid,2.50 ppb,53 ppb,
Days Water Association,Nitrate,0.178 ppm,0.14 ppm,10 ppm
Days Water Association,Nitrate and nitrite,0.178 ppm,0.14 ppm,10 ppm
Days Water Association,None,,,
Eudora Utilities Association,Chloroform,3.85 ppb,0.4 ppb,
Eudora Utilities Association,Dichloroacetic acid,2.50 ppb,0.2 ppb,
Eudora Utilities Association,Haloacetic acids (HAA5)†,12.5 ppb,0.1 ppb,60 ppb
Eudora Utilities Association,Total trihalomethanes (TTHMs)†,3.85 ppb,0.15 ppb,80 ppb
Eudora Utilities Association,Trichloroacetic acid,3.00 ppb,0.1 ppb,
Eudora Utilities Association,Barium,74.0 ppb,700 ppb,"2,000 ppb"
Eudora Utilities Association,Chromium (total),3.73 ppb,,100 ppb
Eudora Utilities Association,Fluoride,0.278 ppm,,4 ppm
Eudora Utilities Association,Monochloroacetic acid,7.00 ppb,53 ppb,
Eudora Utilities Association,None,,,
Horn Lake Water Association,Haloacetic acids (HAA5)†,1.53 ppb,0.1 ppb,60 ppb
Horn Lake Water Association,"Radium, combined (-226 &amp; -228)",0.85 pCi/L,0.05 pCi/L,5 pCi/L
Horn Lake Water Association,Barium,22.2 ppb,700 ppb,"2,000 ppb"
Horn Lake Water Association,Chlorate,50.3 ppb,210 ppb,
Horn Lake Water Association,Chromium (total),1.41 ppb,,100 ppb
Horn Lake Water Association,Dibromochloromethane,0.133 ppb,0.1 ppb,
Horn Lake Water Association,Fluoride,0.302 ppm,,4 ppm
Horn Lake Water Association,Haloacetic acids (HAA9)†,0.0613 ppb,0.06 ppb,
