Utility name,City,People served,Zip
Mcdowell County Psd Premier,Welch,Population served: 122,24831
Mcdowell County Psd Tidewater,Welch,Population served: 188,24831
,,Population served: 0,24831
Northfork Water Works,Northfork,Population served: 542,24831
,,Population served: 0,24831
War Water Works City Realty,War,Population served: 942,24831
Welch City Of,Welch,"Population served: 2,907",24831
Brenton Psd,Brenton,Population served: 363,24834
Coal Mountain Water,Coal Mountain,Population served: 118,24834
Eastern Wyoming Psd Stephenson WTP,Logan,"Population served: 3,561",24834
Garwood Community Water,Covel,Population served: 55,24834
Glen Rogers Psd,Glen Rogers,Population served: 283,24834
Green Camp Psd,Wyoming,Population served: 44,24834
Herndon Community Water,Herndon,Population served: 56,24834
,,Population served: 0,24834
Kopperston Psd,Kopperston,"Population served: 1,095",24834
Oceana Community Of,Oceana,"Population served: 2,672",24834
Pineville Municipal Water,Pineville,"Population served: 2,945",24834
Ravencliff Mcgraws Saulsville Psd,Glen Fork,"Population served: 3,186",24834
Ashland Community,Welch,Population served: 70,24836
Bradshaw Water Works,Bradshaw,Population served: 233,24836
Crumpler Community Water,Welch,Population served: 318,24836
Davy Municipal Water Works,Davy,Population served: 552,24836
Gary City Of,Gary,"Population served: 1,633",24836
Keystone Municipal Water,Keystone,Population served: 448,24836
Mcdowell County Psd Bartley,Welch,"Population served: 1,632",24836
Mcdowell County Psd Berwind,Welch,Population served: 863,24836
Mcdowell County Psd Big Four,Welch,Population served: 363,24836
Mcdowell County Psd Bishop,Welch,Population served: 100,24836
Mcdowell County Psd Coalwood,Welch,"Population served: 1,008",24836
Mcdowell County Psd Eckman,Welch,Population served: 118,24836
Mcdowell County Psd Greenbrier,Welch,Population served: 165,24836
Mcdowell County Psd Havaco,Welch,Population served: 370,24836
Mcdowell County Psd Hemphill,Welch,Population served: 322,24836
Mcdowell County Psd Kimball,Welch,Population served: 605,24836
Mcdowell County Psd Maybeury,Welch,Population served: 871,24836
Mcdowell County Psd Premier,Welch,Population served: 122,24836
Mcdowell County Psd Tidewater,Welch,Population served: 188,24836
,,Population served: 0,24836
Northfork Water Works,Northfork,Population served: 542,24836
,,Population served: 0,24836
War Water Works City Realty,War,Population served: 942,24836
Welch City Of,Welch,"Population served: 2,907",24836
Brenton Psd,Brenton,Population served: 363,24839
Coal Mountain Water,Coal Mountain,Population served: 118,24839
Eastern Wyoming Psd Stephenson WTP,Logan,"Population served: 3,561",24839
Garwood Community Water,Covel,Population served: 55,24839
Glen Rogers Psd,Glen Rogers,Population served: 283,24839
Green Camp Psd,Wyoming,Population served: 44,24839
Herndon Community Water,Herndon,Population served: 56,24839
,,Population served: 0,24839
Kopperston Psd,Kopperston,"Population served: 1,095",24839
Oceana Community Of,Oceana,"Population served: 2,672",24839
Pineville Municipal Water,Pineville,"Population served: 2,945",24839
Ravencliff Mcgraws Saulsville Psd,Glen Fork,"Population served: 3,186",24839
Ashland Community,Welch,Population served: 70,24843
Bradshaw Water Works,Bradshaw,Population served: 233,24843
Crumpler Community Water,Welch,Population served: 318,24843
Davy Municipal Water Works,Davy,Population served: 552,24843
Gary City Of,Gary,"Population served: 1,633",24843
Keystone Municipal Water,Keystone,Population served: 448,24843
Mcdowell County Psd Bartley,Welch,"Population served: 1,632",24843
Mcdowell County Psd Berwind,Welch,Population served: 863,24843
Mcdowell County Psd Big Four,Welch,Population served: 363,24843
Mcdowell County Psd Bishop,Welch,Population served: 100,24843
Mcdowell County Psd Coalwood,Welch,"Population served: 1,008",24843
Mcdowell County Psd Eckman,Welch,Population served: 118,24843
Mcdowell County Psd Greenbrier,Welch,Population served: 165,24843
Mcdowell County Psd Havaco,Welch,Population served: 370,24843
Mcdowell County Psd Hemphill,Welch,Population served: 322,24843
Mcdowell County Psd Kimball,Welch,Population served: 605,24843
Mcdowell County Psd Maybeury,Welch,Population served: 871,24843
Mcdowell County Psd Premier,Welch,Population served: 122,24843
Mcdowell County Psd Tidewater,Welch,Population served: 188,24843
,,Population served: 0,24843
Northfork Water Works,Northfork,Population served: 542,24843
,,Population served: 0,24843
War Water Works City Realty,War,Population served: 942,24843
Welch City Of,Welch,"Population served: 2,907",24843
Eastern Wyoming Psd Stephenson WTP,"Logan, WV","Population served:3,561",24844
Ravencliff Mcgraws Saulsville Psd,"Glen Fork, WV","Population served:3,186",24844
Pineville Municipal Water,"Pineville, WV","Population served:2,945",24844
Welch City Of,"Welch, WV","Population served:2,907",24844
Oceana Community Of,"Oceana, WV","Population served:2,672",24844
Brenton Psd,Brenton,Population served: 363,24845
Coal Mountain Water,Coal Mountain,Population served: 118,24845
Eastern Wyoming Psd Stephenson WTP,Logan,"Population served: 3,561",24845
Garwood Community Water,Covel,Population served: 55,24845
Glen Rogers Psd,Glen Rogers,Population served: 283,24845
Green Camp Psd,Wyoming,Population served: 44,24845
Herndon Community Water,Herndon,Population served: 56,24845
,,Population served: 0,24845
Kopperston Psd,Kopperston,"Population served: 1,095",24845
Oceana Community Of,Oceana,"Population served: 2,672",24845
Pineville Municipal Water,Pineville,"Population served: 2,945",24845
Ravencliff Mcgraws Saulsville Psd,Glen Fork,"Population served: 3,186",24845
Mingo County Psd - Naugatuck,"Naugatuck, WV","Population served:6,324",24846
Williamson Utility Board,"Williamson, WV","Population served:3,249",24846
Welch City Of,"Welch, WV","Population served:2,907",24846
Matewan Water Works,"Matewan, WV","Population served:2,237",24846
Mingo County Psd Pigeon Creek,"Naugatuck, WV","Population served:2,035",24846
Brenton Psd,Brenton,Population served: 363,24847
Coal Mountain Water,Coal Mountain,Population served: 118,24847
Eastern Wyoming Psd Stephenson WTP,Logan,"Population served: 3,561",24847
Garwood Community Water,Covel,Population served: 55,24847
Glen Rogers Psd,Glen Rogers,Population served: 283,24847
Green Camp Psd,Wyoming,Population served: 44,24847
Herndon Community Water,Herndon,Population served: 56,24847
,,Population served: 0,24847
Kopperston Psd,Kopperston,"Population served: 1,095",24847
Oceana Community Of,Oceana,"Population served: 2,672",24847
Pineville Municipal Water,Pineville,"Population served: 2,945",24847
Ravencliff Mcgraws Saulsville Psd,Glen Fork,"Population served: 3,186",24847
Ashland Community,Welch,Population served: 70,24848
Bradshaw Water Works,Bradshaw,Population served: 233,24848
Crumpler Community Water,Welch,Population served: 318,24848
Davy Municipal Water Works,Davy,Population served: 552,24848
Gary City Of,Gary,"Population served: 1,633",24848
Keystone Municipal Water,Keystone,Population served: 448,24848
Mcdowell County Psd Bartley,Welch,"Population served: 1,632",24848
Mcdowell County Psd Berwind,Welch,Population served: 863,24848
Mcdowell County Psd Big Four,Welch,Population served: 363,24848
Mcdowell County Psd Bishop,Welch,Population served: 100,24848
Mcdowell County Psd Coalwood,Welch,"Population served: 1,008",24848
Mcdowell County Psd Eckman,Welch,Population served: 118,24848
Mcdowell County Psd Greenbrier,Welch,Population served: 165,24848
Mcdowell County Psd Havaco,Welch,Population served: 370,24848
Mcdowell County Psd Hemphill,Welch,Population served: 322,24848
Mcdowell County Psd Kimball,Welch,Population served: 605,24848
Mcdowell County Psd Maybeury,Welch,Population served: 871,24848
Mcdowell County Psd Premier,Welch,Population served: 122,24848
Mcdowell County Psd Tidewater,Welch,Population served: 188,24848
,,Population served: 0,24848
Northfork Water Works,Northfork,Population served: 542,24848
,,Population served: 0,24848
War Water Works City Realty,War,Population served: 942,24848
Welch City Of,Welch,"Population served: 2,907",24848
Brenton Psd,Brenton,Population served: 363,24849
Coal Mountain Water,Coal Mountain,Population served: 118,24849
Eastern Wyoming Psd Stephenson WTP,Logan,"Population served: 3,561",24849
Garwood Community Water,Covel,Population served: 55,24849
Glen Rogers Psd,Glen Rogers,Population served: 283,24849
Green Camp Psd,Wyoming,Population served: 44,24849
Herndon Community Water,Herndon,Population served: 56,24849
,,Population served: 0,24849
Kopperston Psd,Kopperston,"Population served: 1,095",24849
Oceana Community Of,Oceana,"Population served: 2,672",24849
Pineville Municipal Water,Pineville,"Population served: 2,945",24849
Ravencliff Mcgraws Saulsville Psd,Glen Fork,"Population served: 3,186",24849
Ashland Community,Welch,Population served: 70,24850
Bradshaw Water Works,Bradshaw,Population served: 233,24850
Crumpler Community Water,Welch,Population served: 318,24850
Davy Municipal Water Works,Davy,Population served: 552,24850
Gary City Of,Gary,"Population served: 1,633",24850
Keystone Municipal Water,Keystone,Population served: 448,24850
Mcdowell County Psd Bartley,Welch,"Population served: 1,632",24850
Mcdowell County Psd Berwind,Welch,Population served: 863,24850
Mcdowell County Psd Big Four,Welch,Population served: 363,24850
Mcdowell County Psd Bishop,Welch,Population served: 100,24850
Mcdowell County Psd Coalwood,Welch,"Population served: 1,008",24850
Mcdowell County Psd Eckman,Welch,Population served: 118,24850
Mcdowell County Psd Greenbrier,Welch,Population served: 165,24850
Mcdowell County Psd Havaco,Welch,Population served: 370,24850
Mcdowell County Psd Hemphill,Welch,Population served: 322,24850
Mcdowell County Psd Kimball,Welch,Population served: 605,24850
Mcdowell County Psd Maybeury,Welch,Population served: 871,24850
Mcdowell County Psd Premier,Welch,Population served: 122,24850
Mcdowell County Psd Tidewater,Welch,Population served: 188,24850
,,Population served: 0,24850
Northfork Water Works,Northfork,Population served: 542,24850
,,Population served: 0,24850
War Water Works City Realty,War,Population served: 942,24850
Welch City Of,Welch,"Population served: 2,907",24850
Delbarton Town Of,Delbarton,Population served: 286,24851
Gilbert Water Works,Gilbert,"Population served: 1,629",24851
Justice Psd,Naugatuck,Population served: 530,24851
Kermit Water Works,Kermit,"Population served: 1,330",24851
Matewan Water Works,Matewan,"Population served: 2,237",24851
Mingo Co. Psd-ragland District,Naugatuck,Population served: 787,24851
Mingo County Psd - Delorme,Naugatuck,Population served: 60,24851
Mingo County Psd - Lick Creek,Naugatuck,Population served: 498,24851
Mingo County Psd - Marrowbone,Naugatuck,Population served: 241,24851
Mingo County Psd - Naugatuck,Naugatuck,"Population served: 6,324",24851
Mingo County Psd Chattaroy,Naugatuck,Population served: 224,24851
Mingo County Psd Pigeon Creek,Naugatuck,"Population served: 2,035",24851
Williamson Utility Board,Williamson,"Population served: 3,249",24851
Ashland Community,Welch,Population served: 70,24853
Bradshaw Water Works,Bradshaw,Population served: 233,24853
Crumpler Community Water,Welch,Population served: 318,24853
Davy Municipal Water Works,Davy,Population served: 552,24853
Gary City Of,Gary,"Population served: 1,633",24853
Keystone Municipal Water,Keystone,Population served: 448,24853
Mcdowell County Psd Bartley,Welch,"Population served: 1,632",24853
Mcdowell County Psd Berwind,Welch,Population served: 863,24853
Mcdowell County Psd Big Four,Welch,Population served: 363,24853
Mcdowell County Psd Bishop,Welch,Population served: 100,24853
Mcdowell County Psd Coalwood,Welch,"Population served: 1,008",24853
Mcdowell County Psd Eckman,Welch,Population served: 118,24853
Mcdowell County Psd Greenbrier,Welch,Population served: 165,24853
Mcdowell County Psd Havaco,Welch,Population served: 370,24853
Mcdowell County Psd Hemphill,Welch,Population served: 322,24853
Mcdowell County Psd Kimball,Welch,Population served: 605,24853
Mcdowell County Psd Maybeury,Welch,Population served: 871,24853
Mcdowell County Psd Premier,Welch,Population served: 122,24853
Mcdowell County Psd Tidewater,Welch,Population served: 188,24853
,,Population served: 0,24853
Northfork Water Works,Northfork,Population served: 542,24853
,,Population served: 0,24853
War Water Works City Realty,War,Population served: 942,24853
Welch City Of,Welch,"Population served: 2,907",24853
Brenton Psd,Brenton,Population served: 363,24854
Coal Mountain Water,Coal Mountain,Population served: 118,24854
Eastern Wyoming Psd Stephenson WTP,Logan,"Population served: 3,561",24854
Garwood Community Water,Covel,Population served: 55,24854
Glen Rogers Psd,Glen Rogers,Population served: 283,24854
Green Camp Psd,Wyoming,Population served: 44,24854
Herndon Community Water,Herndon,Population served: 56,24854
,,Population served: 0,24854
Kopperston Psd,Kopperston,"Population served: 1,095",24854
Oceana Community Of,Oceana,"Population served: 2,672",24854
Pineville Municipal Water,Pineville,"Population served: 2,945",24854
Ravencliff Mcgraws Saulsville Psd,Glen Fork,"Population served: 3,186",24854
Ashland Community,Welch,Population served: 70,24855
Bradshaw Water Works,Bradshaw,Population served: 233,24855
Crumpler Community Water,Welch,Population served: 318,24855
Davy Municipal Water Works,Davy,Population served: 552,24855
Gary City Of,Gary,"Population served: 1,633",24855
Keystone Municipal Water,Keystone,Population served: 448,24855
Mcdowell County Psd Bartley,Welch,"Population served: 1,632",24855
Mcdowell County Psd Berwind,Welch,Population served: 863,24855
Mcdowell County Psd Big Four,Welch,Population served: 363,24855
Mcdowell County Psd Bishop,Welch,Population served: 100,24855
Mcdowell County Psd Coalwood,Welch,"Population served: 1,008",24855
Mcdowell County Psd Eckman,Welch,Population served: 118,24855
Mcdowell County Psd Greenbrier,Welch,Population served: 165,24855
Mcdowell County Psd Havaco,Welch,Population served: 370,24855
Mcdowell County Psd Hemphill,Welch,Population served: 322,24855
Mcdowell County Psd Kimball,Welch,Population served: 605,24855
