Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Crumpler Community Water,Nitrate,0.343 ppm,0.14 ppm,10 ppm
Crumpler Community Water,Nitrate and nitrite,0.310 ppm,0.14 ppm,10 ppm
Crumpler Community Water,Total trihalomethanes (TTHMs)†,1.06 ppb,0.15 ppb,80 ppb
Crumpler Community Water,Trichloroacetic acid,0.488 ppb,0.1 ppb,
Crumpler Community Water,Barium,64.2 ppb,700 ppb,"2,000 ppb"
Crumpler Community Water,Chloroform,0.630 ppb,0.4 ppb,
Crumpler Community Water,Dibromochloromethane,0.0900 ppb,0.1 ppb,
Crumpler Community Water,Fluoride,0.0700 ppm,,4 ppm
Crumpler Community Water,Monobromoacetic acid,3.28 ppb,25 ppb,
Crumpler Community Water,Monochloroacetic acid,6.96 ppb,53 ppb,
Crumpler Community Water,Selenium,3.10 ppb,30 ppb,50 ppb
Crumpler Community Water,None,,,
Davy Municipal Water Works,Bromodichloromethane,3.60 ppb,0.06 ppb,
Davy Municipal Water Works,Chloroform,3.35 ppb,0.4 ppb,
Davy Municipal Water Works,Dibromoacetic acid,1.12 ppb,0.04 ppb,
Davy Municipal Water Works,Dibromochloromethane,3.02 ppb,0.1 ppb,
Davy Municipal Water Works,Dichloroacetic acid,2.01 ppb,0.2 ppb,
Davy Municipal Water Works,Haloacetic acids (HAA5)†,4.46 ppb,0.1 ppb,60 ppb
Davy Municipal Water Works,"Radium, combined (-226 &amp; -228)",0.25 pCi/L,0.05 pCi/L,5 pCi/L
Davy Municipal Water Works,Total trihalomethanes (TTHMs)†,10.3 ppb,0.15 ppb,80 ppb
Davy Municipal Water Works,Trichloroacetic acid,0.825 ppb,0.1 ppb,
Davy Municipal Water Works,Antimony,0.190 ppb,1 ppb,6 ppb
Davy Municipal Water Works,Barium,547.5 ppb,700 ppb,"2,000 ppb"
Davy Municipal Water Works,Bromoform,0.343 ppb,0.5 ppb,
Davy Municipal Water Works,Chromium (total),0.703 ppb,,100 ppb
Davy Municipal Water Works,Cyanide,41.3 ppb,,200 ppb
Davy Municipal Water Works,Fluoride,0.0981 ppm,,4 ppm
Davy Municipal Water Works,Monobromoacetic acid,0.347 ppb,25 ppb,
Davy Municipal Water Works,Monochloroacetic acid,0.128 ppb,53 ppb,
Davy Municipal Water Works,Nitrate,0.108 ppm,0.14 ppm,10 ppm
Davy Municipal Water Works,None,,,
Gary City Of,Arsenic,0.535 ppb,0.004 ppb,10 ppb
Gary City Of,Bromodichloromethane,6.07 ppb,0.06 ppb,
Gary City Of,Chloroform,12.5 ppb,0.4 ppb,
Gary City Of,Dibromoacetic acid,0.894 ppb,0.04 ppb,
Gary City Of,Dibromochloromethane,2.51 ppb,0.1 ppb,
Gary City Of,Dichloroacetic acid,7.99 ppb,0.2 ppb,
Gary City Of,Haloacetic acids (HAA5)†,11.7 ppb,0.1 ppb,60 ppb
Gary City Of,"Radium, combined (-226 &amp; -228)",0.23 pCi/L,0.05 pCi/L,5 pCi/L
Gary City Of,Total trihalomethanes (TTHMs)†,21.1 ppb,0.15 ppb,80 ppb
Gary City Of,Trichloroacetic acid,2.47 ppb,0.1 ppb,
Gary City Of,Barium,25.3 ppb,700 ppb,"2,000 ppb"
Gary City Of,Bromoform,0.0857 ppb,0.5 ppb,
Gary City Of,Chromium (total),0.517 ppb,,100 ppb
Gary City Of,Cyanide,4.65 ppb,,200 ppb
Gary City Of,Fluoride,0.796 ppm,,4 ppm
Gary City Of,Mercury (inorganic),0.00733 ppb,1.2 ppb,2 ppb
Gary City Of,Monochloroacetic acid,0.329 ppb,53 ppb,
Gary City Of,Nitrate,0.00775 ppm,0.14 ppm,10 ppm
Gary City Of,None,,,
Keystone Municipal Water,Bromodichloromethane,7.60 ppb,0.06 ppb,
Keystone Municipal Water,Chloroform,8.10 ppb,0.4 ppb,
Keystone Municipal Water,Dibromoacetic acid,1.50 ppb,0.04 ppb,
Keystone Municipal Water,Dibromochloromethane,6.40 ppb,0.1 ppb,
Keystone Municipal Water,Dichloroacetic acid,3.60 ppb,0.2 ppb,
Keystone Municipal Water,Haloacetic acids (HAA5)†,8.70 ppb,0.1 ppb,60 ppb
Keystone Municipal Water,Total trihalomethanes (TTHMs)†,21.1 ppb,0.15 ppb,80 ppb
Keystone Municipal Water,Trichloroacetic acid,2.10 ppb,0.1 ppb,
Keystone Municipal Water,Monobromoacetic acid,0.820 ppb,25 ppb,
Keystone Municipal Water,Monochloroacetic acid,0.730 ppb,53 ppb,
Keystone Municipal Water,Nitrate,0.0824 ppm,0.14 ppm,10 ppm
Keystone Municipal Water,None,,,
Mcdowell County Psd Bartley,Arsenic,0.214 ppb,0.004 ppb,10 ppb
Mcdowell County Psd Bartley,Bromodichloromethane,10.4 ppb,0.06 ppb,
Mcdowell County Psd Bartley,Bromoform,8.70 ppb,0.5 ppb,
Mcdowell County Psd Bartley,Chloroform,3.65 ppb,0.4 ppb,
Mcdowell County Psd Bartley,Dibromoacetic acid,7.52 ppb,0.04 ppb,
Mcdowell County Psd Bartley,Dibromochloromethane,17.7 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Dichloroacetic acid,3.34 ppb,0.2 ppb,
Mcdowell County Psd Bartley,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Mcdowell County Psd Bartley,Manganese,274.0 ppb,100 ppb,
Mcdowell County Psd Bartley,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Mcdowell County Psd Bartley,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Mcdowell County Psd Bartley,Trichloroacetic acid,2.38 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Aluminum,286.0 ppb,600 ppb,
Mcdowell County Psd Bartley,Barium,267.8 ppb,700 ppb,"2,000 ppb"
Mcdowell County Psd Bartley,Chromium (total),0.417 ppb,,100 ppb
Mcdowell County Psd Bartley,Fluoride,0.811 ppm,,4 ppm
Mcdowell County Psd Bartley,Monobromoacetic acid,0.969 ppb,25 ppb,
Mcdowell County Psd Bartley,Monochloroacetic acid,2.18 ppb,53 ppb,
Mcdowell County Psd Bartley,Nitrate,0.102 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,Nitrite,0.480 ppm,,1 ppm
Mcdowell County Psd Bartley,Selenium,0.300 ppb,30 ppb,50 ppb
Mcdowell County Psd Bartley,None,,,
Mcdowell County Psd Bartley,Arsenic,0.214 ppb,0.004 ppb,10 ppb
Mcdowell County Psd Bartley,Bromodichloromethane,10.4 ppb,0.06 ppb,
Mcdowell County Psd Bartley,Bromoform,8.70 ppb,0.5 ppb,
Mcdowell County Psd Bartley,Chloroform,3.65 ppb,0.4 ppb,
Mcdowell County Psd Bartley,Dibromoacetic acid,7.52 ppb,0.04 ppb,
Mcdowell County Psd Bartley,Dibromochloromethane,17.7 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Dichloroacetic acid,3.34 ppb,0.2 ppb,
Mcdowell County Psd Bartley,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Mcdowell County Psd Bartley,Manganese,274.0 ppb,100 ppb,
Mcdowell County Psd Bartley,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Mcdowell County Psd Bartley,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Mcdowell County Psd Bartley,Trichloroacetic acid,2.38 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Aluminum,286.0 ppb,600 ppb,
Mcdowell County Psd Bartley,Barium,267.8 ppb,700 ppb,"2,000 ppb"
Mcdowell County Psd Bartley,Chromium (total),0.417 ppb,,100 ppb
Mcdowell County Psd Bartley,Fluoride,0.811 ppm,,4 ppm
Mcdowell County Psd Bartley,Monobromoacetic acid,0.969 ppb,25 ppb,
Mcdowell County Psd Bartley,Monochloroacetic acid,2.18 ppb,53 ppb,
Mcdowell County Psd Bartley,Nitrate,0.102 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,Nitrite,0.480 ppm,,1 ppm
Mcdowell County Psd Bartley,Selenium,0.300 ppb,30 ppb,50 ppb
Mcdowell County Psd Bartley,None,,,
Mcdowell County Psd Bartley,Arsenic,0.214 ppb,0.004 ppb,10 ppb
Mcdowell County Psd Bartley,Bromodichloromethane,10.4 ppb,0.06 ppb,
Mcdowell County Psd Bartley,Bromoform,8.70 ppb,0.5 ppb,
Mcdowell County Psd Bartley,Chloroform,3.65 ppb,0.4 ppb,
Mcdowell County Psd Bartley,Dibromoacetic acid,7.52 ppb,0.04 ppb,
Mcdowell County Psd Bartley,Dibromochloromethane,17.7 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Dichloroacetic acid,3.34 ppb,0.2 ppb,
Mcdowell County Psd Bartley,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Mcdowell County Psd Bartley,Manganese,274.0 ppb,100 ppb,
Mcdowell County Psd Bartley,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Mcdowell County Psd Bartley,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Mcdowell County Psd Bartley,Trichloroacetic acid,2.38 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Aluminum,286.0 ppb,600 ppb,
Mcdowell County Psd Bartley,Barium,267.8 ppb,700 ppb,"2,000 ppb"
Mcdowell County Psd Bartley,Chromium (total),0.417 ppb,,100 ppb
Mcdowell County Psd Bartley,Fluoride,0.811 ppm,,4 ppm
Mcdowell County Psd Bartley,Monobromoacetic acid,0.969 ppb,25 ppb,
Mcdowell County Psd Bartley,Monochloroacetic acid,2.18 ppb,53 ppb,
Mcdowell County Psd Bartley,Nitrate,0.102 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,Nitrite,0.480 ppm,,1 ppm
Mcdowell County Psd Bartley,Selenium,0.300 ppb,30 ppb,50 ppb
Mcdowell County Psd Bartley,None,,,
Mcdowell County Psd Bartley,Arsenic,0.214 ppb,0.004 ppb,10 ppb
Mcdowell County Psd Bartley,Bromodichloromethane,10.4 ppb,0.06 ppb,
Mcdowell County Psd Bartley,Bromoform,8.70 ppb,0.5 ppb,
Mcdowell County Psd Bartley,Chloroform,3.65 ppb,0.4 ppb,
Mcdowell County Psd Bartley,Dibromoacetic acid,7.52 ppb,0.04 ppb,
Mcdowell County Psd Bartley,Dibromochloromethane,17.7 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Dichloroacetic acid,3.34 ppb,0.2 ppb,
Mcdowell County Psd Bartley,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Mcdowell County Psd Bartley,Manganese,274.0 ppb,100 ppb,
Mcdowell County Psd Bartley,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Mcdowell County Psd Bartley,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Mcdowell County Psd Bartley,Trichloroacetic acid,2.38 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Aluminum,286.0 ppb,600 ppb,
Mcdowell County Psd Bartley,Barium,267.8 ppb,700 ppb,"2,000 ppb"
Mcdowell County Psd Bartley,Chromium (total),0.417 ppb,,100 ppb
Mcdowell County Psd Bartley,Fluoride,0.811 ppm,,4 ppm
Mcdowell County Psd Bartley,Monobromoacetic acid,0.969 ppb,25 ppb,
Mcdowell County Psd Bartley,Monochloroacetic acid,2.18 ppb,53 ppb,
Mcdowell County Psd Bartley,Nitrate,0.102 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,Nitrite,0.480 ppm,,1 ppm
Mcdowell County Psd Bartley,Selenium,0.300 ppb,30 ppb,50 ppb
Mcdowell County Psd Bartley,None,,,
Mcdowell County Psd Bartley,Arsenic,0.214 ppb,0.004 ppb,10 ppb
Mcdowell County Psd Bartley,Bromodichloromethane,10.4 ppb,0.06 ppb,
Mcdowell County Psd Bartley,Bromoform,8.70 ppb,0.5 ppb,
Mcdowell County Psd Bartley,Chloroform,3.65 ppb,0.4 ppb,
Mcdowell County Psd Bartley,Dibromoacetic acid,7.52 ppb,0.04 ppb,
Mcdowell County Psd Bartley,Dibromochloromethane,17.7 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Dichloroacetic acid,3.34 ppb,0.2 ppb,
Mcdowell County Psd Bartley,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Mcdowell County Psd Bartley,Manganese,274.0 ppb,100 ppb,
Mcdowell County Psd Bartley,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Mcdowell County Psd Bartley,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Mcdowell County Psd Bartley,Trichloroacetic acid,2.38 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Aluminum,286.0 ppb,600 ppb,
Mcdowell County Psd Bartley,Barium,267.8 ppb,700 ppb,"2,000 ppb"
Mcdowell County Psd Bartley,Chromium (total),0.417 ppb,,100 ppb
Mcdowell County Psd Bartley,Fluoride,0.811 ppm,,4 ppm
Mcdowell County Psd Bartley,Monobromoacetic acid,0.969 ppb,25 ppb,
Mcdowell County Psd Bartley,Monochloroacetic acid,2.18 ppb,53 ppb,
Mcdowell County Psd Bartley,Nitrate,0.102 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,Nitrite,0.480 ppm,,1 ppm
Mcdowell County Psd Bartley,Selenium,0.300 ppb,30 ppb,50 ppb
Mcdowell County Psd Bartley,None,,,
Mcdowell County Psd Bartley,Arsenic,0.214 ppb,0.004 ppb,10 ppb
Mcdowell County Psd Bartley,Bromodichloromethane,10.4 ppb,0.06 ppb,
Mcdowell County Psd Bartley,Bromoform,8.70 ppb,0.5 ppb,
Mcdowell County Psd Bartley,Chloroform,3.65 ppb,0.4 ppb,
Mcdowell County Psd Bartley,Dibromoacetic acid,7.52 ppb,0.04 ppb,
Mcdowell County Psd Bartley,Dibromochloromethane,17.7 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Dichloroacetic acid,3.34 ppb,0.2 ppb,
Mcdowell County Psd Bartley,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Mcdowell County Psd Bartley,Manganese,274.0 ppb,100 ppb,
Mcdowell County Psd Bartley,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Mcdowell County Psd Bartley,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Mcdowell County Psd Bartley,Trichloroacetic acid,2.38 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Aluminum,286.0 ppb,600 ppb,
Mcdowell County Psd Bartley,Barium,267.8 ppb,700 ppb,"2,000 ppb"
Mcdowell County Psd Bartley,Chromium (total),0.417 ppb,,100 ppb
Mcdowell County Psd Bartley,Fluoride,0.811 ppm,,4 ppm
Mcdowell County Psd Bartley,Monobromoacetic acid,0.969 ppb,25 ppb,
Mcdowell County Psd Bartley,Monochloroacetic acid,2.18 ppb,53 ppb,
Mcdowell County Psd Bartley,Nitrate,0.102 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,Nitrite,0.480 ppm,,1 ppm
Mcdowell County Psd Bartley,Selenium,0.300 ppb,30 ppb,50 ppb
Mcdowell County Psd Bartley,None,,,
Mcdowell County Psd Bartley,Arsenic,0.214 ppb,0.004 ppb,10 ppb
Mcdowell County Psd Bartley,Bromodichloromethane,10.4 ppb,0.06 ppb,
Mcdowell County Psd Bartley,Bromoform,8.70 ppb,0.5 ppb,
Mcdowell County Psd Bartley,Chloroform,3.65 ppb,0.4 ppb,
Mcdowell County Psd Bartley,Dibromoacetic acid,7.52 ppb,0.04 ppb,
Mcdowell County Psd Bartley,Dibromochloromethane,17.7 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Dichloroacetic acid,3.34 ppb,0.2 ppb,
Mcdowell County Psd Bartley,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Mcdowell County Psd Bartley,Manganese,274.0 ppb,100 ppb,
Mcdowell County Psd Bartley,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Mcdowell County Psd Bartley,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Mcdowell County Psd Bartley,Trichloroacetic acid,2.38 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Aluminum,286.0 ppb,600 ppb,
Mcdowell County Psd Bartley,Barium,267.8 ppb,700 ppb,"2,000 ppb"
Mcdowell County Psd Bartley,Chromium (total),0.417 ppb,,100 ppb
Mcdowell County Psd Bartley,Fluoride,0.811 ppm,,4 ppm
Mcdowell County Psd Bartley,Monobromoacetic acid,0.969 ppb,25 ppb,
Mcdowell County Psd Bartley,Monochloroacetic acid,2.18 ppb,53 ppb,
Mcdowell County Psd Bartley,Nitrate,0.102 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,Nitrite,0.480 ppm,,1 ppm
Mcdowell County Psd Bartley,Selenium,0.300 ppb,30 ppb,50 ppb
Mcdowell County Psd Bartley,None,,,
Mcdowell County Psd Bartley,Arsenic,0.214 ppb,0.004 ppb,10 ppb
Mcdowell County Psd Bartley,Bromodichloromethane,10.4 ppb,0.06 ppb,
Mcdowell County Psd Bartley,Bromoform,8.70 ppb,0.5 ppb,
Mcdowell County Psd Bartley,Chloroform,3.65 ppb,0.4 ppb,
Mcdowell County Psd Bartley,Dibromoacetic acid,7.52 ppb,0.04 ppb,
Mcdowell County Psd Bartley,Dibromochloromethane,17.7 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Dichloroacetic acid,3.34 ppb,0.2 ppb,
Mcdowell County Psd Bartley,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Mcdowell County Psd Bartley,Manganese,274.0 ppb,100 ppb,
Mcdowell County Psd Bartley,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Mcdowell County Psd Bartley,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Mcdowell County Psd Bartley,Trichloroacetic acid,2.38 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Aluminum,286.0 ppb,600 ppb,
Mcdowell County Psd Bartley,Barium,267.8 ppb,700 ppb,"2,000 ppb"
Mcdowell County Psd Bartley,Chromium (total),0.417 ppb,,100 ppb
Mcdowell County Psd Bartley,Fluoride,0.811 ppm,,4 ppm
Mcdowell County Psd Bartley,Monobromoacetic acid,0.969 ppb,25 ppb,
Mcdowell County Psd Bartley,Monochloroacetic acid,2.18 ppb,53 ppb,
Mcdowell County Psd Bartley,Nitrate,0.102 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,Nitrite,0.480 ppm,,1 ppm
Mcdowell County Psd Bartley,Selenium,0.300 ppb,30 ppb,50 ppb
Mcdowell County Psd Bartley,None,,,
Mcdowell County Psd Bartley,Arsenic,0.214 ppb,0.004 ppb,10 ppb
Mcdowell County Psd Bartley,Bromodichloromethane,10.4 ppb,0.06 ppb,
Mcdowell County Psd Bartley,Bromoform,8.70 ppb,0.5 ppb,
Mcdowell County Psd Bartley,Chloroform,3.65 ppb,0.4 ppb,
Mcdowell County Psd Bartley,Dibromoacetic acid,7.52 ppb,0.04 ppb,
Mcdowell County Psd Bartley,Dibromochloromethane,17.7 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Dichloroacetic acid,3.34 ppb,0.2 ppb,
Mcdowell County Psd Bartley,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Mcdowell County Psd Bartley,Manganese,274.0 ppb,100 ppb,
Mcdowell County Psd Bartley,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Mcdowell County Psd Bartley,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Mcdowell County Psd Bartley,Trichloroacetic acid,2.38 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Aluminum,286.0 ppb,600 ppb,
Mcdowell County Psd Bartley,Barium,267.8 ppb,700 ppb,"2,000 ppb"
Mcdowell County Psd Bartley,Chromium (total),0.417 ppb,,100 ppb
Mcdowell County Psd Bartley,Fluoride,0.811 ppm,,4 ppm
Mcdowell County Psd Bartley,Monobromoacetic acid,0.969 ppb,25 ppb,
Mcdowell County Psd Bartley,Monochloroacetic acid,2.18 ppb,53 ppb,
Mcdowell County Psd Bartley,Nitrate,0.102 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,Nitrite,0.480 ppm,,1 ppm
Mcdowell County Psd Bartley,Selenium,0.300 ppb,30 ppb,50 ppb
Mcdowell County Psd Bartley,None,,,
Mcdowell County Psd Bartley,Arsenic,0.214 ppb,0.004 ppb,10 ppb
Mcdowell County Psd Bartley,Bromodichloromethane,10.4 ppb,0.06 ppb,
Mcdowell County Psd Bartley,Bromoform,8.70 ppb,0.5 ppb,
Mcdowell County Psd Bartley,Chloroform,3.65 ppb,0.4 ppb,
Mcdowell County Psd Bartley,Dibromoacetic acid,7.52 ppb,0.04 ppb,
Mcdowell County Psd Bartley,Dibromochloromethane,17.7 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Dichloroacetic acid,3.34 ppb,0.2 ppb,
Mcdowell County Psd Bartley,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Mcdowell County Psd Bartley,Manganese,274.0 ppb,100 ppb,
Mcdowell County Psd Bartley,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Mcdowell County Psd Bartley,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Mcdowell County Psd Bartley,Trichloroacetic acid,2.38 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Aluminum,286.0 ppb,600 ppb,
Mcdowell County Psd Bartley,Barium,267.8 ppb,700 ppb,"2,000 ppb"
Mcdowell County Psd Bartley,Chromium (total),0.417 ppb,,100 ppb
Mcdowell County Psd Bartley,Fluoride,0.811 ppm,,4 ppm
Mcdowell County Psd Bartley,Monobromoacetic acid,0.969 ppb,25 ppb,
Mcdowell County Psd Bartley,Monochloroacetic acid,2.18 ppb,53 ppb,
Mcdowell County Psd Bartley,Nitrate,0.102 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,Nitrite,0.480 ppm,,1 ppm
Mcdowell County Psd Bartley,Selenium,0.300 ppb,30 ppb,50 ppb
Mcdowell County Psd Bartley,None,,,
Mcdowell County Psd Bartley,Arsenic,0.214 ppb,0.004 ppb,10 ppb
Mcdowell County Psd Bartley,Bromodichloromethane,10.4 ppb,0.06 ppb,
Mcdowell County Psd Bartley,Bromoform,8.70 ppb,0.5 ppb,
Mcdowell County Psd Bartley,Chloroform,3.65 ppb,0.4 ppb,
Mcdowell County Psd Bartley,Dibromoacetic acid,7.52 ppb,0.04 ppb,
Mcdowell County Psd Bartley,Dibromochloromethane,17.7 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Dichloroacetic acid,3.34 ppb,0.2 ppb,
Mcdowell County Psd Bartley,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Mcdowell County Psd Bartley,Manganese,274.0 ppb,100 ppb,
Mcdowell County Psd Bartley,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,"Radium, combined (-226 &amp; -228)",0.44 pCi/L,0.05 pCi/L,5 pCi/L
Mcdowell County Psd Bartley,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Mcdowell County Psd Bartley,Trichloroacetic acid,2.38 ppb,0.1 ppb,
Mcdowell County Psd Bartley,Aluminum,286.0 ppb,600 ppb,
Mcdowell County Psd Bartley,Barium,267.8 ppb,700 ppb,"2,000 ppb"
Mcdowell County Psd Bartley,Chromium (total),0.417 ppb,,100 ppb
Mcdowell County Psd Bartley,Fluoride,0.811 ppm,,4 ppm
Mcdowell County Psd Bartley,Monobromoacetic acid,0.969 ppb,25 ppb,
Mcdowell County Psd Bartley,Monochloroacetic acid,2.18 ppb,53 ppb,
Mcdowell County Psd Bartley,Nitrate,0.102 ppm,0.14 ppm,10 ppm
Mcdowell County Psd Bartley,Nitrite,0.480 ppm,,1 ppm
Mcdowell County Psd Bartley,Selenium,0.300 ppb,30 ppb,50 ppb
Mcdowell County Psd Bartley,None,,,
Northfork Water Works,Arsenic,0.375 ppb,0.004 ppb,10 ppb
Northfork Water Works,Bromodichloromethane,4.98 ppb,0.06 ppb,
Northfork Water Works,Bromoform,2.72 ppb,0.5 ppb,
Northfork Water Works,Cadmium,0.145 ppb,0.04 ppb,5 ppb
Northfork Water Works,Chloroform,3.98 ppb,0.4 ppb,
Northfork Water Works,Dibromoacetic acid,0.934 ppb,0.04 ppb,
Northfork Water Works,Dibromochloromethane,7.37 ppb,0.1 ppb,
Northfork Water Works,Dichloroacetic acid,1.02 ppb,0.2 ppb,
Northfork Water Works,Haloacetic acids (HAA5)†,3.00 ppb,0.1 ppb,60 ppb
Northfork Water Works,"Radium, combined (-226 &amp; -228)",0.73 pCi/L,0.05 pCi/L,5 pCi/L
Northfork Water Works,Total trihalomethanes (TTHMs)†,18.9 ppb,0.15 ppb,80 ppb
Northfork Water Works,Trichloroacetic acid,0.590 ppb,0.1 ppb,
Northfork Water Works,Antimony,0.307 ppb,1 ppb,6 ppb
Northfork Water Works,Barium,442.5 ppb,700 ppb,"2,000 ppb"
Northfork Water Works,Chromium (total),0.898 ppb,,100 ppb
Northfork Water Works,Cyanide,45.8 ppb,,200 ppb
Northfork Water Works,Di(2-ethylhexyl) phthalate,0.1000 ppb,3 ppb,6 ppb
Northfork Water Works,Fluoride,0.0753 ppm,,4 ppm
Northfork Water Works,Hexachlorocyclopentadiene,0.00300 ppb,2 ppb,50 ppb
Northfork Water Works,Mercury (inorganic),0.0315 ppb,1.2 ppb,2 ppb
Northfork Water Works,Monobromoacetic acid,0.402 ppb,25 ppb,
Northfork Water Works,Nitrate,0.161 ppm,0.14 ppm,10 ppm
Northfork Water Works,Selenium,0.299 ppb,30 ppb,50 ppb
Northfork Water Works,None,,,
War Water Works City Realty,Bromodichloromethane,2.98 ppb,0.06 ppb,
War Water Works City Realty,Chloroform,4.49 ppb,0.4 ppb,
War Water Works City Realty,Dibromoacetic acid,1.02 ppb,0.04 ppb,
War Water Works City Realty,Dibromochloromethane,1.78 ppb,0.1 ppb,
War Water Works City Realty,Dichloroacetic acid,3.51 ppb,0.2 ppb,
War Water Works City Realty,Haloacetic acids (HAA5)†,11.9 ppb,0.1 ppb,60 ppb
