Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Montevallo Water Works & Sewer,Total trihalomethanes (TTHMs)†,18.6 ppb,0.15 ppb,80 ppb
Montevallo Water Works & Sewer,"1,1-Dichloroethylene",0.00696 ppb,,7 ppb
Montevallo Water Works & Sewer,Aluminum,64.3 ppb,600 ppb,
Montevallo Water Works & Sewer,Barium,8.83 ppb,700 ppb,"2,000 ppb"
Montevallo Water Works & Sewer,Bromoform,0.135 ppb,0.5 ppb,
Montevallo Water Works & Sewer,None,,,
Pelham Water Works,Chromium (hexavalent),0.177 ppb,0.02 ppb,
Pelham Water Works,Haloacetic acids (HAA5)†,23.1 ppb,0.1 ppb,60 ppb
Pelham Water Works,Haloacetic acids (HAA9)†,31.5 ppb,0.06 ppb,
Pelham Water Works,Nitrate,0.835 ppm,0.14 ppm,10 ppm
Pelham Water Works,Nitrate and nitrite,0.880 ppm,0.14 ppm,10 ppm
Pelham Water Works,Total trihalomethanes (TTHMs)†,39.5 ppb,0.15 ppb,80 ppb
Pelham Water Works,"1,4-Dioxane",0.0244 ppb,0.35 ppb,
Pelham Water Works,Barium,21.1 ppb,700 ppb,"2,000 ppb"
Pelham Water Works,Bromodichloromethane,0.0786 ppb,0.06 ppb,
Pelham Water Works,Chlorate,7.01 ppb,210 ppb,
Pelham Water Works,Chloroform,0.379 ppb,0.4 ppb,
Pelham Water Works,Chromium (total),0.225 ppb,,100 ppb
Pelham Water Works,Dibromochloromethane,0.0429 ppb,0.1 ppb,
Pelham Water Works,Manganese,1.15 ppb,100 ppb,
Pelham Water Works,Molybdenum,0.279 ppb,40 ppb,
Pelham Water Works,Strontium,0.0411 ppb,"1,500 ppb",
Pelham Water Works,Vanadium,0.732 ppb,21 ppb,
Pelham Water Works,None,,,
Shelby County Water and Sewer Public Water System,Bromodichloromethane,7.14 ppb,0.06 ppb,
Shelby County Water and Sewer Public Water System,Bromoform,2.09 ppb,0.5 ppb,
Shelby County Water and Sewer Public Water System,Chloroform,9.61 ppb,0.4 ppb,
Shelby County Water and Sewer Public Water System,Dibromoacetic acid,1.67 ppb,0.04 ppb,
Shelby County Water and Sewer Public Water System,Dibromochloromethane,5.36 ppb,0.1 ppb,
Shelby County Water and Sewer Public Water System,Dichloroacetic acid,3.46 ppb,0.2 ppb,
Shelby County Water and Sewer Public Water System,Haloacetic acids (HAA5)†,6.38 ppb,0.1 ppb,60 ppb
Shelby County Water and Sewer Public Water System,Nitrate and nitrite,0.360 ppm,0.14 ppm,10 ppm
Shelby County Water and Sewer Public Water System,Total trihalomethanes (TTHMs)†,28.5 ppb,0.15 ppb,80 ppb
Shelby County Water and Sewer Public Water System,Trichloroacetic acid,1.66 ppb,0.1 ppb,
Shelby County Water and Sewer Public Water System,Fluoride,1.07 ppm,,4 ppm
Shelby County Water and Sewer Public Water System,Nitrate,0.180 ppm,0.14 ppm,10 ppm
Shelby County Water and Sewer Public Water System,None,,,
South Gate Mobile Home Park,Chromium (hexavalent)*,0.177 ppb,0.02 ppb,
South Gate Mobile Home Park,Haloacetic acids (HAA5)†,0.333 ppb,0.1 ppb,60 ppb
South Gate Mobile Home Park,Haloacetic acids (HAA9)*†,31.5 ppb,0.06 ppb,
South Gate Mobile Home Park,Nitrate*,0.835 ppm,0.14 ppm,10 ppm
South Gate Mobile Home Park,Nitrate and nitrite*,0.880 ppm,0.14 ppm,10 ppm
South Gate Mobile Home Park,Total trihalomethanes (TTHMs)†,4.48 ppb,0.15 ppb,80 ppb
South Gate Mobile Home Park,"1,4-Dioxane*",0.0244 ppb,0.35 ppb,
South Gate Mobile Home Park,Barium*,21.1 ppb,700 ppb,"2,000 ppb"
South Gate Mobile Home Park,Bromodichloromethane*,0.0786 ppb,0.06 ppb,
South Gate Mobile Home Park,Chlorate*,7.01 ppb,210 ppb,
South Gate Mobile Home Park,Chloroform*,0.379 ppb,0.4 ppb,
South Gate Mobile Home Park,Chromium (total)*,0.225 ppb,,100 ppb
South Gate Mobile Home Park,Dibromochloromethane*,0.0429 ppb,0.1 ppb,
South Gate Mobile Home Park,Manganese*,1.15 ppb,100 ppb,
South Gate Mobile Home Park,Molybdenum*,0.279 ppb,40 ppb,
South Gate Mobile Home Park,Strontium*,0.0411 ppb,"1,500 ppb",
South Gate Mobile Home Park,Vanadium*,0.732 ppb,21 ppb,
Sterrett-vandiver Water System,Haloacetic acids (HAA5)†,23.8 ppb,0.1 ppb,60 ppb
Sterrett-vandiver Water System,Total trihalomethanes (TTHMs)†,37.3 ppb,0.15 ppb,80 ppb
Vincent Water Works Board,Haloacetic acids (HAA5)†,0.452 ppb,0.1 ppb,60 ppb
Vincent Water Works Board,Nitrate,0.335 ppm,0.14 ppm,10 ppm
Vincent Water Works Board,Nitrate and nitrite,0.310 ppm,0.14 ppm,10 ppm
Vincent Water Works Board,Total trihalomethanes (TTHMs)†,2.00 ppb,0.15 ppb,80 ppb
Vincent Water Works Board,Barium,8.00 ppb,700 ppb,"2,000 ppb"
Vincent Water Works Board,None,,,
Wilsonville Water Works,Haloacetic acids (HAA5)†,0.558 ppb,0.1 ppb,60 ppb
Wilsonville Water Works,Nitrate,1.25 ppm,0.14 ppm,10 ppm
Wilsonville Water Works,Nitrate and nitrite,1.38 ppm,0.14 ppm,10 ppm
Wilsonville Water Works,Total trihalomethanes (TTHMs)†,0.933 ppb,0.15 ppb,80 ppb
Wilsonville Water Works,Aluminum,1.000 ppb,600 ppb,
Wilsonville Water Works,Barium,17.7 ppb,700 ppb,"2,000 ppb"
Wilsonville Water Works,None,,,
Wilton Water Works,Haloacetic acids (HAA5)†,4.01 ppb,0.1 ppb,60 ppb
Wilton Water Works,Nitrate,0.568 ppm,0.14 ppm,10 ppm
Wilton Water Works,Nitrate and nitrite,0.550 ppm,0.14 ppm,10 ppm
Wilton Water Works,Total trihalomethanes (TTHMs)†,0.733 ppb,0.15 ppb,80 ppb
Wilton Water Works,None,,,
Alexander City Water Department,Bromodichloromethane,3.48 ppb,0.06 ppb,
Alexander City Water Department,Chlorate,732.5 ppb,210 ppb,
Alexander City Water Department,Chlorite,622.6 ppb,50 ppb,"1,000 ppb"
Alexander City Water Department,Chloroform,8.33 ppb,0.4 ppb,
Alexander City Water Department,Chromium (hexavalent),0.0525 ppb,0.02 ppb,
Alexander City Water Department,Dibromochloromethane,0.875 ppb,0.1 ppb,
Alexander City Water Department,Haloacetic acids (HAA5)†,18.9 ppb,0.1 ppb,60 ppb
Alexander City Water Department,Haloacetic acids (HAA9)†,29.3 ppb,0.06 ppb,
Alexander City Water Department,Total trihalomethanes (TTHMs)†,41.0 ppb,0.15 ppb,80 ppb
Alexander City Water Department,Aluminum,18.3 ppb,600 ppb,
Alexander City Water Department,Barium,2.12 ppb,700 ppb,"2,000 ppb"
Alexander City Water Department,Fluoride,0.443 ppm,,4 ppm
Alexander City Water Department,Manganese,9.91 ppb,100 ppb,
Alexander City Water Department,Nitrate,0.275 ppm,0.14 ppm,10 ppm
Alexander City Water Department,Nitrate and nitrite,0.275 ppm,0.14 ppm,10 ppm
Alexander City Water Department,Permethrin,0.0130 ppb,,
Alexander City Water Department,Strontium,0.0183 ppb,"1,500 ppb",
Alexander City Water Department,Vanadium,0.175 ppb,21 ppb,
Alexander City Water Department,None,,,
Camp Hill Utilities Board,Haloacetic acids (HAA5)†,24.1 ppb,0.1 ppb,60 ppb
Camp Hill Utilities Board,Total trihalomethanes (TTHMs)†,49.4 ppb,0.15 ppb,80 ppb
Central Elmore Water Authority,Arsenic,0.420 ppb,0.004 ppb,10 ppb
Central Elmore Water Authority,Bromodichloromethane,2.06 ppb,0.06 ppb,
Central Elmore Water Authority,Chlorite,465.8 ppb,50 ppb,"1,000 ppb"
Central Elmore Water Authority,Chloroform,29.0 ppb,0.4 ppb,
Central Elmore Water Authority,Dibromochloromethane,0.252 ppb,0.1 ppb,
Central Elmore Water Authority,Haloacetic acids (HAA5)†,36.0 ppb,0.1 ppb,60 ppb
Central Elmore Water Authority,Haloacetic acids (HAA9)†,27.1 ppb,0.06 ppb,
Central Elmore Water Authority,Total trihalomethanes (TTHMs)†,48.8 ppb,0.15 ppb,80 ppb
Central Elmore Water Authority,Aluminum,5.50 ppb,600 ppb,
Central Elmore Water Authority,Antimony,0.346 ppb,1 ppb,6 ppb
Central Elmore Water Authority,Barium,11.4 ppb,700 ppb,"2,000 ppb"
Central Elmore Water Authority,Chlorate,108.9 ppb,210 ppb,
Central Elmore Water Authority,Chromium (hexavalent),0.0323 ppb,0.02 ppb,
Central Elmore Water Authority,Fluoride,0.654 ppm,,4 ppm
Central Elmore Water Authority,Manganese,2.17 ppb,100 ppb,
Central Elmore Water Authority,Nitrate,0.101 ppm,0.14 ppm,10 ppm
Central Elmore Water Authority,Nitrate and nitrite,0.106 ppm,0.14 ppm,10 ppm
Central Elmore Water Authority,Nitrite,0.00540 ppm,,1 ppm
Central Elmore Water Authority,Strontium,0.0228 ppb,"1,500 ppb",
Central Elmore Water Authority,Thallium,0.157 ppb,0.1 ppb,2 ppb
Central Elmore Water Authority,None,,,
Dadeville Water Works & Sewage Board,Bromodichloromethane*,3.48 ppb,0.06 ppb,
Dadeville Water Works & Sewage Board,Chlorate*,732.5 ppb,210 ppb,
Dadeville Water Works & Sewage Board,Chlorite*,622.6 ppb,50 ppb,"1,000 ppb"
Dadeville Water Works & Sewage Board,Chloroform*,8.33 ppb,0.4 ppb,
Dadeville Water Works & Sewage Board,Chromium (hexavalent)*,0.0525 ppb,0.02 ppb,
Dadeville Water Works & Sewage Board,Dibromochloromethane*,0.875 ppb,0.1 ppb,
Dadeville Water Works & Sewage Board,Haloacetic acids (HAA5)†,23.3 ppb,0.1 ppb,60 ppb
Dadeville Water Works & Sewage Board,Haloacetic acids (HAA9)*†,29.3 ppb,0.06 ppb,
Dadeville Water Works & Sewage Board,Total trihalomethanes (TTHMs)†,39.3 ppb,0.15 ppb,80 ppb
Dadeville Water Works & Sewage Board,Aluminum*,18.3 ppb,600 ppb,
Dadeville Water Works & Sewage Board,Barium*,2.12 ppb,700 ppb,"2,000 ppb"
Dadeville Water Works & Sewage Board,Fluoride*,0.443 ppm,,4 ppm
Dadeville Water Works & Sewage Board,Manganese*,9.91 ppb,100 ppb,
Dadeville Water Works & Sewage Board,Nitrate*,0.275 ppm,0.14 ppm,10 ppm
Dadeville Water Works & Sewage Board,Nitrate and nitrite*,0.275 ppm,0.14 ppm,10 ppm
Dadeville Water Works & Sewage Board,Permethrin*,0.0130 ppb,,
Dadeville Water Works & Sewage Board,Strontium*,0.0183 ppb,"1,500 ppb",
Dadeville Water Works & Sewage Board,Vanadium*,0.175 ppb,21 ppb,
"Daviston Water System, Town of",Haloacetic acids (HAA5)†,15.0 ppb,0.1 ppb,60 ppb
"Daviston Water System, Town of",Total trihalomethanes (TTHMs)†,49.0 ppb,0.15 ppb,80 ppb
Eclectic Water Works & Sewer Board,Arsenic*,0.420 ppb,0.004 ppb,10 ppb
Eclectic Water Works & Sewer Board,Bromodichloromethane*,2.06 ppb,0.06 ppb,
Eclectic Water Works & Sewer Board,Chlorite*,465.8 ppb,50 ppb,"1,000 ppb"
Eclectic Water Works & Sewer Board,Chloroform*,29.0 ppb,0.4 ppb,
Eclectic Water Works & Sewer Board,Dibromochloromethane*,0.252 ppb,0.1 ppb,
Eclectic Water Works & Sewer Board,Haloacetic acids (HAA5)†,38.7 ppb,0.1 ppb,60 ppb
Eclectic Water Works & Sewer Board,Haloacetic acids (HAA9)*†,27.1 ppb,0.06 ppb,
Eclectic Water Works & Sewer Board,Total trihalomethanes (TTHMs)†,62.4 ppb,0.15 ppb,80 ppb
Eclectic Water Works & Sewer Board,Aluminum*,5.50 ppb,600 ppb,
Eclectic Water Works & Sewer Board,Antimony*,0.346 ppb,1 ppb,6 ppb
Eclectic Water Works & Sewer Board,Barium*,11.4 ppb,700 ppb,"2,000 ppb"
Eclectic Water Works & Sewer Board,Chlorate*,108.9 ppb,210 ppb,
Eclectic Water Works & Sewer Board,Chromium (hexavalent)*,0.0323 ppb,0.02 ppb,
Eclectic Water Works & Sewer Board,Fluoride*,0.654 ppm,,4 ppm
Eclectic Water Works & Sewer Board,Manganese*,2.17 ppb,100 ppb,
Eclectic Water Works & Sewer Board,Nitrate*,0.101 ppm,0.14 ppm,10 ppm
Eclectic Water Works & Sewer Board,Nitrate and nitrite*,0.106 ppm,0.14 ppm,10 ppm
Eclectic Water Works & Sewer Board,Nitrite*,0.00540 ppm,,1 ppm
Eclectic Water Works & Sewer Board,Strontium*,0.0228 ppb,"1,500 ppb",
Eclectic Water Works & Sewer Board,Thallium*,0.157 ppb,0.1 ppb,2 ppb
Elmore Water and Sewer Authority,Chromium (hexavalent),0.121 ppb,0.02 ppb,
Elmore Water and Sewer Authority,Haloacetic acids (HAA5)†,6.28 ppb,0.1 ppb,60 ppb
Elmore Water and Sewer Authority,Haloacetic acids (HAA9)†,4.77 ppb,0.06 ppb,
Elmore Water and Sewer Authority,"Radium, combined (-226 &amp; -228)",0.50 pCi/L,0.05 pCi/L,5 pCi/L
Elmore Water and Sewer Authority,Total trihalomethanes (TTHMs)†,12.6 ppb,0.15 ppb,80 ppb
Elmore Water and Sewer Authority,Barium,43.6 ppb,700 ppb,"2,000 ppb"
Elmore Water and Sewer Authority,Chlorate,50.0 ppb,210 ppb,
Elmore Water and Sewer Authority,Chromium (total),0.0842 ppb,,100 ppb
Elmore Water and Sewer Authority,Manganese,35.5 ppb,100 ppb,
Elmore Water and Sewer Authority,Nitrate,0.0554 ppm,0.14 ppm,10 ppm
Elmore Water and Sewer Authority,Nitrate and nitrite,0.0213 ppm,0.14 ppm,10 ppm
Elmore Water and Sewer Authority,Strontium,0.311 ppb,"1,500 ppb",
Elmore Water and Sewer Authority,Vanadium,0.108 ppb,21 ppb,
Elmore Water and Sewer Authority,None,,,
Five Star Water Supply District,Arsenic,0.308 ppb,0.004 ppb,10 ppb
Five Star Water Supply District,Bromodichloromethane,3.05 ppb,0.06 ppb,
Five Star Water Supply District,Chloroform,23.1 ppb,0.4 ppb,
Five Star Water Supply District,Haloacetic acids (HAA5)†,15.3 ppb,0.1 ppb,60 ppb
Five Star Water Supply District,Total trihalomethanes (TTHMs)†,36.8 ppb,0.15 ppb,80 ppb
Five Star Water Supply District,Aluminum,21.8 ppb,600 ppb,
Five Star Water Supply District,Antimony,0.0833 ppb,1 ppb,6 ppb
Five Star Water Supply District,Barium,79.2 ppb,700 ppb,"2,000 ppb"
Five Star Water Supply District,Dibromochloromethane,0.180 ppb,0.1 ppb,
Five Star Water Supply District,Fluoride,0.476 ppm,,4 ppm
Five Star Water Supply District,Manganese,1.13 ppb,100 ppb,
Five Star Water Supply District,Nitrate,0.176 ppm,0.14 ppm,10 ppm
Five Star Water Supply District,Nitrate and nitrite,0.176 ppm,0.14 ppm,10 ppm
Five Star Water Supply District,Selenium,0.0533 ppb,30 ppb,50 ppb
Five Star Water Supply District,Thallium,0.0267 ppb,0.1 ppb,2 ppb
Five Star Water Supply District,None,,,
Friendship Water Department,Arsenic,2.10 ppb,0.004 ppb,10 ppb
Friendship Water Department,"Radium, combined (-226 &amp; -228)",0.50 pCi/L,0.05 pCi/L,5 pCi/L
Friendship Water Department,Uranium,1.81 pCi/L,0.43 pCi/L,20 pCi/L
Friendship Water Department,Barium,0.265 ppb,700 ppb,"2,000 ppb"
Friendship Water Department,Chromium (total),0.650 ppb,,100 ppb
Friendship Water Department,Fluoride,0.990 ppm,,4 ppm
Friendship Water Department,Manganese,5.05 ppb,100 ppb,
Friendship Water Department,Mercury (inorganic),0.435 ppb,1.2 ppb,2 ppb
Friendship Water Department,None,,,
"Goodwater Water Works and Sewer Bd, City of",Bromodichloromethane*,3.48 ppb,0.06 ppb,
"Goodwater Water Works and Sewer Bd, City of",Chlorate*,732.5 ppb,210 ppb,
"Goodwater Water Works and Sewer Bd, City of",Chlorite*,622.6 ppb,50 ppb,"1,000 ppb"
"Goodwater Water Works and Sewer Bd, City of",Chloroform*,8.33 ppb,0.4 ppb,
"Goodwater Water Works and Sewer Bd, City of",Chromium (hexavalent)*,0.0525 ppb,0.02 ppb,
"Goodwater Water Works and Sewer Bd, City of",Dibromochloromethane*,0.875 ppb,0.1 ppb,
"Goodwater Water Works and Sewer Bd, City of",Haloacetic acids (HAA5)†,16.5 ppb,0.1 ppb,60 ppb
"Goodwater Water Works and Sewer Bd, City of",Haloacetic acids (HAA9)*†,29.3 ppb,0.06 ppb,
"Goodwater Water Works and Sewer Bd, City of",Total trihalomethanes (TTHMs)†,45.3 ppb,0.15 ppb,80 ppb
"Goodwater Water Works and Sewer Bd, City of",Aluminum*,18.3 ppb,600 ppb,
"Goodwater Water Works and Sewer Bd, City of",Barium*,2.12 ppb,700 ppb,"2,000 ppb"
"Goodwater Water Works and Sewer Bd, City of",Fluoride*,0.443 ppm,,4 ppm
"Goodwater Water Works and Sewer Bd, City of",Manganese*,9.91 ppb,100 ppb,
"Goodwater Water Works and Sewer Bd, City of",Nitrate*,0.275 ppm,0.14 ppm,10 ppm
"Goodwater Water Works and Sewer Bd, City of",Nitrate and nitrite*,0.275 ppm,0.14 ppm,10 ppm
"Goodwater Water Works and Sewer Bd, City of",Permethrin*,0.0130 ppb,,
"Goodwater Water Works and Sewer Bd, City of",Strontium*,0.0183 ppb,"1,500 ppb",
"Goodwater Water Works and Sewer Bd, City of",Vanadium*,0.175 ppb,21 ppb,
Hackneyville Water & Fire Pro Authority,Bromodichloromethane*,3.48 ppb,0.06 ppb,
Hackneyville Water & Fire Pro Authority,Chlorate*,732.5 ppb,210 ppb,
Hackneyville Water & Fire Pro Authority,Chlorite*,622.6 ppb,50 ppb,"1,000 ppb"
Hackneyville Water & Fire Pro Authority,Chloroform*,8.33 ppb,0.4 ppb,
Hackneyville Water & Fire Pro Authority,Chromium (hexavalent)*,0.0525 ppb,0.02 ppb,
Hackneyville Water & Fire Pro Authority,Dibromochloromethane*,0.875 ppb,0.1 ppb,
Hackneyville Water & Fire Pro Authority,Haloacetic acids (HAA5)†,15.7 ppb,0.1 ppb,60 ppb
Hackneyville Water & Fire Pro Authority,Haloacetic acids (HAA9)*†,29.3 ppb,0.06 ppb,
Hackneyville Water & Fire Pro Authority,Total trihalomethanes (TTHMs)†,52.7 ppb,0.15 ppb,80 ppb
Hackneyville Water & Fire Pro Authority,Aluminum*,18.3 ppb,600 ppb,
Hackneyville Water & Fire Pro Authority,Barium*,2.12 ppb,700 ppb,"2,000 ppb"
Hackneyville Water & Fire Pro Authority,Fluoride*,0.443 ppm,,4 ppm
Hackneyville Water & Fire Pro Authority,Manganese*,9.91 ppb,100 ppb,
Hackneyville Water & Fire Pro Authority,Nitrate*,0.275 ppm,0.14 ppm,10 ppm
Hackneyville Water & Fire Pro Authority,Nitrate and nitrite*,0.275 ppm,0.14 ppm,10 ppm
Hackneyville Water & Fire Pro Authority,Permethrin*,0.0130 ppb,,
Hackneyville Water & Fire Pro Authority,Strontium*,0.0183 ppb,"1,500 ppb",
Hackneyville Water & Fire Pro Authority,Vanadium*,0.175 ppb,21 ppb,
Holtville Water System,Haloacetic acids (HAA5)†,27.3 ppb,0.1 ppb,60 ppb
Holtville Water System,Total trihalomethanes (TTHMs)†,57.0 ppb,0.15 ppb,80 ppb
Holtville Water System,Nitrate,0.0950 ppm,0.14 ppm,10 ppm
Holtville Water System,None,,,
Jacksons Gap Water Authority,Bromodichloromethane*,3.48 ppb,0.06 ppb,
Jacksons Gap Water Authority,Chlorate*,732.5 ppb,210 ppb,
Jacksons Gap Water Authority,Chlorite*,622.6 ppb,50 ppb,"1,000 ppb"
Jacksons Gap Water Authority,Chloroform*,8.33 ppb,0.4 ppb,
Jacksons Gap Water Authority,Chromium (hexavalent)*,0.0525 ppb,0.02 ppb,
Jacksons Gap Water Authority,Dibromochloromethane*,0.875 ppb,0.1 ppb,
Jacksons Gap Water Authority,Haloacetic acids (HAA5)†,22.0 ppb,0.1 ppb,60 ppb
Jacksons Gap Water Authority,Haloacetic acids (HAA9)*†,29.3 ppb,0.06 ppb,
Jacksons Gap Water Authority,Total trihalomethanes (TTHMs)†,41.3 ppb,0.15 ppb,80 ppb
Jacksons Gap Water Authority,Aluminum*,18.3 ppb,600 ppb,
Jacksons Gap Water Authority,Barium*,2.12 ppb,700 ppb,"2,000 ppb"
Jacksons Gap Water Authority,Fluoride*,0.443 ppm,,4 ppm
Jacksons Gap Water Authority,Manganese*,9.91 ppb,100 ppb,
Jacksons Gap Water Authority,Nitrate*,0.275 ppm,0.14 ppm,10 ppm
Jacksons Gap Water Authority,Nitrate and nitrite*,0.275 ppm,0.14 ppm,10 ppm
Jacksons Gap Water Authority,Permethrin*,0.0130 ppb,,
Jacksons Gap Water Authority,Strontium*,0.0183 ppb,"1,500 ppb",
Jacksons Gap Water Authority,Vanadium*,0.175 ppb,21 ppb,
Kellyton Water System,Bromodichloromethane*,3.48 ppb,0.06 ppb,
Kellyton Water System,Chlorate*,732.5 ppb,210 ppb,
Kellyton Water System,Chlorite*,622.6 ppb,50 ppb,"1,000 ppb"
Kellyton Water System,Chloroform*,8.33 ppb,0.4 ppb,
Kellyton Water System,Chromium (hexavalent)*,0.0525 ppb,0.02 ppb,
Kellyton Water System,Dibromochloromethane*,0.875 ppb,0.1 ppb,
Kellyton Water System,Haloacetic acids (HAA5)†,20.5 ppb,0.1 ppb,60 ppb
Kellyton Water System,Haloacetic acids (HAA9)*†,29.3 ppb,0.06 ppb,
Kellyton Water System,Total trihalomethanes (TTHMs)†,36.7 ppb,0.15 ppb,80 ppb
Kellyton Water System,Aluminum*,18.3 ppb,600 ppb,
Kellyton Water System,Barium*,2.12 ppb,700 ppb,"2,000 ppb"
Kellyton Water System,Fluoride*,0.443 ppm,,4 ppm
Kellyton Water System,Manganese*,9.91 ppb,100 ppb,
Kellyton Water System,Nitrate*,0.275 ppm,0.14 ppm,10 ppm
Kellyton Water System,Nitrate and nitrite*,0.275 ppm,0.14 ppm,10 ppm
Kellyton Water System,Permethrin*,0.0130 ppb,,
Kellyton Water System,Strontium*,0.0183 ppb,"1,500 ppb",
Kellyton Water System,Vanadium*,0.175 ppb,21 ppb,
"Lake Mitchell Water, Incorporated",Haloacetic acids (HAA5)†,42.5 ppb,0.1 ppb,60 ppb
"Lake Mitchell Water, Incorporated",Total trihalomethanes (TTHMs)†,60.2 ppb,0.15 ppb,80 ppb
Millbrook Utilities,Bromodichloromethane,0.167 ppb,0.06 ppb,
Millbrook Utilities,Chloroform,0.894 ppb,0.4 ppb,
Millbrook Utilities,Haloacetic acids (HAA5)†,24.5 ppb,0.1 ppb,60 ppb
Millbrook Utilities,Haloacetic acids (HAA9)†,20.6 ppb,0.06 ppb,
Millbrook Utilities,Nitrate and nitrite,0.291 ppm,0.14 ppm,10 ppm
Millbrook Utilities,"Radium, combined (-226 &amp; -228)",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Millbrook Utilities,Total trihalomethanes (TTHMs)†,36.9 ppb,0.15 ppb,80 ppb
Millbrook Utilities,Barium,26.3 ppb,700 ppb,"2,000 ppb"
Millbrook Utilities,Manganese,0.945 ppb,100 ppb,
Millbrook Utilities,Naphthalene,0.219 ppb,,
Millbrook Utilities,Nitrate,0.280 ppm,0.14 ppm,10 ppm
Millbrook Utilities,None,,,
New Site Water Association,Chloroform,1.05 ppb,0.4 ppb,
New Site Water Association,Dichloroacetic acid,1.000 ppb,0.2 ppb,
New Site Water Association,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
New Site Water Association,Manganese,350.6 ppb,100 ppb,
New Site Water Association,Total trihalomethanes (TTHMs)†,1.05 ppb,0.15 ppb,80 ppb
New Site Water Association,Barium,30.4 ppb,700 ppb,"2,000 ppb"
New Site Water Association,Chromium (total),0.450 ppb,,100 ppb
New Site Water Association,Fluoride,0.0928 ppm,,4 ppm
New Site Water Association,None,,,
Parker Creek Water Company,Haloacetic acids (HAA5)†,39.8 ppb,0.1 ppb,60 ppb
Parker Creek Water Company,Total trihalomethanes (TTHMs)†,54.1 ppb,0.15 ppb,80 ppb
Ray Community Water & Fire Pro Authority,Bromodichloromethane*,3.48 ppb,0.06 ppb,
Ray Community Water & Fire Pro Authority,Chlorate*,732.5 ppb,210 ppb,
Ray Community Water & Fire Pro Authority,Chlorite*,622.6 ppb,50 ppb,"1,000 ppb"
Ray Community Water & Fire Pro Authority,Chloroform*,8.33 ppb,0.4 ppb,
Ray Community Water & Fire Pro Authority,Chromium (hexavalent)*,0.0525 ppb,0.02 ppb,
Ray Community Water & Fire Pro Authority,Dibromochloromethane*,0.875 ppb,0.1 ppb,
Ray Community Water & Fire Pro Authority,Haloacetic acids (HAA5)†,21.4 ppb,0.1 ppb,60 ppb
Ray Community Water & Fire Pro Authority,Haloacetic acids (HAA9)*†,29.3 ppb,0.06 ppb,
Ray Community Water & Fire Pro Authority,Total trihalomethanes (TTHMs)†,44.7 ppb,0.15 ppb,80 ppb
Ray Community Water & Fire Pro Authority,Aluminum*,18.3 ppb,600 ppb,
Ray Community Water & Fire Pro Authority,Barium*,2.12 ppb,700 ppb,"2,000 ppb"
Ray Community Water & Fire Pro Authority,Fluoride*,0.443 ppm,,4 ppm
Ray Community Water & Fire Pro Authority,Manganese*,9.91 ppb,100 ppb,
Ray Community Water & Fire Pro Authority,Nitrate*,0.275 ppm,0.14 ppm,10 ppm
Ray Community Water & Fire Pro Authority,Nitrate and nitrite*,0.275 ppm,0.14 ppm,10 ppm
Ray Community Water & Fire Pro Authority,Permethrin*,0.0130 ppb,,
Ray Community Water & Fire Pro Authority,Strontium*,0.0183 ppb,"1,500 ppb",
