Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Glenview,Total trihalomethanes (TTHMs)†,36.3 ppb,0.15 ppb,80 ppb
Glenview,Trichloroacetic acid,5.86 ppb,0.1 ppb,
Glenview,"1,4-Dioxane",0.0225 ppb,0.35 ppb,
Glenview,Aluminum*,160.0 ppb,600 ppb,
Glenview,Barium*,21.0 ppb,700 ppb,"2,000 ppb"
Glenview,Bromoform,0.0813 ppb,0.5 ppb,
Glenview,Chlorate,79.1 ppb,210 ppb,
Glenview,Chromium (total),2.08 ppb,,100 ppb
Glenview,Fluoride*,0.850 ppm,,4 ppm
Glenview,Manganese,0.995 ppb,100 ppb,
Glenview,Molybdenum,1.09 ppb,40 ppb,
Glenview,Monobromoacetic acid,0.817 ppb,25 ppb,
Glenview,Monochloroacetic acid,0.139 ppb,53 ppb,
Glenview,Nitrate*,0.265 ppm,0.14 ppm,10 ppm
Glenview,Nitrate and nitrite*,0.200 ppm,0.14 ppm,10 ppm
Glenview,Quinoline,0.00417 ppb,,
Glenview,Strontium,0.123 ppb,"1,500 ppb",
Glenview,Vanadium,0.263 ppb,21 ppb,
Glenview,None,,,
Du Page Water Commission,Bromodichloromethane,8.98 ppb,0.06 ppb,
Du Page Water Commission,Chloroform,14.3 ppb,0.4 ppb,
Du Page Water Commission,Chromium (hexavalent)*,0.194 ppb,0.02 ppb,
Du Page Water Commission,Dibromoacetic acid,1.16 ppb,0.04 ppb,
Du Page Water Commission,Dibromochloromethane,4.77 ppb,0.1 ppb,
Du Page Water Commission,Dichloroacetic acid,7.17 ppb,0.2 ppb,
Du Page Water Commission,Haloacetic acids (HAA5)†,14.6 ppb,0.1 ppb,60 ppb
Du Page Water Commission,Haloacetic acids (HAA9)*†,19.1 ppb,0.06 ppb,
Du Page Water Commission,Nitrate*,0.346 ppm,0.14 ppm,10 ppm
Du Page Water Commission,Nitrate and nitrite*,0.346 ppm,0.14 ppm,10 ppm
Du Page Water Commission,"Radium, combined (-226 &amp; -228)*",0.67 pCi/L,0.05 pCi/L,5 pCi/L
Du Page Water Commission,Total trihalomethanes (TTHMs)†,28.0 ppb,0.15 ppb,80 ppb
Du Page Water Commission,Trichloroacetic acid,6.23 ppb,0.1 ppb,
Du Page Water Commission,"4-Androstene-3,17-dione*",0.175 ppt,,
Du Page Water Commission,Barium*,20.4 ppb,700 ppb,"2,000 ppb"
Du Page Water Commission,Chromium (total)*,0.143 ppb,,100 ppb
Du Page Water Commission,Fluoride*,0.714 ppm,,4 ppm
Du Page Water Commission,Molybdenum*,1.07 ppb,40 ppb,
Du Page Water Commission,Monochloroacetic acid*,0.0250 ppb,53 ppb,
Du Page Water Commission,Strontium*,0.115 ppb,"1,500 ppb",
Du Page Water Commission,Testosterone*,0.0250 ppt,,
Du Page Water Commission,Vanadium*,0.238 ppb,21 ppb,
Du Page Water Commission,None,,,
Naperville,Bromodichloromethane,9.91 ppb,0.06 ppb,
Naperville,Chloroform,19.2 ppb,0.4 ppb,
Naperville,Chromium (hexavalent),0.208 ppb,0.02 ppb,
Naperville,Dibromoacetic acid,0.656 ppb,0.04 ppb,
Naperville,Dibromochloromethane,5.05 ppb,0.1 ppb,
Naperville,Dichloroacetic acid,6.75 ppb,0.2 ppb,
Naperville,Haloacetic acids (HAA5)†,14.1 ppb,0.1 ppb,60 ppb
Naperville,Haloacetic acids (HAA9)†,27.9 ppb,0.06 ppb,
Naperville,Total trihalomethanes (TTHMs)†,34.2 ppb,0.15 ppb,80 ppb
Naperville,Trichloroacetic acid,6.65 ppb,0.1 ppb,
Naperville,"4-Androstene-3,17-dione",0.180 ppt,,
Naperville,Chlorate,6.88 ppb,210 ppb,
Naperville,Chromium (total),0.283 ppb,,100 ppb
Naperville,Molybdenum,0.938 ppb,40 ppb,
Naperville,Monobromoacetic acid,0.00556 ppb,25 ppb,
Naperville,Monochloroacetic acid,0.0117 ppb,53 ppb,
Naperville,Strontium,0.119 ppb,"1,500 ppb",
Naperville,Testosterone,0.0350 ppt,,
Naperville,Vanadium,0.276 ppb,21 ppb,
Naperville,None,,,
Aqua Ohio - Aurora E,Bromodichloromethane,4.92 ppb,0.06 ppb,
Aqua Ohio - Aurora E,Bromoform,1.35 ppb,0.5 ppb,
Aqua Ohio - Aurora E,Chloroform,3.19 ppb,0.4 ppb,
Aqua Ohio - Aurora E,Dibromoacetic acid,1.55 ppb,0.04 ppb,
Aqua Ohio - Aurora E,Dibromochloromethane,5.36 ppb,0.1 ppb,
Aqua Ohio - Aurora E,Dichloroacetic acid,1.28 ppb,0.2 ppb,
Aqua Ohio - Aurora E,Haloacetic acids (HAA5)†,3.75 ppb,0.1 ppb,60 ppb
Aqua Ohio - Aurora E,Total trihalomethanes (TTHMs)†,14.8 ppb,0.15 ppb,80 ppb
Aqua Ohio - Aurora E,Trichloroacetic acid,0.623 ppb,0.1 ppb,
Aqua Ohio - Aurora E,Barium*,55.3 ppb,700 ppb,"2,000 ppb"
Aqua Ohio - Aurora E,Fluoride*,1.03 ppm,,4 ppm
Aqua Ohio - Aurora E,Monochloroacetic acid,0.435 ppb,53 ppb,
Aqua Ohio - Aurora E,Nitrate*,0.0133 ppm,0.14 ppm,10 ppm
Aqua Ohio - Aurora E,Nitrate and nitrite*,0.0133 ppm,0.14 ppm,10 ppm
Aqua Ohio - Aurora E,None,,,
City of Elgin,Bromochloroacetic acid,1.95 ppb,0.02 ppb,
City of Elgin,Bromodichloromethane,4.37 ppb,0.06 ppb,
City of Elgin,Bromoform,14.2 ppb,0.5 ppb,
City of Elgin,Chloroform,0.882 ppb,0.4 ppb,
City of Elgin,Dibromoacetic acid,3.89 ppb,0.04 ppb,
City of Elgin,Dibromochloromethane,10.9 ppb,0.1 ppb,
City of Elgin,Dichloroacetic acid,0.875 ppb,0.2 ppb,
City of Elgin,Haloacetic acids (HAA5)†,4.77 ppb,0.1 ppb,60 ppb
City of Elgin,Nitrate,1.47 ppm,0.14 ppm,10 ppm
City of Elgin,Nitrate and nitrite,0.685 ppm,0.14 ppm,10 ppm
City of Elgin,"Radium, combined (-226 &amp; -228)",1.25 pCi/L,0.05 pCi/L,5 pCi/L
City of Elgin,Total trihalomethanes (TTHMs)†,36.8 ppb,0.15 ppb,80 ppb
City of Elgin,Barium,119.8 ppb,700 ppb,"2,000 ppb"
City of Elgin,Fluoride,0.280 ppm,,4 ppm
City of Elgin,Manganese,5.37 ppb,100 ppb,
City of Elgin,None,,,
Algonquin,Arsenic,0.122 ppb,0.004 ppb,10 ppb
Algonquin,Bromodichloromethane,13.1 ppb,0.06 ppb,
Algonquin,Chlorate,459.4 ppb,210 ppb,
Algonquin,Chloroform,23.1 ppb,0.4 ppb,
Algonquin,Dibromoacetic acid,1.70 ppb,0.04 ppb,
Algonquin,Dibromochloromethane,6.86 ppb,0.1 ppb,
Algonquin,Dichloroacetic acid,9.58 ppb,0.2 ppb,
Algonquin,Haloacetic acids (HAA5)†,21.3 ppb,0.1 ppb,60 ppb
Algonquin,Haloacetic acids (HAA9)†,29.2 ppb,0.06 ppb,
Algonquin,Nitrate,0.670 ppm,0.14 ppm,10 ppm
Algonquin,Nitrate and nitrite,1.04 ppm,0.14 ppm,10 ppm
Algonquin,"Radium, combined (-226 &amp; -228)",1.08 pCi/L,0.05 pCi/L,5 pCi/L
Algonquin,Total trihalomethanes (TTHMs)†,43.6 ppb,0.15 ppb,80 ppb
Algonquin,Trichloroacetic acid,9.68 ppb,0.1 ppb,
Algonquin,"1,4-Dioxane",0.0411 ppb,0.35 ppb,
Algonquin,Barium,259.1 ppb,700 ppb,"2,000 ppb"
Algonquin,Bromoform,0.512 ppb,0.5 ppb,
Algonquin,Chromium (hexavalent),0.00360 ppb,0.02 ppb,
Algonquin,Fluoride,0.796 ppm,,4 ppm
Algonquin,Germanium,0.0455 ppb,,
Algonquin,Manganese,13.7 ppb,100 ppb,
Algonquin,Molybdenum,0.691 ppb,40 ppb,
Algonquin,Monobromoacetic acid,0.223 ppb,25 ppb,
Algonquin,Monochloroacetic acid,0.0927 ppb,53 ppb,
Algonquin,MTBE,0.0611 ppb,13 ppb,
Algonquin,Strontium,75.0 ppb,"1,500 ppb",
Algonquin,None,,,
Cary,Arsenic,0.0647 ppb,0.004 ppb,10 ppb
Cary,Bromodichloromethane,4.89 ppb,0.06 ppb,
Cary,Bromoform,1.40 ppb,0.5 ppb,
Cary,Chloroform,5.53 ppb,0.4 ppb,
Cary,Dibromoacetic acid,1.19 ppb,0.04 ppb,
Cary,Dibromochloromethane,4.57 ppb,0.1 ppb,
Cary,Haloacetic acids (HAA5)†,2.51 ppb,0.1 ppb,60 ppb
Cary,Haloacetic acids (HAA9)†,9.82 ppb,0.06 ppb,
Cary,"Radium, combined (-226 &amp; -228)",1.61 pCi/L,0.05 pCi/L,5 pCi/L
Cary,Total trihalomethanes (TTHMs)†,16.4 ppb,0.15 ppb,80 ppb
Cary,Trichloroacetic acid,0.933 ppb,0.1 ppb,
Cary,Barium,527.5 ppb,700 ppb,"2,000 ppb"
Cary,Chlorodifluoromethane,0.0153 ppb,,
Cary,Chloromethane,0.185 ppb,2.69 ppb,
Cary,Dichloroacetic acid,0.388 ppb,0.2 ppb,
Cary,Fluoride,0.886 ppm,,4 ppm
Cary,Germanium,0.0858 ppb,,
Cary,Manganese,2.16 ppb,100 ppb,
Cary,Molybdenum,1.71 ppb,40 ppb,
Cary,Selenium,0.653 ppb,30 ppb,50 ppb
Cary,Strontium,0.541 ppb,"1,500 ppb",
Cary,None,,,
Aqua Illinois-candlewick Dvn,Arsenic,1.17 ppb,0.004 ppb,10 ppb
Aqua Illinois-candlewick Dvn,Bromodichloromethane,2.33 ppb,0.06 ppb,
Aqua Illinois-candlewick Dvn,Chloroform,6.77 ppb,0.4 ppb,
Aqua Illinois-candlewick Dvn,Dibromochloromethane,0.521 ppb,0.1 ppb,
Aqua Illinois-candlewick Dvn,Dichloroacetic acid,0.626 ppb,0.2 ppb,
Aqua Illinois-candlewick Dvn,Haloacetic acids (HAA5)†,4.55 ppb,0.1 ppb,60 ppb
Aqua Illinois-candlewick Dvn,Haloacetic acids (HAA9)†,8.06 ppb,0.06 ppb,
Aqua Illinois-candlewick Dvn,"Radium, combined (-226 &amp; -228)",1.27 pCi/L,0.05 pCi/L,5 pCi/L
Aqua Illinois-candlewick Dvn,Total trihalomethanes (TTHMs)†,9.62 ppb,0.15 ppb,80 ppb
Aqua Illinois-candlewick Dvn,Trichloroacetic acid,3.74 ppb,0.1 ppb,
Aqua Illinois-candlewick Dvn,Barium,67.8 ppb,700 ppb,"2,000 ppb"
Aqua Illinois-candlewick Dvn,Fluoride,0.546 ppm,,4 ppm
Aqua Illinois-candlewick Dvn,Manganese,17.7 ppb,100 ppb,
Aqua Illinois-candlewick Dvn,Monobromoacetic acid,0.180 ppb,25 ppb,
Aqua Illinois-candlewick Dvn,Selenium,0.700 ppb,30 ppb,50 ppb
Aqua Illinois-candlewick Dvn,Strontium,84.4 ppb,"1,500 ppb",
Aqua Illinois-candlewick Dvn,None,,,
Crystal Lake,Arsenic,0.224 ppb,0.004 ppb,10 ppb
Crystal Lake,Bromodichloromethane,9.23 ppb,0.06 ppb,
Crystal Lake,Bromoform,4.22 ppb,0.5 ppb,
Crystal Lake,Chloroform,12.9 ppb,0.4 ppb,
Crystal Lake,Dibromoacetic acid,1.66 ppb,0.04 ppb,
Crystal Lake,Dibromochloromethane,8.19 ppb,0.1 ppb,
Crystal Lake,Dichloroacetic acid,3.10 ppb,0.2 ppb,
Crystal Lake,Haloacetic acids (HAA5)†,8.07 ppb,0.1 ppb,60 ppb
Crystal Lake,Haloacetic acids (HAA9)†,14.2 ppb,0.06 ppb,
Crystal Lake,"Radium, combined (-226 &amp; -228)",1.33 pCi/L,0.05 pCi/L,5 pCi/L
Crystal Lake,Total trihalomethanes (TTHMs)†,34.6 ppb,0.15 ppb,80 ppb
Crystal Lake,Trichloroacetic acid,2.87 ppb,0.1 ppb,
Crystal Lake,Trichloroethylene,0.833 ppb,0.4 ppb,5 ppb
Crystal Lake,"1,4-Dioxane",0.173 ppb,0.35 ppb,
Crystal Lake,Aldrin,0.0450 ppb,,
Crystal Lake,Barium,490.9 ppb,700 ppb,"2,000 ppb"
Crystal Lake,Chlorate,64.1 ppb,210 ppb,
Crystal Lake,Chloromethane,0.318 ppb,2.69 ppb,
Crystal Lake,Chromium (total),0.0509 ppb,,100 ppb
Crystal Lake,"cis-1,2-Dichloroethylene",12.1 ppb,,70 ppb
Crystal Lake,Di(2-ethylhexyl) phthalate,0.128 ppb,3 ppb,6 ppb
Crystal Lake,Fluoride,0.765 ppm,,4 ppm
Crystal Lake,Manganese,2.45 ppb,100 ppb,
Crystal Lake,Molybdenum,0.258 ppb,40 ppb,
Crystal Lake,Monobromoacetic acid,0.133 ppb,25 ppb,
Crystal Lake,Monochloroacetic acid,0.309 ppb,53 ppb,
Crystal Lake,MTBE,0.0581 ppb,13 ppb,
Crystal Lake,o-toluidine ,0.000760 ppb,,
Crystal Lake,Phenols,13.5 ppb,,
Crystal Lake,Strontium,51.4 ppb,"1,500 ppb",
Crystal Lake,"trans-1,2-Dichloroethylene",0.0208 ppb,60 ppb,100 ppb
Crystal Lake,Xylenes (total),0.322 ppb,"1,800 ppb","10,000 ppb"
Crystal Lake,None,,,
Aqua Illinois-eastwood Manor,Bromodichloromethane,5.25 ppb,0.06 ppb,
Aqua Illinois-eastwood Manor,Chloroform,5.26 ppb,0.4 ppb,
Aqua Illinois-eastwood Manor,Dibromoacetic acid,0.971 ppb,0.04 ppb,
Aqua Illinois-eastwood Manor,Dibromochloromethane,3.96 ppb,0.1 ppb,
Aqua Illinois-eastwood Manor,Dichloroacetic acid,0.499 ppb,0.2 ppb,
Aqua Illinois-eastwood Manor,Haloacetic acids (HAA5)†,2.06 ppb,0.1 ppb,60 ppb
Aqua Illinois-eastwood Manor,"Radium, combined (-226 &amp; -228)",2.48 pCi/L,0.05 pCi/L,5 pCi/L
Aqua Illinois-eastwood Manor,Total trihalomethanes (TTHMs)†,15.4 ppb,0.15 ppb,80 ppb
Aqua Illinois-eastwood Manor,Trichloroacetic acid,0.587 ppb,0.1 ppb,
Aqua Illinois-eastwood Manor,Barium,155.0 ppb,700 ppb,"2,000 ppb"
Aqua Illinois-eastwood Manor,Bromoform,0.956 ppb,0.5 ppb,
Aqua Illinois-eastwood Manor,Fluoride,0.591 ppm,,4 ppm
Aqua Illinois-eastwood Manor,Manganese,60.0 ppb,100 ppb,
Aqua Illinois-eastwood Manor,Selenium,5.20 ppb,30 ppb,50 ppb
Aqua Illinois-eastwood Manor,None,,,
Fox River Grove,Bromodichloromethane,8.72 ppb,0.06 ppb,
Fox River Grove,Bromoform,1.70 ppb,0.5 ppb,
Fox River Grove,Chloroform,8.09 ppb,0.4 ppb,
Fox River Grove,Dibromoacetic acid,1.82 ppb,0.04 ppb,
Fox River Grove,Dibromochloromethane,7.83 ppb,0.1 ppb,
Fox River Grove,Dichloroacetic acid,2.11 ppb,0.2 ppb,
Fox River Grove,Haloacetic acids (HAA5)†,4.49 ppb,0.1 ppb,60 ppb
Fox River Grove,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
Fox River Grove,Total trihalomethanes (TTHMs)†,26.4 ppb,0.15 ppb,80 ppb
Fox River Grove,Trichloroacetic acid,0.455 ppb,0.1 ppb,
Fox River Grove,Barium,114.4 ppb,700 ppb,"2,000 ppb"
Fox River Grove,"cis-1,2-Dichloroethylene",2.77 ppb,,70 ppb
Fox River Grove,Fluoride,0.750 ppm,,4 ppm
Fox River Grove,Manganese,8.74 ppb,100 ppb,
Fox River Grove,Monochloroacetic acid,0.0983 ppb,53 ppb,
Fox River Grove,"trans-1,2-Dichloroethylene",0.0753 ppb,60 ppb,100 ppb
Fox River Grove,Trichloroethylene,0.588 ppb,0.4 ppb,5 ppb
Fox River Grove,None,,,
Harbor Lites-pistakee Fshg Cl,Bromodichloromethane,0.600 ppb,0.06 ppb,
Harbor Lites-pistakee Fshg Cl,Dibromochloromethane,0.850 ppb,0.1 ppb,
Harbor Lites-pistakee Fshg Cl,Nitrate,1.15 ppm,0.14 ppm,10 ppm
Harbor Lites-pistakee Fshg Cl,Nitrate and nitrite,1.15 ppm,0.14 ppm,10 ppm
Harbor Lites-pistakee Fshg Cl,Total trihalomethanes (TTHMs)†,2.05 ppb,0.15 ppb,80 ppb
Harbor Lites-pistakee Fshg Cl,Barium,40.1 ppb,700 ppb,"2,000 ppb"
Harbor Lites-pistakee Fshg Cl,Bromoform,0.600 ppb,0.5 ppb,
Harbor Lites-pistakee Fshg Cl,Fluoride,0.103 ppm,,4 ppm
Harbor Lites-pistakee Fshg Cl,Xylenes (total),0.248 ppb,"1,800 ppb","10,000 ppb"
Harbor Lites-pistakee Fshg Cl,None,,,
Harvard,Arsenic,0.171 ppb,0.004 ppb,10 ppb
Harvard,Bromodichloromethane,0.727 ppb,0.06 ppb,
Harvard,Chloroform,3.41 ppb,0.4 ppb,
Harvard,Dichloroacetic acid,1.03 ppb,0.2 ppb,
Harvard,Haloacetic acids (HAA5)†,2.58 ppb,0.1 ppb,60 ppb
Harvard,"Radium, combined (-226 &amp; -228)",3.62 pCi/L,0.05 pCi/L,5 pCi/L
Harvard,Total trihalomethanes (TTHMs)†,4.25 ppb,0.15 ppb,80 ppb
Harvard,Trichloroacetic acid,0.986 ppb,0.1 ppb,
Harvard,Barium,161.1 ppb,700 ppb,"2,000 ppb"
Harvard,Dibromochloromethane,0.121 ppb,0.1 ppb,
Harvard,Fluoride,0.830 ppm,,4 ppm
Harvard,Manganese,12.2 ppb,100 ppb,
Harvard,Monobromoacetic acid,0.563 ppb,25 ppb,
Harvard,Nitrate,0.181 ppm,0.14 ppm,10 ppm
Harvard,Selenium,0.600 ppb,30 ppb,50 ppb
Harvard,None,,,
Camp Hebron Cws,Arsenic,8.21 ppb,0.004 ppb,10 ppb
Camp Hebron Cws,Bromodichloromethane,0.156 ppb,0.06 ppb,
Camp Hebron Cws,Barium,175.0 ppb,700 ppb,"2,000 ppb"
Camp Hebron Cws,Dibromochloromethane,0.164 ppb,0.1 ppb,
Camp Hebron Cws,Nitrate,0.222 ppm,0.14 ppm,10 ppm
Camp Hebron Cws,None,,,
Huntley,Bromodichloromethane,2.33 ppb,0.06 ppb,
Huntley,Chloroform,8.66 ppb,0.4 ppb,
Huntley,Chromium (hexavalent),0.0443 ppb,0.02 ppb,
Huntley,Dibromoacetic acid,0.149 ppb,0.04 ppb,
Huntley,Dibromochloromethane,0.700 ppb,0.1 ppb,
Huntley,Haloacetic acids (HAA5)†,2.38 ppb,0.1 ppb,60 ppb
Huntley,Haloacetic acids (HAA9)†,4.82 ppb,0.06 ppb,
Huntley,"Radium, combined (-226 &amp; -228)",1.70 pCi/L,0.05 pCi/L,5 pCi/L
Huntley,Total trihalomethanes (TTHMs)†,11.7 ppb,0.15 ppb,80 ppb
Huntley,Trichloroacetic acid,1.90 ppb,0.1 ppb,
Huntley,Barium,517.5 ppb,700 ppb,"2,000 ppb"
Huntley,Chloromethane,0.139 ppb,2.69 ppb,
Huntley,Dichloroacetic acid,0.336 ppb,0.2 ppb,
Huntley,Fluoride,0.867 ppm,,4 ppm
Huntley,Manganese,0.199 ppb,100 ppb,
Huntley,Strontium,0.581 ppb,"1,500 ppb",
Huntley,None,,,
Johnsburg 1,Bromodichloromethane,3.70 ppb,0.06 ppb,
Johnsburg 1,Bromoform,1.78 ppb,0.5 ppb,
Johnsburg 1,Chloroform,3.65 ppb,0.4 ppb,
Johnsburg 1,Dibromoacetic acid,0.613 ppb,0.04 ppb,
Johnsburg 1,Dibromochloromethane,4.26 ppb,0.1 ppb,
Johnsburg 1,Dichloroacetic acid,2.62 ppb,0.2 ppb,
Johnsburg 1,Haloacetic acids (HAA5)†,8.27 ppb,0.1 ppb,60 ppb
Johnsburg 1,"Radium, combined (-226 &amp; -228)",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Johnsburg 1,Total trihalomethanes (TTHMs)†,13.4 ppb,0.15 ppb,80 ppb
Johnsburg 1,Trichloroacetic acid,1.67 ppb,0.1 ppb,
Johnsburg 1,Barium,83.2 ppb,700 ppb,"2,000 ppb"
Johnsburg 1,Fluoride,0.741 ppm,,4 ppm
Johnsburg 1,Manganese,8.16 ppb,100 ppb,
Johnsburg 1,Monobromoacetic acid,3.36 ppb,25 ppb,
Johnsburg 1,None,,,
Johnsburg No.2,Bromodichloromethane,1.95 ppb,0.06 ppb,
Johnsburg No.2,Bromoform,1.01 ppb,0.5 ppb,
Johnsburg No.2,Chloroform,3.02 ppb,0.4 ppb,
Johnsburg No.2,Dibromoacetic acid,0.990 ppb,0.04 ppb,
Johnsburg No.2,Dibromochloromethane,2.00 ppb,0.1 ppb,
Johnsburg No.2,Dichloroacetic acid,2.12 ppb,0.2 ppb,
Johnsburg No.2,Haloacetic acids (HAA5)†,9.80 ppb,0.1 ppb,60 ppb
Johnsburg No.2,"Radium, combined (-226 &amp; -228)",1.46 pCi/L,0.05 pCi/L,5 pCi/L
Johnsburg No.2,Total trihalomethanes (TTHMs)†,7.98 ppb,0.15 ppb,80 ppb
Johnsburg No.2,Trichloroacetic acid,1.52 ppb,0.1 ppb,
Johnsburg No.2,Barium,336.3 ppb,700 ppb,"2,000 ppb"
Johnsburg No.2,"cis-1,2-Dichloroethylene",0.680 ppb,,70 ppb
Johnsburg No.2,Fluoride,0.783 ppm,,4 ppm
Johnsburg No.2,Manganese,3.02 ppb,100 ppb,
Johnsburg No.2,Monobromoacetic acid,2.36 ppb,25 ppb,
Johnsburg No.2,Monochloroacetic acid,2.25 ppb,53 ppb,
Johnsburg No.2,Trichloroethylene,0.0910 ppb,0.4 ppb,5 ppb
Johnsburg No.2,None,,,
Lake In The Hills,Arsenic,0.244 ppb,0.004 ppb,10 ppb
Lake In The Hills,Bromodichloromethane,7.75 ppb,0.06 ppb,
Lake In The Hills,Chloroform,16.7 ppb,0.4 ppb,
Lake In The Hills,Dibromoacetic acid,0.857 ppb,0.04 ppb,
Lake In The Hills,Dibromochloromethane,4.24 ppb,0.1 ppb,
Lake In The Hills,Dichloroacetic acid,4.31 ppb,0.2 ppb,
Lake In The Hills,Haloacetic acids (HAA5)†,12.1 ppb,0.1 ppb,60 ppb
Lake In The Hills,Haloacetic acids (HAA9)†,13.6 ppb,0.06 ppb,
Lake In The Hills,"Radium, combined (-226 &amp; -228)",0.95 pCi/L,0.05 pCi/L,5 pCi/L
Lake In The Hills,Total trihalomethanes (TTHMs)†,29.2 ppb,0.15 ppb,80 ppb
Lake In The Hills,Trichloroacetic acid,6.97 ppb,0.1 ppb,
Lake In The Hills,"1,4-Dioxane",0.0420 ppb,0.35 ppb,
Lake In The Hills,Barium,558.8 ppb,700 ppb,"2,000 ppb"
Lake In The Hills,Bromoform,0.546 ppb,0.5 ppb,
Lake In The Hills,Chloromethane,0.0425 ppb,2.69 ppb,
Lake In The Hills,Chromium (hexavalent),0.0138 ppb,0.02 ppb,
Lake In The Hills,Chromium (total),0.167 ppb,,100 ppb
Lake In The Hills,Fluoride,0.931 ppm,,4 ppm
Lake In The Hills,Germanium,0.0419 ppb,,
Lake In The Hills,Manganese,6.13 ppb,100 ppb,
Lake In The Hills,Molybdenum,0.923 ppb,40 ppb,
Lake In The Hills,Strontium,0.319 ppb,"1,500 ppb",
Lake In The Hills,Vanadium,0.0259 ppb,21 ppb,
Lake In The Hills,None,,,
Bgwc Lakewood (sc0450065),Bromodichloromethane,5.31 ppb,0.06 ppb,
Bgwc Lakewood (sc0450065),Chloroform,22.8 ppb,0.4 ppb,
Bgwc Lakewood (sc0450065),Chromium (hexavalent)*,0.0911 ppb,0.02 ppb,
Bgwc Lakewood (sc0450065),Dibromoacetic acid*,0.240 ppb,0.04 ppb,
Bgwc Lakewood (sc0450065),Dibromochloromethane,1.70 ppb,0.1 ppb,
Bgwc Lakewood (sc0450065),Dichloroacetic acid,10.2 ppb,0.2 ppb,
Bgwc Lakewood (sc0450065),Haloacetic acids (HAA5)†,16.6 ppb,0.1 ppb,60 ppb
Bgwc Lakewood (sc0450065),Haloacetic acids (HAA9)*†,18.2 ppb,0.06 ppb,
Bgwc Lakewood (sc0450065),Total trihalomethanes (TTHMs)†,29.8 ppb,0.15 ppb,80 ppb
Bgwc Lakewood (sc0450065),Trichloroacetic acid,6.39 ppb,0.1 ppb,
Bgwc Lakewood (sc0450065),Chlorate*,387.1 ppb,210 ppb,
Bgwc Lakewood (sc0450065),Chromium (total)*,0.147 ppb,,100 ppb
Bgwc Lakewood (sc0450065),Manganese*,2.07 ppb,100 ppb,
Bgwc Lakewood (sc0450065),Strontium*,0.0231 ppb,"1,500 ppb",
Bgwc Lakewood (sc0450065),None,,,
Marengo,Arsenic,1.70 ppb,0.004 ppb,10 ppb
Marengo,Bromodichloromethane,1.64 ppb,0.06 ppb,
Marengo,Chloroform,1.76 ppb,0.4 ppb,
Marengo,Dibromoacetic acid,0.300 ppb,0.04 ppb,
Marengo,Dibromochloromethane,1.19 ppb,0.1 ppb,
Marengo,Haloacetic acids (HAA5)†,1.34 ppb,0.1 ppb,60 ppb
Marengo,Nitrate,0.311 ppm,0.14 ppm,10 ppm
Marengo,Nitrate and nitrite,0.387 ppm,0.14 ppm,10 ppm
Marengo,"Radium, combined (-226 &amp; -228)",1.17 pCi/L,0.05 pCi/L,5 pCi/L
Marengo,Total trihalomethanes (TTHMs)†,4.85 ppb,0.15 ppb,80 ppb
Marengo,Trichloroacetic acid,0.700 ppb,0.1 ppb,
Marengo,Barium,89.8 ppb,700 ppb,"2,000 ppb"
Marengo,Bromoform,0.259 ppb,0.5 ppb,
Marengo,Dichloroacetic acid,0.339 ppb,0.2 ppb,
Marengo,Fluoride,0.948 ppm,,4 ppm
Marengo,Manganese,142.2 ppb,100 ppb,
Marengo,Selenium,0.520 ppb,30 ppb,50 ppb
Marengo,None,,,
Mc Henry,Bromodichloromethane,6.65 ppb,0.06 ppb,
Mc Henry,Bromoform,1.24 ppb,0.5 ppb,
Mc Henry,Chloroform,7.24 ppb,0.4 ppb,
Mc Henry,Dibromoacetic acid,1.37 ppb,0.04 ppb,
Mc Henry,Dibromochloromethane,5.90 ppb,0.1 ppb,
Mc Henry,Dichloroacetic acid,1.07 ppb,0.2 ppb,
Mc Henry,Haloacetic acids (HAA5)†,5.39 ppb,0.1 ppb,60 ppb
Mc Henry,Haloacetic acids (HAA9)†,20.3 ppb,0.06 ppb,
Mc Henry,"Radium, combined (-226 &amp; -228)",0.34 pCi/L,0.05 pCi/L,5 pCi/L
Mc Henry,Total trihalomethanes (TTHMs)†,21.0 ppb,0.15 ppb,80 ppb
Mc Henry,Trichloroacetic acid,2.94 ppb,0.1 ppb,
Mc Henry,Barium,102.5 ppb,700 ppb,"2,000 ppb"
Mc Henry,Chloromethane,0.0565 ppb,2.69 ppb,
Mc Henry,Chromium (total),0.248 ppb,,100 ppb
Mc Henry,"cis-1,2-Dichloroethylene",0.0617 ppb,,70 ppb
Mc Henry,Fluoride,0.778 ppm,,4 ppm
Mc Henry,Germanium,0.0411 ppb,,
Mc Henry,Manganese,14.4 ppb,100 ppb,
Mc Henry,Molybdenum,0.465 ppb,40 ppb,
Mc Henry,Nitrate,0.0796 ppm,0.14 ppm,10 ppm
Mc Henry,Nitrate and nitrite,0.153 ppm,0.14 ppm,10 ppm
Mc Henry,Strontium,113.3 ppb,"1,500 ppb",
Mc Henry,None,,,
Aqua Illinois-mchenry Shores,Arsenic,3.03 ppb,0.004 ppb,10 ppb
Aqua Illinois-mchenry Shores,Bromodichloromethane,3.76 ppb,0.06 ppb,
