Utility name,City,People served,Zip
Harleton Water Supply Corporation,"Harleton, TX","Population served:4,440",75605
City of Avinger,"Avinger, TX",Population served:747,75630
City of Hughes Springs,"Hughes Springs, TX","Population served:2,706",75630
Fairplay Water Supply Corporation,"Beckville, TX",Population served:714,75631
City of Beckville,"Beckville, TX","Population served:1,131",75631
City of Tatum,"Tatum, TX","Population served:1,680",75631
Rehobeth Water Supply Corporation,"Carthage, TX","Population served:1,113",75631
Riderville Water Supply Corporation,"Carthage, TX",Population served:852,75631
City of Carthage,"Carthage, TX","Population served:6,581",75633
Deadwood Water Supply Corporation,"Beckville, TX","Population served:1,098",75633
Hollands Quarter Water Supply Corporation,"Carthage, TX","Population served:1,353",75633
Gary Water Supply Corporation,"Gary, TX",Population served:966,75633
Murvaul Water Supply Corporation,"Gary, TX",Population served:825,75633
Gill Water Supply Corporation,"Marshall, TX","Population served:2,517",75633
Clayton Water Supply Corporation Plant 1,"Clayton, TX",Population served:78,75633
Clayton Water Supply Corporation Plant 3 and 7,"Clayton, TX",Population served:408,75633
Clayton Water Supply Corporation Plant 2,"Clayton, TX","Population served:1,038",75633
Pine Hill Chapman Water Supply Corporation,"Henderson, TX",Population served:540,75633
Country Lakes Water Supply,"Carthage, TX",Population served:43,75633
Holly Springs Water Supply Corporation West Meter,"Daingerfield, TX",Population served:309,75638
City of Daingerfield,"Daingerfield, TX","Population served:4,047",75638
City of Lone Star,"Lone Star, TX","Population served:2,346",75638
Panola-bethany Water Supply Corporation,"Bethany, LA","Population served:1,635",75639
Deberry Water Supply Corporation,"De Berry, TX","Population served:1,071",75639
Rock Hill Water Supply Corporation,"Beckville, TX",Population served:999,75639
Elysian Fields Water Supply Corporation,"Elysian Fields, TX","Population served:1,068",75639
City of Ore City,"Ore City, TX","Population served:1,761",75640
Tryon Road Special Utility District,"Longview, TX","Population served:9,660",75640
Old Town Water Supply Corporation,"Elysian Fields, TX",Population served:114,75642
South Murvaul Water Supply Corporation,"Gary, TX",Population served:873,75643
Tennessee Water Supply Corporation,"Timpson, TX",Population served:384,75643
City of Gilmer,"Gilmer, TX","Population served:7,812",75644
Rosewood Water System,"Tyler, TX",Population served:591,75644
Friendship Water System,"Tyler, TX",Population served:267,75644
Diana Special Utility District,"Diana, TX","Population served:7,170",75645
Union Grove Water Supply Corporation,"Gladewater, TX","Population served:2,886",75645
Country Club Estates,"Tyler, TX",Population served:105,75645
Starrville Water Supply Corporation,"Winona, TX",Population served:897,75647
City of Warren City,"Gladewater, TX",Population served:396,75647
West Gregg Special Utility District,"Kilgore, TX","Population served:4,737",75647
City of Hallsville,"Hallsville, TX","Population served:4,545",75650
Clearwater Distribution,"Dallas, TX",Population served:252,75650
Talley Water Supply Corporation,"Marshall, TX","Population served:1,680",75650
Cypress Valley Water Supply Corporation Plant 1,"Woodlawn, TX",Population served:738,75651
Church Hill Water Supply Corporation,"Beckville, TX",Population served:456,75652
Jacobs Water Supply Corporation Plant 3 & 4,"Henderson, TX",Population served:735,75652
Crims Chapel Water Supply Corporation,"Henderson, TX",Population served:405,75652
City of Henderson,"Henderson, TX","Population served:13,712",75652
Gaston Water Supply Corporation,"Joinerville, TX","Population served:1,818",75652
Oakland Water Supply Corporation,"Henderson, TX",Population served:225,75652
Pleasant Hill Water Supply Corporation,"New London, TX",Population served:828,75652
New Prospect Water Supply Corporation Plant 2 & 3,"Henderson, TX",Population served:465,75652
Jacobs Water Supply Corporation Plants 1 & 2,"Henderson, TX",Population served:729,75652
Goodsprings Water Supply Corporation,"Henderson, TX","Population served:2,346",75654
Ebenezer Water Supply Corporation,"Henderson, TX",Population served:795,75654
South Rusk County Water Supply Corporation Compton Mcknight,"Laneville, TX",Population served:657,75654
Price Water Supply Corporation,"Price, TX",Population served:912,75654
South Rusk County Water Supply Corporation,"Laneville, TX","Population served:1,845",75654
Goodsprings Water Supply Corporation Plant C,"Henderson, TX",Population served:384,75654
North Harrison Water Supply Corporation,"Woodlawn, TX","Population served:1,515",75657
Caddo Lake Water Supply Corporation,"Karnack, TX","Population served:1,218",75657
Cypress Village Water System,"Marshall, TX",Population served:402,75657
City of Overton,"Overton, TX","Population served:2,500",75658
City of New London,"New London, TX","Population served:2,418",75658
Blocker Crossroads Water Supply Corporation,Marshall,"Population served: 1,602",75659
City of Marshall,Marshall,"Population served: 23,091",75659
City of Scottsville,Scottsville,"Population served: 1,440",75659
City of Waskom,Waskom,"Population served: 2,985",75659
Cypress Valley Water Supply Corporation Plant 2,Woodlawn,Population served: 675,75659
Hallelujah Hill Mobile Home Park,Marshall,Population served: 57,75659
Holiday Springs Mobile Home Park,Marshall,Population served: 228,75659
Leigh Wsc-rural,Marshall,"Population served: 4,017",75659
Shadowood Water Company,Marshall,Population served: 385,75659
Southford Mobile Home Park,Marshall,Population served: 51,75659
Waskom Rural Water Supply Corporation,Waskom,"Population served: 1,056",75659
City of Kilgore,"Kilgore, TX","Population served:14,948",75662
Cross Roads Special Utility District Greenwood Ranch Me,"Kilgore, TX",Population served:363,75662
Leveretts Chapel Water Supply Corporation,"Laird Hill, TX",Population served:669,75662
Ej Water Company,"Longview, TX",Population served:390,75662
Southern Utilities Laird Hill,"Tyler, TX",Population served:426,75662
Kennedy Road Water Supply Corporation,"Kilgore, TX",Population served:66,75662
Sun Acres Mobile Home Park,"Whitehouse, TX",Population served:204,75662
Liberty Danville Fresh Water Supply District 2,"Kilgore, TX","Population served:1,014",75662
Mount Enterprise Water Supply Corporation,"Mount Enterprise, TX","Population served:2,103",75667
Laneville Water Supply Corporation Plant 2,"Laneville, TX",Population served:426,75667
Laneville Water Supply Corporation Plant 1,"Laneville, TX",Population served:243,75667
Minden-brachfield Water Supply Corporation,"Henderson, TX","Population served:2,142",75667
Arlam Concord Water Supply Corporation,"Garrison, TX",Population served:978,75669
Brookshires Camp Joy Water System,"Tyler, TX",Population served:360,75683
Wright City Water Supply Corporation 1,"Troup, TX","Population served:1,242",75684
Jackson Water Supply Corporation,"Tyler, TX","Population served:4,629",75684
Wwww Water System,"Austin, TX",Population served:114,75684
City of Pittsburg,"Pittsburg, TX","Population served:4,497",75686
Thunderbird Point Water System,"Navasota, TX",Population served:486,75686
Cherokee Point Water Company,"Austin, TX",Population served:189,75686
Woodland Harbor,"Longview, TX",Population served:489,75686
Dirgin Water Supply Corporation,"Tatum, TX",Population served:321,75691
New Prospect Water Supply Corporation Plant 1,"Henderson, TX",Population served:888,75691
Shan D Water Supply,"Tatum, TX",Population served:201,75691
Crystal Farms Water Supply Corporation,"Tatum, TX","Population served:1,284",75691
Southern Utilities,"Tyler, TX","Population served:59,154",75701
City of Tyler,"Tyler, TX","Population served:104,798",75703
Dean Water Supply Corporation,"Tyler, TX","Population served:5,847",75703
City of Bullard,"Bullard, TX","Population served:3,600",75703
Lindale Rural WSC,"Lindale, TX","Population served:12,621",75704
Crystal Systems,"Tyler, TX","Population served:4,331",75704
Carroll Water Supply Corporation Well 3,"Van, TX",Population served:555,75704
R P M Water Supply Corporation,"Ben Wheeler, TX","Population served:2,658",75704
Mount Sylvan Water System,"Tyler, TX",Population served:933,75704
Garden Valley Resort,"Tyler, TX",Population served:201,75704
City of Lindale,"Lindale, TX","Population served:6,276",75704
Heights Water,"Tyler, TX",Population served:387,75705
Community Water Company Montgomery Garden,"Corsicana, TX",Population served:870,75706
The Reserve,"Athens, TX",Population served:114,75707
Southpark Mobile Home Estates,"Tyler, TX",Population served:249,75707
Walnut Grove Water Supply Corporation,"Whitehouse, TX","Population served:8,301",75707
Sand Flat Water Supply Corporation,"Tyler, TX","Population served:3,465",75708
East Texas Municipal Utility District of Smith County,"Tyler, TX","Population served:2,574",75708
Star Mountain Water Supply Corporation,"Winona, TX","Population served:1,764",75708
City of Whitehouse,"Whitehouse, TX","Population served:8,282",75711
City of Arp,"Arp, TX","Population served:1,407",75750
Wright City Water Supply Corporation 2,"Troup, TX","Population served:1,989",75750
East Lake Woods,"Athens, TX",Population served:378,75750
City of Athens,"Athens, TX","Population served:22,782",75751
C R C Water Supply Corporation,"Athens, TX",Population served:567,75751
Dogwood Estates Water Company,"Athens, TX","Population served:1,437",75751
Brushy Creek Water Supply Corporation,"Palestine, TX","Population served:4,629",75751
B B S Water Supply Corporation,"Montalba, TX","Population served:1,236",75751
Virginia Hill Water Supply Corporation,"Athens, TX","Population served:3,867",75751
B C Y Water Supply Corporation,"Tennessee Colony, TX","Population served:2,724",75751
Dal High Water System,"Sugar Land, TX",Population served:138,75751
Athens Water System Co-op,"Palestine, TX",Population served:141,75751
Bethel Ash Water Supply Corporation Lowe Plant,"Athens, TX",Population served:684,75752
Bethel Ash Water Supply Corporation Water Edge Plant,"Athens, TX",Population served:783,75752
Bethel Ash Water Supply Corporation Douglas Plant,"Athens, TX",Population served:867,75752
Bethel Ash Water Supply Corporation Hall Plant,"Athens, TX",Population served:633,75752
Bethel Ash Water Supply Corporation Mcatee Plant,"Athens, TX",Population served:564,75752
Bethel Ash Water Supply Corporation Bethel Plant,"Athens, TX",Population served:195,75752
Leagueville Water Supply Corporation,"Brownsboro, TX","Population served:2,856",75752
Oakwood Subdivision Water System,"Athens, TX",Population served:417,75752
Lake Utility Company,"Austin, TX",Population served:339,75752
Bethel Ash Water Supply Corporation Ott Plant,"Athens, TX",Population served:324,75752
City of Murchison,"Murchison, TX","Population served:1,047",75752
Edom Water Supply Corporation,"Brownsboro, TX","Population served:1,458",75754
Little Hope-moore Water Supply,"Canton, TX","Population served:1,152",75754
City of Big Sandy,"Big Sandy, TX","Population served:2,301",75755
International Alert Academy,"Big Sandy, TX",Population served:300,75755
Holly Lake Ranch,"Avondale, AZ","Population served:5,397",75755
Moore Station Water Supply Corporation,"Larue, TX","Population served:2,475",75756
Phoenix Water Works,"Austin, TX","Population served:1,506",75756
City of Brownsboro,"Brownsboro, TX","Population served:1,320",75756
Three Community Water Supply Corporation,"Brownsboro, TX","Population served:1,092",75756
City of Chandler,"Chandler, TX","Population served:4,554",75756
North Cherokee Water Supply Corporation,"Jacksonville, TX","Population served:5,286",75757
Eagles Bluff,"Austin, TX","Population served:1,302",75757
Emerald Bay Municipal Utility District,"Bullard, TX","Population served:1,731",75757
Cuney Rural Water Supply,"Cuney, TX",Population served:186,75757
Westwood Beach,"Pflugerville, TX","Population served:1,770",75758
Lake Palestine Water,"Austin, TX","Population served:2,277",75758
Carrizo Water Corp Forest Grove,"Austin, TX","Population served:1,053",75758
Point Royal Water System,"Chandler, TX",Population served:195,75758
Cape Tranquility System,"Tyler, TX",Population served:216,75758
Flat Creek Cove Property Owners Association,"Chandler, TX",Population served:135,75758
Highsaw,"Pflugerville, TX","Population served:1,935",75758
Caro Water Supply Corporation,"Nacogdoches, TX","Population served:2,271",75760
Lilly Grove Special Utility District,"Nacogdoches, TX","Population served:2,346",75760
Sacul Water Supply Corporation,"Sacul, TX",Population served:497,75760
City of Cushing,"Cushing, TX","Population served:1,059",75760
