Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Eugene Water & Electric Board,Manganese,0.483 ppb,100 ppb,
Eugene Water & Electric Board,"Radium, combined (-226 &amp; -228)",0.06 pCi/L,0.05 pCi/L,5 pCi/L
Eugene Water & Electric Board,Strontium,0.0264 ppb,"1,500 ppb",
Eugene Water & Electric Board,Vanadium,4.64 ppb,21 ppb,
Eugene Water & Electric Board,None,,,
Springfield Utility Board,Arsenic,0.751 ppb,0.004 ppb,10 ppb
Springfield Utility Board,Chromium (hexavalent),0.141 ppb,0.02 ppb,
Springfield Utility Board,Haloacetic acids (HAA5)†,6.15 ppb,0.1 ppb,60 ppb
Springfield Utility Board,Haloacetic acids (HAA9)†,9.18 ppb,0.06 ppb,
Springfield Utility Board,Nitrate,0.504 ppm,0.14 ppm,10 ppm
Springfield Utility Board,"Radium, combined (-226 &amp; -228)",0.48 pCi/L,0.05 pCi/L,5 pCi/L
Springfield Utility Board,Total trihalomethanes (TTHMs)†,13.3 ppb,0.15 ppb,80 ppb
Springfield Utility Board,Barium,0.284 ppb,700 ppb,"2,000 ppb"
Springfield Utility Board,Chromium (total),0.00778 ppb,,100 ppb
Springfield Utility Board,Manganese,1.14 ppb,100 ppb,
Springfield Utility Board,Nitrate and nitrite,0.0488 ppm,0.14 ppm,10 ppm
Springfield Utility Board,Strontium,0.0603 ppb,"1,500 ppb",
Springfield Utility Board,Vanadium,2.89 ppb,21 ppb,
Springfield Utility Board,None,,,
Lincoln City Water District,Chromium (hexavalent),0.714 ppb,0.02 ppb,
Lincoln City Water District,Haloacetic acids (HAA5)†,26.4 ppb,0.1 ppb,60 ppb
Lincoln City Water District,Haloacetic acids (HAA9)†,33.7 ppb,0.06 ppb,
Lincoln City Water District,Nitrate,0.377 ppm,0.14 ppm,10 ppm
Lincoln City Water District,Nitrate and nitrite,0.370 ppm,0.14 ppm,10 ppm
Lincoln City Water District,Total trihalomethanes (TTHMs)†,20.7 ppb,0.15 ppb,80 ppb
Lincoln City Water District,Chlorate,3.00 ppb,210 ppb,
Lincoln City Water District,Chromium (total),0.716 ppb,,100 ppb
Lincoln City Water District,Fluoride,0.0775 ppm,,4 ppm
Lincoln City Water District,Manganese,0.243 ppb,100 ppb,
Lincoln City Water District,Strontium,0.0315 ppb,"1,500 ppb",
Lincoln City Water District,Vanadium,2.01 ppb,21 ppb,
Lincoln City Water District,None,,,
City of Newport,Haloacetic acids (HAA5)†,12.6 ppb,0.1 ppb,60 ppb
City of Newport,Haloacetic acids (HAA9)†,23.3 ppb,0.06 ppb,
City of Newport,Total trihalomethanes (TTHMs)†,45.9 ppb,0.15 ppb,80 ppb
City of Newport,Manganese,0.495 ppb,100 ppb,
City of Newport,None,,,
"Cottage Grove, City of",Haloacetic acids (HAA5)†,16.7 ppb,0.1 ppb,60 ppb
"Cottage Grove, City of",Total trihalomethanes (TTHMs)†,25.9 ppb,0.15 ppb,80 ppb
"Cottage Grove, City of",None,,,
"Florence, City of",Bromodichloromethane,9.05 ppb,0.06 ppb,
"Florence, City of",Chloroform,42.5 ppb,0.4 ppb,
"Florence, City of",Dibromochloromethane,1.85 ppb,0.1 ppb,
"Florence, City of",Dichloroacetic acid,9.50 ppb,0.2 ppb,
"Florence, City of",Haloacetic acids (HAA5)†,20.3 ppb,0.1 ppb,60 ppb
"Florence, City of",Total trihalomethanes (TTHMs)†,49.7 ppb,0.15 ppb,80 ppb
"Florence, City of",Trichloroacetic acid,11.6 ppb,0.1 ppb,
"Florence, City of",Barium,51.0 ppb,700 ppb,"2,000 ppb"
"Florence, City of",Chlorate,164.8 ppb,210 ppb,
"Florence, City of",Chromium (hexavalent),0.0170 ppb,0.02 ppb,
"Florence, City of",Dalapon,0.213 ppb,,200 ppb
"Florence, City of",Fluoride,0.377 ppm,,4 ppm
"Florence, City of",Molybdenum,2.97 ppb,40 ppb,
"Florence, City of",Nitrate,0.00750 ppm,0.14 ppm,10 ppm
"Florence, City of",Selenium,0.412 ppb,30 ppb,50 ppb
"Florence, City of",Strontium,0.254 ppb,"1,500 ppb",
"Florence, City of",Vanadium,0.470 ppb,21 ppb,
"Florence, City of",None,,,
Rainbow Water District,Arsenic,3.75 ppb,0.004 ppb,10 ppb
Rainbow Water District,Haloacetic acids (HAA9)†,0.375 ppb,0.06 ppb,
Rainbow Water District,Nitrate,1.38 ppm,0.14 ppm,10 ppm
Rainbow Water District,Nitrate and nitrite,0.650 ppm,0.14 ppm,10 ppm
Rainbow Water District,Total trihalomethanes (TTHMs)†,1.21 ppb,0.15 ppb,80 ppb
Rainbow Water District,Barium,2.00 ppb,700 ppb,"2,000 ppb"
Rainbow Water District,Manganese,0.288 ppb,100 ppb,
Rainbow Water District,Quinoline,0.00388 ppb,,
Rainbow Water District,None,,,
Junction City Water System,Bromodichloromethane,4.14 ppb,0.06 ppb,
Junction City Water System,Bromoform,21.3 ppb,0.5 ppb,
Junction City Water System,Chloroform,1.90 ppb,0.4 ppb,
Junction City Water System,Dibromoacetic acid,5.53 ppb,0.04 ppb,
Junction City Water System,Dibromochloromethane,13.4 ppb,0.1 ppb,
Junction City Water System,Dichloroacetic acid,0.734 ppb,0.2 ppb,
Junction City Water System,Haloacetic acids (HAA5)†,9.63 ppb,0.1 ppb,60 ppb
Junction City Water System,Haloacetic acids (HAA9)†,17.4 ppb,0.06 ppb,
Junction City Water System,"Radium, combined (-226 &amp; -228)",0.63 pCi/L,0.05 pCi/L,5 pCi/L
Junction City Water System,Total trihalomethanes (TTHMs)†,40.8 ppb,0.15 ppb,80 ppb
Junction City Water System,Trichloroacetic acid,0.816 ppb,0.1 ppb,
Junction City Water System,Aluminum,3.85 ppb,600 ppb,
Junction City Water System,Barium,7.10 ppb,700 ppb,"2,000 ppb"
Junction City Water System,Chromium (total),0.825 ppb,,100 ppb
Junction City Water System,Dichloromethane (methylene chloride),0.300 ppb,4 ppb,5 ppb
Junction City Water System,Fluoride,0.160 ppm,,4 ppm
Junction City Water System,Manganese,1.58 ppb,100 ppb,
Junction City Water System,Monobromoacetic acid,0.234 ppb,25 ppb,
Junction City Water System,Monochloroacetic acid,2.33 ppb,53 ppb,
Junction City Water System,Nitrate and nitrite,0.00217 ppm,0.14 ppm,10 ppm
Junction City Water System,Selenium,0.810 ppb,30 ppb,50 ppb
Junction City Water System,None,,,
Seal Rock Water District,Haloacetic acids (HAA5)†,7.71 ppb,0.1 ppb,60 ppb
Seal Rock Water District,Nitrate*,0.706 ppm,0.14 ppm,10 ppm
Seal Rock Water District,Total trihalomethanes (TTHMs)†,24.0 ppb,0.15 ppb,80 ppb
"Creswell, City of",Haloacetic acids (HAA5)†,14.8 ppb,0.1 ppb,60 ppb
"Creswell, City of",Total trihalomethanes (TTHMs)†,34.4 ppb,0.15 ppb,80 ppb
"Creswell, City of",Barium,7.29 ppb,700 ppb,"2,000 ppb"
"Creswell, City of",Nitrate,0.102 ppm,0.14 ppm,10 ppm
"Creswell, City of",Xylenes (total),0.742 ppb,"1,800 ppb","10,000 ppb"
"Creswell, City of",None,,,
"Veneta, City of",Haloacetic acids (HAA5)†,5.83 ppb,0.1 ppb,60 ppb
"Veneta, City of",Total trihalomethanes (TTHMs)†,21.3 ppb,0.15 ppb,80 ppb
"Veneta, City of",Barium,8.26 ppb,700 ppb,"2,000 ppb"
"Veneta, City of",Ethylbenzene,0.415 ppb,300 ppb,700 ppb
"Veneta, City of",Tetrachloroethylene (perchloroethylene),0.0900 ppb,0.06 ppb,5 ppb
"Veneta, City of",Xylenes (total),2.49 ppb,"1,800 ppb","10,000 ppb"
"Veneta, City of",None,,,
Heceta Water Peoples Utility District,Haloacetic acids (HAA5)†,4.71 ppb,0.1 ppb,60 ppb
Heceta Water Peoples Utility District,Total trihalomethanes (TTHMs)†,25.9 ppb,0.15 ppb,80 ppb
Heceta Water Peoples Utility District,None,,,
"Oakridge, City of",Nitrate,0.770 ppm,0.14 ppm,10 ppm
"Oakridge, City of",Nitrate and nitrite,0.554 ppm,0.14 ppm,10 ppm
"Oakridge, City of",Tetrachloroethylene (perchloroethylene),0.295 ppb,0.06 ppb,5 ppb
"Oakridge, City of",Total trihalomethanes (TTHMs)†,4.55 ppb,0.15 ppb,80 ppb
"Oakridge, City of",Antimony,0.554 ppb,1 ppb,6 ppb
"Oakridge, City of",Barium,3.50 ppb,700 ppb,"2,000 ppb"
"Oakridge, City of",Beryllium,0.242 ppb,1 ppb,4 ppb
"Oakridge, City of",None,,,
McMinnville Water & Light,Chromium (hexavalent),0.269 ppb,0.02 ppb,
McMinnville Water & Light,Haloacetic acids (HAA5)†,24.3 ppb,0.1 ppb,60 ppb
McMinnville Water & Light,Haloacetic acids (HAA9)†,22.4 ppb,0.06 ppb,
McMinnville Water & Light,Total trihalomethanes (TTHMs)†,30.6 ppb,0.15 ppb,80 ppb
McMinnville Water & Light,Barium,2.00 ppb,700 ppb,"2,000 ppb"
McMinnville Water & Light,Chlorate,146.1 ppb,210 ppb,
McMinnville Water & Light,Chromium (total),0.130 ppb,,100 ppb
McMinnville Water & Light,Fluoride,0.600 ppm,,4 ppm
McMinnville Water & Light,Manganese,0.125 ppb,100 ppb,
McMinnville Water & Light,Nitrate,0.0319 ppm,0.14 ppm,10 ppm
McMinnville Water & Light,Nitrate and nitrite,0.0300 ppm,0.14 ppm,10 ppm
McMinnville Water & Light,Nitrite,0.00175 ppm,,1 ppm
McMinnville Water & Light,Strontium,0.0314 ppb,"1,500 ppb",
McMinnville Water & Light,Vanadium,0.590 ppb,21 ppb,
McMinnville Water & Light,None,,,
City of Newberg,Chlorate,486.0 ppb,210 ppb,
City of Newberg,Haloacetic acids (HAA5)†,9.16 ppb,0.1 ppb,60 ppb
City of Newberg,Haloacetic acids (HAA9)†,19.3 ppb,0.06 ppb,
City of Newberg,Total trihalomethanes (TTHMs)†,25.6 ppb,0.15 ppb,80 ppb
City of Newberg,Chloromethane,1.10 ppb,2.69 ppb,
City of Newberg,Chromium (total),0.0500 ppb,,100 ppb
City of Newberg,Manganese,0.540 ppb,100 ppb,
City of Newberg,Nitrate,0.0790 ppm,0.14 ppm,10 ppm
City of Newberg,Strontium,0.0596 ppb,"1,500 ppb",
City of Newberg,None,,,
"Antelope, City of",Arsenic,4.78 ppb,0.004 ppb,10 ppb
"Antelope, City of",Nitrate,0.682 ppm,0.14 ppm,10 ppm
"Antelope, City of",Total trihalomethanes (TTHMs)†,6.92 ppb,0.15 ppb,80 ppb
"Antelope, City of",None,,,
Alder Creek Barlow Water District,Haloacetic acids (HAA5)†,30.8 ppb,0.1 ppb,60 ppb
Alder Creek Barlow Water District,Total trihalomethanes (TTHMs)†,38.3 ppb,0.15 ppb,80 ppb
Alder Creek Barlow Water District,Barium*,1.47 ppb,700 ppb,"2,000 ppb"
Alder Creek Barlow Water District,Fluoride*,0.0375 ppm,,4 ppm
Alder Creek Barlow Water District,Nitrate*,0.0566 ppm,0.14 ppm,10 ppm
Alder Creek Barlow Water District,Nitrate and nitrite*,0.0665 ppm,0.14 ppm,10 ppm
Alder Creek Barlow Water District,None,,,
Chenowith People's Utility District,Haloacetic acids (HAA5)†,2.46 ppb,0.1 ppb,60 ppb
Chenowith People's Utility District,Nitrate,0.895 ppm,0.14 ppm,10 ppm
Chenowith People's Utility District,Total trihalomethanes (TTHMs)†,12.0 ppb,0.15 ppb,80 ppb
Chenowith People's Utility District,None,,,
City of The Dalles,Chromium (hexavalent),0.101 ppb,0.02 ppb,
City of The Dalles,Haloacetic acids (HAA5)†,16.1 ppb,0.1 ppb,60 ppb
City of The Dalles,Haloacetic acids (HAA9)†,18.6 ppb,0.06 ppb,
City of The Dalles,Total trihalomethanes (TTHMs)†,18.5 ppb,0.15 ppb,80 ppb
City of The Dalles,Barium,16.4 ppb,700 ppb,"2,000 ppb"
City of The Dalles,Chlorate,134.6 ppb,210 ppb,
City of The Dalles,Chromium (total),0.0273 ppb,,100 ppb
City of The Dalles,Fluoride,0.612 ppm,,4 ppm
City of The Dalles,Germanium,0.170 ppb,,
City of The Dalles,Manganese,32.8 ppb,100 ppb,
City of The Dalles,Molybdenum,0.845 ppb,40 ppb,
City of The Dalles,Nitrate,0.00727 ppm,0.14 ppm,10 ppm
City of The Dalles,Nitrate and nitrite,0.00762 ppm,0.14 ppm,10 ppm
City of The Dalles,Picloram,0.00526 ppb,166 ppb,500 ppb
City of The Dalles,Strontium,0.0892 ppb,"1,500 ppb",
City of The Dalles,Vanadium,0.558 ppb,21 ppb,
City of The Dalles,None,,,
"Dufur, City of",Haloacetic acids (HAA5)†,0.910 ppb,0.1 ppb,60 ppb
"Dufur, City of",Total trihalomethanes (TTHMs)†,1.10 ppb,0.15 ppb,80 ppb
"Dufur, City of",None,,,
"Dufur, South Basin",Haloacetic acids (HAA5)†,3.90 ppb,0.1 ppb,60 ppb
"Dufur, South Basin",Total trihalomethanes (TTHMs)†,7.45 ppb,0.15 ppb,80 ppb
"Dufur, South Basin",None,,,
Foley Lakes Mobile Home Park,Barium,19.0 ppb,700 ppb,"2,000 ppb"
Foley Lakes Mobile Home Park,Fluoride,1.01 ppm,,4 ppm
Foley Lakes Mobile Home Park,None,,,
Hazel Dell Orchard,Nitrate,2.28 ppm,0.14 ppm,10 ppm
Hazel Dell Orchard,Nitrate and nitrite,2.40 ppm,0.14 ppm,10 ppm
Hazel Dell Orchard,Uranium,1.21 pCi/L,0.43 pCi/L,20 pCi/L
Hazel Dell Orchard,Barium,19.6 ppb,700 ppb,"2,000 ppb"
Hazel Dell Orchard,Chromium (total),1.85 ppb,,100 ppb
Hazel Dell Orchard,Fluoride,0.347 ppm,,4 ppm
Hazel Dell Orchard,None,,,
"Maupin, City Of",Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
"Maupin, City Of",Nitrate,0.700 ppm,0.14 ppm,10 ppm
"Maupin, City Of",Nitrate and nitrite,0.758 ppm,0.14 ppm,10 ppm
"Maupin, City Of",Total trihalomethanes (TTHMs)†,1.40 ppb,0.15 ppb,80 ppb
"Maupin, City Of",Fluoride,0.110 ppm,,4 ppm
"Maupin, City Of",None,,,
"Mosier, City of",Total trihalomethanes (TTHMs)†,2.27 ppb,0.15 ppb,80 ppb
"Mosier, City of",Barium,37.0 ppb,700 ppb,"2,000 ppb"
"Mosier, City of",Fluoride,0.410 ppm,,4 ppm
"Mosier, City of",None,,,
Dumas-pine Grove Water Association,Chloroform,2.12 ppb,0.4 ppb,
Dumas-pine Grove Water Association,Dichloroacetic acid,1.000 ppb,0.2 ppb,
Dumas-pine Grove Water Association,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
Dumas-pine Grove Water Association,Total trihalomethanes (TTHMs)†,2.12 ppb,0.15 ppb,80 ppb
Dumas-pine Grove Water Association,Barium,103.2 ppb,700 ppb,"2,000 ppb"
Dumas-pine Grove Water Association,Chromium (total),0.433 ppb,,100 ppb
Dumas-pine Grove Water Association,Fluoride,0.149 ppm,,4 ppm
Dumas-pine Grove Water Association,None,,,
Pinewood Mobile Home Park,Nitrate,1.000 ppm,0.14 ppm,10 ppm
Pinewood Mobile Home Park,Fluoride,0.0735 ppm,,4 ppm
Pinewood Mobile Home Park,None,,,
Rowena Crest Manor,Nitrate and nitrite,0.734 ppm,0.14 ppm,10 ppm
Rowena Crest Manor,Barium,1.67 ppb,700 ppb,"2,000 ppb"
Rowena Crest Manor,Cyanide,11.0 ppb,,200 ppb
Rowena Crest Manor,Fluoride,0.217 ppm,,4 ppm
Rowena Crest Manor,Nitrate,0.213 ppm,0.14 ppm,10 ppm
Rowena Crest Manor,Uranium,0.08 pCi/L,0.43 pCi/L,20 pCi/L
Rowena Crest Manor,None,,,
Rowena Dell Water System,Total trihalomethanes (TTHMs)†,1.17 ppb,0.15 ppb,80 ppb
Rowena Dell Water System,Barium,19.6 ppb,700 ppb,"2,000 ppb"
Rowena Dell Water System,Fluoride,0.411 ppm,,4 ppm
Rowena Dell Water System,None,,,
Sportsmans Park Water Association,Arsenic,9.59 ppb,0.004 ppb,10 ppb
Sportsmans Park Water Association,Fluoride,0.792 ppm,,4 ppm
Sportsmans Park Water Association,None,,,
Tooley Water District,Haloacetic acids (HAA5)†,1.80 ppb,0.1 ppb,60 ppb
Tooley Water District,Nitrate,2.87 ppm,0.14 ppm,10 ppm
Tooley Water District,Total trihalomethanes (TTHMs)†,7.70 ppb,0.15 ppb,80 ppb
Tooley Water District,Uranium,0.42 pCi/L,0.43 pCi/L,20 pCi/L
Tooley Water District,None,,,
Tygh Valley Water District,Arsenic,1.91 ppb,0.004 ppb,10 ppb
Tygh Valley Water District,Nitrate,0.287 ppm,0.14 ppm,10 ppm
Tygh Valley Water District,Nitrate and nitrite,0.773 ppm,0.14 ppm,10 ppm
Tygh Valley Water District,Barium,6.60 ppb,700 ppb,"2,000 ppb"
Tygh Valley Water District,Fluoride,0.254 ppm,,4 ppm
Tygh Valley Water District,None,,,
View Point Trailer Court,Barium,25.8 ppb,700 ppb,"2,000 ppb"
View Point Trailer Court,Fluoride,0.413 ppm,,4 ppm
View Point Trailer Court,Nitrate,0.101 ppm,0.14 ppm,10 ppm
View Point Trailer Court,Nitrate and nitrite,0.245 ppm,0.14 ppm,10 ppm
View Point Trailer Court,None,,,
Wamic Water Association,Nitrate,1.03 ppm,0.14 ppm,10 ppm
Wamic Water Association,Nitrate and nitrite,0.897 ppm,0.14 ppm,10 ppm
Wamic Water Association,Barium,8.26 ppb,700 ppb,"2,000 ppb"
Wamic Water Association,Chromium (total),1.23 ppb,,100 ppb
Wamic Water Association,None,,,
Young Life,Arsenic,3.17 ppb,0.004 ppb,10 ppb
Young Life,Haloacetic acids (HAA5)†,28.7 ppb,0.1 ppb,60 ppb
Young Life,Total trihalomethanes (TTHMs)†,67.2 ppb,0.15 ppb,80 ppb
Young Life,Uranium,1.01 pCi/L,0.43 pCi/L,20 pCi/L
Young Life,Nitrate,0.173 ppm,0.14 ppm,10 ppm
Young Life,None,,,
Arch Cape Water District,Haloacetic acids (HAA5)†,25.1 ppb,0.1 ppb,60 ppb
Arch Cape Water District,Nitrate,0.364 ppm,0.14 ppm,10 ppm
Arch Cape Water District,Nitrate and nitrite,0.328 ppm,0.14 ppm,10 ppm
Arch Cape Water District,Total trihalomethanes (TTHMs)†,48.6 ppb,0.15 ppb,80 ppb
Arch Cape Water District,Barium,5.13 ppb,700 ppb,"2,000 ppb"
Arch Cape Water District,None,,,
"Astoria, City of",Haloacetic acids (HAA5)†,46.6 ppb,0.1 ppb,60 ppb
"Astoria, City of","Radium, combined (-226 &amp; -228)",1.80 pCi/L,0.05 pCi/L,5 pCi/L
"Astoria, City of",Total trihalomethanes (TTHMs)†,48.0 ppb,0.15 ppb,80 ppb
"Astoria, City of",Nitrate,0.231 ppm,0.14 ppm,10 ppm
"Astoria, City of",None,,,
Burnside Water Association,Haloacetic acids (HAA5)†,36.8 ppb,0.1 ppb,60 ppb
Burnside Water Association,"Radium, combined (-226 &amp; -228)*",1.80 pCi/L,0.05 pCi/L,5 pCi/L
Burnside Water Association,Total trihalomethanes (TTHMs)†,37.9 ppb,0.15 ppb,80 ppb
Burnside Water Association,Nitrate*,0.231 ppm,0.14 ppm,10 ppm
"Cannon Beach, City of",Haloacetic acids (HAA5)†,1.73 ppb,0.1 ppb,60 ppb
"Cannon Beach, City of",Nitrate,0.568 ppm,0.14 ppm,10 ppm
"Cannon Beach, City of",Total trihalomethanes (TTHMs)†,6.03 ppb,0.15 ppb,80 ppb
"Cannon Beach, City of",None,,,
Elderberry Nehalem Ws,Nitrate,1.21 ppm,0.14 ppm,10 ppm
Elderberry Nehalem Ws,None,,,
Evergreen Acres,Haloacetic acids (HAA5)†,20.7 ppb,0.1 ppb,60 ppb
Evergreen Acres,Nitrate,0.504 ppm,0.14 ppm,10 ppm
Evergreen Acres,Total trihalomethanes (TTHMs)†,20.2 ppb,0.15 ppb,80 ppb
Evergreen Acres,None,,,
Fernhill Community Water System,Haloacetic acids (HAA5)†,28.6 ppb,0.1 ppb,60 ppb
Fernhill Community Water System,"Radium, combined (-226 &amp; -228)*",1.80 pCi/L,0.05 pCi/L,5 pCi/L
Fernhill Community Water System,Total trihalomethanes (TTHMs)†,45.4 ppb,0.15 ppb,80 ppb
Fernhill Community Water System,Nitrate*,0.231 ppm,0.14 ppm,10 ppm
Gearhart Water Department,Arsenic,1.67 ppb,0.004 ppb,10 ppb
Gearhart Water Department,Haloacetic acids (HAA5)†,12.3 ppb,0.1 ppb,60 ppb
Gearhart Water Department,Total trihalomethanes (TTHMs)†,36.6 ppb,0.15 ppb,80 ppb
Gearhart Water Department,Barium,0.535 ppb,700 ppb,"2,000 ppb"
Gearhart Water Department,Fluoride,0.250 ppm,,4 ppm
Gearhart Water Department,Nitrate,0.1000 ppm,0.14 ppm,10 ppm
Gearhart Water Department,None,,,
John Day Water District,Haloacetic acids (HAA5)†,28.7 ppb,0.1 ppb,60 ppb
John Day Water District,"Radium, combined (-226 &amp; -228)*",1.80 pCi/L,0.05 pCi/L,5 pCi/L
John Day Water District,Total trihalomethanes (TTHMs)†,29.2 ppb,0.15 ppb,80 ppb
John Day Water District,Nitrate*,0.231 ppm,0.14 ppm,10 ppm
Knappa Water Association,Haloacetic acids (HAA5)†,0.167 ppb,0.1 ppb,60 ppb
Knappa Water Association,Nitrate,0.109 ppm,0.14 ppm,10 ppm
Knappa Water Association,None,,,
Olney-walluski Water Association,Haloacetic acids (HAA5)†,27.2 ppb,0.1 ppb,60 ppb
Olney-walluski Water Association,"Radium, combined (-226 &amp; -228)*",1.80 pCi/L,0.05 pCi/L,5 pCi/L
Olney-walluski Water Association,Total trihalomethanes (TTHMs)†,28.2 ppb,0.15 ppb,80 ppb
Olney-walluski Water Association,Nitrate*,0.231 ppm,0.14 ppm,10 ppm
Seaside Water Department,Haloacetic acids (HAA5)†,15.2 ppb,0.1 ppb,60 ppb
Seaside Water Department,Total trihalomethanes (TTHMs)†,33.8 ppb,0.15 ppb,80 ppb
Seaside Water Department,Nitrate,0.252 ppm,0.14 ppm,10 ppm
Seaside Water Department,p-Dichlorobenzene,0.0833 ppb,6 ppb,75 ppb
Seaside Water Department,None,,,
Stanley Acres Water Association,Haloacetic acids (HAA5)†,11.5 ppb,0.1 ppb,60 ppb
Stanley Acres Water Association,Total trihalomethanes (TTHMs)†,54.3 ppb,0.15 ppb,80 ppb
Stanley Acres Water Association,Nitrate*,0.252 ppm,0.14 ppm,10 ppm
Stanley Acres Water Association,p-Dichlorobenzene*,0.0833 ppb,6 ppb,75 ppb
Sunset Lake Rv Park,Arsenic,9.00 ppb,0.004 ppb,10 ppb
Sunset Lake Rv Park,Haloacetic acids (HAA5)†,19.2 ppb,0.1 ppb,60 ppb
Sunset Lake Rv Park,Total trihalomethanes (TTHMs)†,51.9 ppb,0.15 ppb,80 ppb
Sunset Lake Rv Park,Nitrate,0.0201 ppm,0.14 ppm,10 ppm
Sunset Lake Rv Park,None,,,
"Warrenton, City of",Haloacetic acids (HAA5)†,24.2 ppb,0.1 ppb,60 ppb
"Warrenton, City of",Nitrate,0.316 ppm,0.14 ppm,10 ppm
"Warrenton, City of",Total trihalomethanes (TTHMs)†,39.5 ppb,0.15 ppb,80 ppb
"Warrenton, City of",None,,,
Wauna Water District,Nitrate,0.514 ppm,0.14 ppm,10 ppm
Wauna Water District,Total trihalomethanes (TTHMs)†,0.400 ppb,0.15 ppb,80 ppb
Wauna Water District,Haloacetic acids (HAA5)†,0.143 ppb,0.1 ppb,60 ppb
Wauna Water District,None,,,
Westport Heights,Nitrate,0.336 ppm,0.14 ppm,10 ppm
Westport Heights,Nitrate and nitrite,0.321 ppm,0.14 ppm,10 ppm
Westport Heights,Barium,8.26 ppb,700 ppb,"2,000 ppb"
Westport Heights,Fluoride,0.160 ppm,,4 ppm
Westport Heights,None,,,
Westport Water Association,Haloacetic acids (HAA5)†,0.389 ppb,0.1 ppb,60 ppb
Westport Water Association,Nitrate*,0.514 ppm,0.14 ppm,10 ppm
Westport Water Association,Total trihalomethanes (TTHMs)†,2.08 ppb,0.15 ppb,80 ppb
Westport Water Association,None,,,
Wickiup Water District,Haloacetic acids (HAA5)†,17.3 ppb,0.1 ppb,60 ppb
Wickiup Water District,Nitrate,0.847 ppm,0.14 ppm,10 ppm
Wickiup Water District,Total trihalomethanes (TTHMs)†,29.5 ppb,0.15 ppb,80 ppb
Wickiup Water District,None,,,
Willow Dale Water District,Haloacetic acids (HAA5)†,29.3 ppb,0.1 ppb,60 ppb
Willow Dale Water District,"Radium, combined (-226 &amp; -228)*",1.80 pCi/L,0.05 pCi/L,5 pCi/L
Willow Dale Water District,Total trihalomethanes (TTHMs)†,36.7 ppb,0.15 ppb,80 ppb
Willow Dale Water District,Nitrate*,0.231 ppm,0.14 ppm,10 ppm
Youngs River Lewis & Clark Water District,Haloacetic acids (HAA5)†,37.7 ppb,0.1 ppb,60 ppb
Youngs River Lewis & Clark Water District,Nitrate,0.620 ppm,0.14 ppm,10 ppm
Youngs River Lewis & Clark Water District,Nitrate and nitrite,0.480 ppm,0.14 ppm,10 ppm
Youngs River Lewis & Clark Water District,Total trihalomethanes (TTHMs)†,54.9 ppb,0.15 ppb,80 ppb
Youngs River Lewis & Clark Water District,Barium,6.66 ppb,700 ppb,"2,000 ppb"
Youngs River Lewis & Clark Water District,Fluoride,0.536 ppm,,4 ppm
Youngs River Lewis & Clark Water District,Nitrite,0.0160 ppm,,1 ppm
Youngs River Lewis & Clark Water District,None,,,
Arlington City Water Supply,Arsenic,2.68 ppb,0.004 ppb,10 ppb
Arlington City Water Supply,Haloacetic acids (HAA5)†,2.13 ppb,0.1 ppb,60 ppb
Arlington City Water Supply,Total trihalomethanes (TTHMs)†,16.2 ppb,0.15 ppb,80 ppb
Arlington City Water Supply,Barium,33.8 ppb,700 ppb,"2,000 ppb"
Arlington City Water Supply,Chromium (total),1.92 ppb,,100 ppb
Arlington City Water Supply,Fluoride,1.42 ppm,,4 ppm
Arlington City Water Supply,Uranium,0.79 pCi/L,0.43 pCi/L,20 pCi/L
Arlington City Water Supply,None,,,
Condon Heights Ws,Nitrate,2.03 ppm,0.14 ppm,10 ppm
Condon Heights Ws,None,,,
"Condon, City of",Arsenic,1.43 ppb,0.004 ppb,10 ppb
"Condon, City of",Cadmium,0.600 ppb,0.04 ppb,5 ppb
"Condon, City of",Haloacetic acids (HAA5)†,3.69 ppb,0.1 ppb,60 ppb
"Condon, City of",Nitrate,2.28 ppm,0.14 ppm,10 ppm
"Condon, City of",Nitrate and nitrite,2.22 ppm,0.14 ppm,10 ppm
"Condon, City of",Total trihalomethanes (TTHMs)†,14.4 ppb,0.15 ppb,80 ppb
"Condon, City of",Uranium,1.34 pCi/L,0.43 pCi/L,20 pCi/L
"Condon, City of",Barium,10.1 ppb,700 ppb,"2,000 ppb"
"Condon, City of",Fluoride,0.383 ppm,,4 ppm
"Condon, City of",Selenium,0.450 ppb,30 ppb,50 ppb
"Condon, City of",None,,,
Medford Water Commission,Chromium (hexavalent),0.159 ppb,0.02 ppb,
Medford Water Commission,Haloacetic acids (HAA5)†,6.11 ppb,0.1 ppb,60 ppb
Medford Water Commission,Haloacetic acids (HAA9)†,6.03 ppb,0.06 ppb,
Medford Water Commission,Total trihalomethanes (TTHMs)†,7.97 ppb,0.15 ppb,80 ppb
