Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
St. Labre Indian School,Chloroform,8.65 ppb,0.4 ppb,
St. Labre Indian School,Dibromoacetic acid,10.3 ppb,0.04 ppb,
St. Labre Indian School,Dibromochloromethane,31.3 ppb,0.1 ppb,
St. Labre Indian School,Dichloroacetic acid,2.87 ppb,0.2 ppb,
St. Labre Indian School,Haloacetic acids (HAA5)†,16.5 ppb,0.1 ppb,60 ppb
St. Labre Indian School,Manganese,431.0 ppb,100 ppb,
St. Labre Indian School,Total trihalomethanes (TTHMs)†,84.8 ppb,0.15 ppb,80 ppb
St. Labre Indian School,Trichloroacetic acid,2.07 ppb,0.1 ppb,
St. Labre Indian School,Barium,80.0 ppb,700 ppb,"2,000 ppb"
St. Labre Indian School,Bromide,625.0 ppb,,
St. Labre Indian School,Chromium (total),3.50 ppb,,100 ppb
St. Labre Indian School,Di(2-ethylhexyl) phthalate,4.27 ppb,3 ppb,6 ppb
St. Labre Indian School,Fluoride,1.35 ppm,,4 ppm
St. Labre Indian School,Monobromoacetic acid,0.893 ppb,25 ppb,
St. Labre Indian School,Monochloroacetic acid,0.307 ppb,53 ppb,
St. Labre Indian School,Nitrate and nitrite,0.0813 ppm,0.14 ppm,10 ppm
St. Labre Indian School,"Radium, combined (-226 &amp; -228)",0.05 pCi/L,0.05 pCi/L,5 pCi/L
St. Labre Indian School,Selenium,4.50 ppb,30 ppb,50 ppb
St. Labre Indian School,Toluene,0.335 ppb,150 ppb,"1,000 ppb"
St. Labre Indian School,None,,,
Big Valley & Crossed Arrows Imp District,"Radium, combined (-226 &amp; -228)",0.15 pCi/L,0.05 pCi/L,5 pCi/L
Big Valley & Crossed Arrows Imp District,Uranium,2.46 pCi/L,0.43 pCi/L,20 pCi/L
Big Valley & Crossed Arrows Imp District,Fluoride,1.60 ppm,,4 ppm
Big Valley & Crossed Arrows Imp District,Nitrate and nitrite,0.226 ppm,0.14 ppm,10 ppm
Big Valley & Crossed Arrows Imp District,Nitrite,0.01000 ppm,,1 ppm
Big Valley & Crossed Arrows Imp District,None,,,
"Cody, City Of",Bromochloroacetic acid,0.713 ppb,0.02 ppb,
"Cody, City Of",Bromodichloromethane,1.82 ppb,0.06 ppb,
"Cody, City Of",Chloroform,18.7 ppb,0.4 ppb,
"Cody, City Of",Dichloroacetic acid,9.28 ppb,0.2 ppb,
"Cody, City Of",Haloacetic acids (HAA5)†,18.8 ppb,0.1 ppb,60 ppb
"Cody, City Of",Total trihalomethanes (TTHMs)†,20.6 ppb,0.15 ppb,80 ppb
"Cody, City Of",Trichloroacetic acid,9.48 ppb,0.1 ppb,
"Cody, City Of",Dibromoacetic acid,0.0181 ppb,0.04 ppb,
"Cody, City Of",Monobromoacetic acid*,0.0605 ppb,25 ppb,
"Cody, City Of",Monochloroacetic acid*,0.208 ppb,53 ppb,
"Cody, City Of",Nitrate and nitrite*,0.0760 ppm,0.14 ppm,10 ppm
"Cody, City Of",None,,,
Green Acres Mobile Estate,Nitrate,6.37 ppm,0.14 ppm,10 ppm
Green Acres Mobile Estate,Nitrate and nitrite,6.92 ppm,0.14 ppm,10 ppm
Green Acres Mobile Estate,"Radium, combined (-226 &amp; -228)",1.78 pCi/L,0.05 pCi/L,5 pCi/L
Green Acres Mobile Estate,Aluminum,74.2 ppb,600 ppb,
Green Acres Mobile Estate,Barium,22.0 ppb,700 ppb,"2,000 ppb"
Green Acres Mobile Estate,Fluoride,0.0500 ppm,,4 ppm
Green Acres Mobile Estate,Manganese,0.472 ppb,100 ppb,
Green Acres Mobile Estate,None,,,
Juby`s Mobile Home Park,Bromochloroacetic acid,0.602 ppb,0.02 ppb,
Juby`s Mobile Home Park,Bromodichloromethane,1.60 ppb,0.06 ppb,
Juby`s Mobile Home Park,Chloroform,18.6 ppb,0.4 ppb,
Juby`s Mobile Home Park,Dichloroacetic acid,8.68 ppb,0.2 ppb,
Juby`s Mobile Home Park,Haloacetic acids (HAA5)†,17.8 ppb,0.1 ppb,60 ppb
Juby`s Mobile Home Park,Total trihalomethanes (TTHMs)†,20.3 ppb,0.15 ppb,80 ppb
Juby`s Mobile Home Park,Trichloroacetic acid,9.06 ppb,0.1 ppb,
Juby`s Mobile Home Park,Dibromoacetic acid*,0.0181 ppb,0.04 ppb,
Juby`s Mobile Home Park,None,,,
"Meeteetse, Town Of",Arsenic,0.500 ppb,0.004 ppb,10 ppb
"Meeteetse, Town Of",Bromochloroacetic acid,1.27 ppb,0.02 ppb,
"Meeteetse, Town Of",Bromodichloromethane,6.92 ppb,0.06 ppb,
"Meeteetse, Town Of",Chloroform,43.2 ppb,0.4 ppb,
"Meeteetse, Town Of",Dibromochloromethane,0.411 ppb,0.1 ppb,
"Meeteetse, Town Of",Dichloroacetic acid,11.2 ppb,0.2 ppb,
"Meeteetse, Town Of",Haloacetic acids (HAA5)†,32.2 ppb,0.1 ppb,60 ppb
"Meeteetse, Town Of","Radium, combined (-226 &amp; -228)",1.55 pCi/L,0.05 pCi/L,5 pCi/L
"Meeteetse, Town Of",Thallium,0.800 ppb,0.1 ppb,2 ppb
"Meeteetse, Town Of",Total trihalomethanes (TTHMs)†,50.9 ppb,0.15 ppb,80 ppb
"Meeteetse, Town Of",Trichloroacetic acid,20.8 ppb,0.1 ppb,
"Meeteetse, Town Of",Fluoride,0.125 ppm,,4 ppm
"Meeteetse, Town Of",Monochloroacetic acid,0.154 ppb,53 ppb,
"Meeteetse, Town Of",Nitrate and nitrite,0.0900 ppm,0.14 ppm,10 ppm
"Meeteetse, Town Of",Xylenes (total),0.660 ppb,"1,800 ppb","10,000 ppb"
"Meeteetse, Town Of",None,,,
Northwest Rural Water District,Bromodichloromethane,4.84 ppb,0.06 ppb,
Northwest Rural Water District,Chloroform,12.3 ppb,0.4 ppb,
Northwest Rural Water District,Dibromoacetic acid,0.0854 ppb,0.04 ppb,
Northwest Rural Water District,Dibromochloromethane,1.54 ppb,0.1 ppb,
Northwest Rural Water District,Dichloroacetic acid,7.97 ppb,0.2 ppb,
Northwest Rural Water District,Haloacetic acids (HAA5)†,10.1 ppb,0.1 ppb,60 ppb
Northwest Rural Water District,Total trihalomethanes (TTHMs)†,18.7 ppb,0.15 ppb,80 ppb
Northwest Rural Water District,Trichloroacetic acid,1.77 ppb,0.1 ppb,
Northwest Rural Water District,Monochloroacetic acid,0.275 ppb,53 ppb,
Northwest Rural Water District,None,,,
"Powell, City Of",Bromochloroacetic acid,0.761 ppb,0.02 ppb,
"Powell, City Of",Bromodichloromethane,1.73 ppb,0.06 ppb,
"Powell, City Of",Chloroform,17.4 ppb,0.4 ppb,
"Powell, City Of",Dichloroacetic acid,9.62 ppb,0.2 ppb,
"Powell, City Of",Haloacetic acids (HAA5)†,19.4 ppb,0.1 ppb,60 ppb
"Powell, City Of",Haloacetic acids (HAA9)†,18.4 ppb,0.06 ppb,
"Powell, City Of",Total trihalomethanes (TTHMs)†,18.9 ppb,0.15 ppb,80 ppb
"Powell, City Of",Trichloroacetic acid,9.35 ppb,0.1 ppb,
"Powell, City Of",Manganese,0.108 ppb,100 ppb,
"Powell, City Of",Monobromoacetic acid,0.106 ppb,25 ppb,
"Powell, City Of",Monochloroacetic acid,0.215 ppb,53 ppb,
"Powell, City Of",Nitrate and nitrite*,0.0760 ppm,0.14 ppm,10 ppm
"Powell, City Of",None,,,
Rivers Bend Trailer Court,Bromochloroacetic acid,0.386 ppb,0.02 ppb,
Rivers Bend Trailer Court,Bromodichloromethane,1.74 ppb,0.06 ppb,
Rivers Bend Trailer Court,Chloroform,19.4 ppb,0.4 ppb,
Rivers Bend Trailer Court,Dichloroacetic acid,7.36 ppb,0.2 ppb,
Rivers Bend Trailer Court,Haloacetic acids (HAA5)†,15.7 ppb,0.1 ppb,60 ppb
Rivers Bend Trailer Court,Total trihalomethanes (TTHMs)†,21.2 ppb,0.15 ppb,80 ppb
Rivers Bend Trailer Court,Trichloroacetic acid,9.22 ppb,0.1 ppb,
Rivers Bend Trailer Court,Dibromoacetic acid*,0.0181 ppb,0.04 ppb,
Rivers Bend Trailer Court,None,,,
Shoshone Municipal Pipeline,Bromochloroacetic acid,0.772 ppb,0.02 ppb,
Shoshone Municipal Pipeline,Bromodichloromethane,2.16 ppb,0.06 ppb,
Shoshone Municipal Pipeline,Chloroform,16.6 ppb,0.4 ppb,
Shoshone Municipal Pipeline,Dichloroacetic acid,9.13 ppb,0.2 ppb,
Shoshone Municipal Pipeline,Haloacetic acids (HAA5)†,18.6 ppb,0.1 ppb,60 ppb
Shoshone Municipal Pipeline,Total trihalomethanes (TTHMs)†,19.1 ppb,0.15 ppb,80 ppb
Shoshone Municipal Pipeline,Trichloroacetic acid,8.88 ppb,0.1 ppb,
Shoshone Municipal Pipeline,Monobromoacetic acid,0.0605 ppb,25 ppb,
Shoshone Municipal Pipeline,Monochloroacetic acid,0.208 ppb,53 ppb,
Shoshone Municipal Pipeline,Nitrate and nitrite,0.0760 ppm,0.14 ppm,10 ppm
Shoshone Municipal Pipeline,None,,,
Ynp-mammoth Hot Springs,Bromochloroacetic acid,0.697 ppb,0.02 ppb,
Ynp-mammoth Hot Springs,Bromodichloromethane,1.09 ppb,0.06 ppb,
Ynp-mammoth Hot Springs,Chloroform,18.8 ppb,0.4 ppb,
Ynp-mammoth Hot Springs,Dichloroacetic acid,17.0 ppb,0.2 ppb,
Ynp-mammoth Hot Springs,Haloacetic acids (HAA5)†,33.8 ppb,0.1 ppb,60 ppb
Ynp-mammoth Hot Springs,Total trihalomethanes (TTHMs)†,22.6 ppb,0.15 ppb,80 ppb
Ynp-mammoth Hot Springs,Trichloroacetic acid,14.7 ppb,0.1 ppb,
Ynp-mammoth Hot Springs,Barium,11.7 ppb,700 ppb,"2,000 ppb"
Ynp-mammoth Hot Springs,Fluoride,0.0500 ppm,,4 ppm
Ynp-mammoth Hot Springs,Monochloroacetic acid,1.53 ppb,53 ppb,
Ynp-mammoth Hot Springs,Nitrate and nitrite,0.0620 ppm,0.14 ppm,10 ppm
Ynp-mammoth Hot Springs,None,,,
Fort Smith Water and Sewer District,Haloacetic acids (HAA5)†,0.325 ppb,0.1 ppb,60 ppb
Fort Smith Water and Sewer District,"Radium, combined (-226 &amp; -228)",2.30 pCi/L,0.05 pCi/L,5 pCi/L
Fort Smith Water and Sewer District,Total trihalomethanes (TTHMs)†,0.380 ppb,0.15 ppb,80 ppb
Fort Smith Water and Sewer District,Bromodichloromethane,0.110 ppb,0.06 ppb,
Fort Smith Water and Sewer District,Chloroform,0.150 ppb,0.4 ppb,
Fort Smith Water and Sewer District,Dibromochloromethane,0.0930 ppb,0.1 ppb,
Fort Smith Water and Sewer District,Fluoride,0.275 ppm,,4 ppm
Fort Smith Water and Sewer District,Nitrate and nitrite,0.00417 ppm,0.14 ppm,10 ppm
Fort Smith Water and Sewer District,Toluene,0.656 ppb,150 ppb,"1,000 ppb"
Fort Smith Water and Sewer District,None,,,
"Hardin, City of",Arsenic,0.500 ppb,0.004 ppb,10 ppb
"Hardin, City of",Bromochloroacetic acid,3.27 ppb,0.02 ppb,
"Hardin, City of",Bromodichloromethane,9.74 ppb,0.06 ppb,
"Hardin, City of",Chloroform,20.6 ppb,0.4 ppb,
"Hardin, City of",Dibromoacetic acid,0.413 ppb,0.04 ppb,
"Hardin, City of",Dibromochloromethane,2.18 ppb,0.1 ppb,
"Hardin, City of",Dichloroacetic acid,11.7 ppb,0.2 ppb,
"Hardin, City of",Haloacetic acids (HAA5)†,25.0 ppb,0.1 ppb,60 ppb
"Hardin, City of",Total trihalomethanes (TTHMs)†,32.5 ppb,0.15 ppb,80 ppb
"Hardin, City of",Trichloroacetic acid,12.4 ppb,0.1 ppb,
"Hardin, City of",Uranium,1.34 pCi/L,0.43 pCi/L,20 pCi/L
"Hardin, City of",Chromium (total),0.737 ppb,,100 ppb
"Hardin, City of",Fluoride,0.396 ppm,,4 ppm
"Hardin, City of",Manganese,0.175 ppb,100 ppb,
"Hardin, City of",Molybdenum,2.49 ppb,40 ppb,
"Hardin, City of",Monobromoacetic acid,0.0231 ppb,25 ppb,
"Hardin, City of",Monochloroacetic acid,0.329 ppb,53 ppb,
"Hardin, City of",Nitrate and nitrite,0.275 ppm,0.14 ppm,10 ppm
"Hardin, City of",Selenium,2.00 ppb,30 ppb,50 ppb
"Hardin, City of",Strontium,0.834 ppb,"1,500 ppb",
"Hardin, City of",Vanadium,1.53 ppb,21 ppb,
"Hardin, City of",None,,,
"Hysham, Town of",Arsenic,5.71 ppb,0.004 ppb,10 ppb
"Hysham, Town of",Bromochloroacetic acid,2.29 ppb,0.02 ppb,
"Hysham, Town of",Bromodichloromethane,5.88 ppb,0.06 ppb,
"Hysham, Town of",Chloroform,16.3 ppb,0.4 ppb,
"Hysham, Town of",Dibromoacetic acid,0.298 ppb,0.04 ppb,
"Hysham, Town of",Dibromochloromethane,1.51 ppb,0.1 ppb,
"Hysham, Town of",Dichloroacetic acid,8.75 ppb,0.2 ppb,
"Hysham, Town of",Haloacetic acids (HAA5)†,24.3 ppb,0.1 ppb,60 ppb
"Hysham, Town of",Total trihalomethanes (TTHMs)†,23.8 ppb,0.15 ppb,80 ppb
"Hysham, Town of",Trichloroacetic acid,15.1 ppb,0.1 ppb,
"Hysham, Town of",Monochloroacetic acid,0.250 ppb,53 ppb,
"Hysham, Town of",Nitrate and nitrite,0.0467 ppm,0.14 ppm,10 ppm
"Hysham, Town of",None,,,
"Lodge Grass, Town of",Bromochloroacetic acid,0.833 ppb,0.02 ppb,
"Lodge Grass, Town of",Bromodichloromethane,0.344 ppb,0.06 ppb,
"Lodge Grass, Town of",Dibromoacetic acid,0.0967 ppb,0.04 ppb,
"Lodge Grass, Town of",Dichloroacetic acid,2.00 ppb,0.2 ppb,
"Lodge Grass, Town of",Haloacetic acids (HAA5)†,2.73 ppb,0.1 ppb,60 ppb
"Lodge Grass, Town of","Radium, combined (-226 &amp; -228)",1.40 pCi/L,0.05 pCi/L,5 pCi/L
"Lodge Grass, Town of",Total trihalomethanes (TTHMs)†,1.24 ppb,0.15 ppb,80 ppb
"Lodge Grass, Town of",Trichloroacetic acid,0.500 ppb,0.1 ppb,
"Lodge Grass, Town of",Chloroform,0.800 ppb,0.4 ppb,
"Lodge Grass, Town of",Fluoride,0.450 ppm,,4 ppm
"Lodge Grass, Town of",Manganese,36.3 ppb,100 ppb,
"Lodge Grass, Town of",Nitrate and nitrite,0.0200 ppm,0.14 ppm,10 ppm
"Lodge Grass, Town of",Uranium,0.23 pCi/L,0.43 pCi/L,20 pCi/L
"Lodge Grass, Town of",None,,,
Wegner Water Service Hauler,Arsenic*,0.500 ppb,0.004 ppb,10 ppb
Wegner Water Service Hauler,Bromochloroacetic acid*,3.27 ppb,0.02 ppb,
Wegner Water Service Hauler,Bromodichloromethane*,9.74 ppb,0.06 ppb,
Wegner Water Service Hauler,Chloroform*,20.6 ppb,0.4 ppb,
Wegner Water Service Hauler,Dibromoacetic acid*,0.413 ppb,0.04 ppb,
Wegner Water Service Hauler,Dibromochloromethane*,2.18 ppb,0.1 ppb,
Wegner Water Service Hauler,Dichloroacetic acid*,11.7 ppb,0.2 ppb,
Wegner Water Service Hauler,Haloacetic acids (HAA5)*†,25.0 ppb,0.1 ppb,60 ppb
Wegner Water Service Hauler,Nitrate and nitrite,0.576 ppm,0.14 ppm,10 ppm
Wegner Water Service Hauler,Total trihalomethanes (TTHMs)*†,32.5 ppb,0.15 ppb,80 ppb
Wegner Water Service Hauler,Trichloroacetic acid*,12.4 ppb,0.1 ppb,
Wegner Water Service Hauler,Uranium*,1.34 pCi/L,0.43 pCi/L,20 pCi/L
Wegner Water Service Hauler,Chromium (total)*,0.737 ppb,,100 ppb
Wegner Water Service Hauler,Fluoride*,0.396 ppm,,4 ppm
Wegner Water Service Hauler,Manganese*,0.175 ppb,100 ppb,
Wegner Water Service Hauler,Molybdenum*,2.49 ppb,40 ppb,
Wegner Water Service Hauler,Monobromoacetic acid*,0.0231 ppb,25 ppb,
Wegner Water Service Hauler,Monochloroacetic acid*,0.329 ppb,53 ppb,
Wegner Water Service Hauler,Selenium*,2.00 ppb,30 ppb,50 ppb
Wegner Water Service Hauler,Strontium*,0.834 ppb,"1,500 ppb",
Wegner Water Service Hauler,Vanadium*,1.53 ppb,21 ppb,
Yellowtail Dam Gc Lower System,Arsenic,1.000 ppb,0.004 ppb,10 ppb
Yellowtail Dam Gc Lower System,Bromochloroacetic acid,0.595 ppb,0.02 ppb,
Yellowtail Dam Gc Lower System,Bromodichloromethane,1.87 ppb,0.06 ppb,
Yellowtail Dam Gc Lower System,Chloroform,2.51 ppb,0.4 ppb,
Yellowtail Dam Gc Lower System,Dibromoacetic acid,0.275 ppb,0.04 ppb,
Yellowtail Dam Gc Lower System,Dibromochloromethane,0.798 ppb,0.1 ppb,
Yellowtail Dam Gc Lower System,Dichloroacetic acid,0.470 ppb,0.2 ppb,
Yellowtail Dam Gc Lower System,Haloacetic acids (HAA5)†,1.10 ppb,0.1 ppb,60 ppb
Yellowtail Dam Gc Lower System,Nitrate and nitrite,0.370 ppm,0.14 ppm,10 ppm
Yellowtail Dam Gc Lower System,Total trihalomethanes (TTHMs)†,5.30 ppb,0.15 ppb,80 ppb
Yellowtail Dam Gc Lower System,Barium,160.0 ppb,700 ppb,"2,000 ppb"
Yellowtail Dam Gc Lower System,Fluoride,0.400 ppm,,4 ppm
Yellowtail Dam Gc Lower System,None,,,
Yellowtail Dam Gc Lower System,Arsenic,1.000 ppb,0.004 ppb,10 ppb
Yellowtail Dam Gc Lower System,Bromochloroacetic acid,0.595 ppb,0.02 ppb,
Yellowtail Dam Gc Lower System,Bromodichloromethane,1.87 ppb,0.06 ppb,
Yellowtail Dam Gc Lower System,Chloroform,2.51 ppb,0.4 ppb,
Yellowtail Dam Gc Lower System,Dibromoacetic acid,0.275 ppb,0.04 ppb,
Yellowtail Dam Gc Lower System,Dibromochloromethane,0.798 ppb,0.1 ppb,
Yellowtail Dam Gc Lower System,Dichloroacetic acid,0.470 ppb,0.2 ppb,
Yellowtail Dam Gc Lower System,Haloacetic acids (HAA5)†,1.10 ppb,0.1 ppb,60 ppb
Yellowtail Dam Gc Lower System,Nitrate and nitrite,0.370 ppm,0.14 ppm,10 ppm
Yellowtail Dam Gc Lower System,Total trihalomethanes (TTHMs)†,5.30 ppb,0.15 ppb,80 ppb
Yellowtail Dam Gc Lower System,Barium,160.0 ppb,700 ppb,"2,000 ppb"
Yellowtail Dam Gc Lower System,Fluoride,0.400 ppm,,4 ppm
Yellowtail Dam Gc Lower System,None,,,
"Big Timber, City of",Bromochloroacetic acid,1.17 ppb,0.02 ppb,
"Big Timber, City of",Bromodichloromethane,1.30 ppb,0.06 ppb,
"Big Timber, City of",Chloroform,2.58 ppb,0.4 ppb,
"Big Timber, City of",Dibromoacetic acid,0.110 ppb,0.04 ppb,
"Big Timber, City of",Dibromochloromethane,0.295 ppb,0.1 ppb,
"Big Timber, City of",Dichloroacetic acid,2.90 ppb,0.2 ppb,
"Big Timber, City of",Haloacetic acids (HAA5)†,5.83 ppb,0.1 ppb,60 ppb
"Big Timber, City of",Nitrate and nitrite,0.347 ppm,0.14 ppm,10 ppm
"Big Timber, City of",Total trihalomethanes (TTHMs)†,4.28 ppb,0.15 ppb,80 ppb
"Big Timber, City of",Trichloroacetic acid,2.83 ppb,0.1 ppb,
"Big Timber, City of",Uranium,1.32 pCi/L,0.43 pCi/L,20 pCi/L
"Big Timber, City of",Barium,10.00 ppb,700 ppb,"2,000 ppb"
"Big Timber, City of",Fluoride,0.0714 ppm,,4 ppm
"Big Timber, City of",Methomyl,0.533 ppb,,
"Big Timber, City of",None,,,
Cottonwood Estates,Nitrate and nitrite,0.285 ppm,0.14 ppm,10 ppm
Cottonwood Estates,Fluoride,0.300 ppm,,4 ppm
Cottonwood Estates,Selenium,0.500 ppb,30 ppb,50 ppb
Cottonwood Estates,None,,,
Deer Creek Mobile Home Park,Bromodichloromethane,4.91 ppb,0.06 ppb,
Deer Creek Mobile Home Park,Chloroform,22.6 ppb,0.4 ppb,
Deer Creek Mobile Home Park,Dichloroacetic acid,10.9 ppb,0.2 ppb,
Deer Creek Mobile Home Park,Haloacetic acids (HAA5)†,28.8 ppb,0.1 ppb,60 ppb
Deer Creek Mobile Home Park,"Radium, combined (-226 &amp; -228)",1.36 pCi/L,0.05 pCi/L,5 pCi/L
Deer Creek Mobile Home Park,Total trihalomethanes (TTHMs)†,27.2 ppb,0.15 ppb,80 ppb
Deer Creek Mobile Home Park,Trichloroacetic acid,17.9 ppb,0.1 ppb,
Deer Creek Mobile Home Park,Dibromochloromethane,0.0126 ppb,0.1 ppb,
Deer Creek Mobile Home Park,Fluoride,0.325 ppm,,4 ppm
Deer Creek Mobile Home Park,Manganese,56.5 ppb,100 ppb,
Deer Creek Mobile Home Park,None,,,
Strobel Trailer Court,Arsenic,1.000 ppb,0.004 ppb,10 ppb
Strobel Trailer Court,Nitrate and nitrite,0.923 ppm,0.14 ppm,10 ppm
Strobel Trailer Court,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
Strobel Trailer Court,Uranium,1.34 pCi/L,0.43 pCi/L,20 pCi/L
Strobel Trailer Court,Barium,125.0 ppb,700 ppb,"2,000 ppb"
Strobel Trailer Court,Chromium (total),2.50 ppb,,100 ppb
Strobel Trailer Court,Fluoride,0.200 ppm,,4 ppm
Strobel Trailer Court,None,,,
Avalon Subdivision,Arsenic,4.00 ppb,0.004 ppb,10 ppb
Avalon Subdivision,Nitrate and nitrite,1.38 ppm,0.14 ppm,10 ppm
Avalon Subdivision,Uranium,1.68 pCi/L,0.43 pCi/L,20 pCi/L
Avalon Subdivision,Fluoride,0.200 ppm,,4 ppm
Avalon Subdivision,None,,,
Big Spur Trailer Court,Arsenic,2.67 ppb,0.004 ppb,10 ppb
Big Spur Trailer Court,Dibromoacetic acid,0.388 ppb,0.04 ppb,
Big Spur Trailer Court,Haloacetic acids (HAA5)†,0.388 ppb,0.1 ppb,60 ppb
Big Spur Trailer Court,Nitrate and nitrite,0.302 ppm,0.14 ppm,10 ppm
Big Spur Trailer Court,Total trihalomethanes (TTHMs)†,0.523 ppb,0.15 ppb,80 ppb
Big Spur Trailer Court,Dibromochloromethane,0.0867 ppb,0.1 ppb,
Big Spur Trailer Court,None,,,
"Cinnabar, The",Arsenic,0.333 ppb,0.004 ppb,10 ppb
"Cinnabar, The","Radium, combined (-226 &amp; -228)",0.73 pCi/L,0.05 pCi/L,5 pCi/L
"Cinnabar, The",Uranium,1.07 pCi/L,0.43 pCi/L,20 pCi/L
"Cinnabar, The",Fluoride,0.0500 ppm,,4 ppm
"Cinnabar, The",Manganese,1.000 ppb,100 ppb,
"Cinnabar, The",Nitrate and nitrite,0.207 ppm,0.14 ppm,10 ppm
"Cinnabar, The",None,,,
Clyde Park Water Department,Bromochloroacetic acid,0.305 ppb,0.02 ppb,
Clyde Park Water Department,Bromodichloromethane,0.191 ppb,0.06 ppb,
Clyde Park Water Department,Dibromoacetic acid,0.333 ppb,0.04 ppb,
Clyde Park Water Department,Dibromochloromethane,0.311 ppb,0.1 ppb,
Clyde Park Water Department,Haloacetic acids (HAA5)†,0.333 ppb,0.1 ppb,60 ppb
Clyde Park Water Department,Nitrate and nitrite,1.79 ppm,0.14 ppm,10 ppm
Clyde Park Water Department,"Radium, combined (-226 &amp; -228)",0.75 pCi/L,0.05 pCi/L,5 pCi/L
Clyde Park Water Department,Total trihalomethanes (TTHMs)†,0.859 ppb,0.15 ppb,80 ppb
Clyde Park Water Department,Uranium,1.34 pCi/L,0.43 pCi/L,20 pCi/L
Clyde Park Water Department,Bromoform,0.181 ppb,0.5 ppb,
Clyde Park Water Department,Fluoride,0.250 ppm,,4 ppm
Clyde Park Water Department,None,,,
Cooke City Water District,Arsenic,0.375 ppb,0.004 ppb,10 ppb
Cooke City Water District,"Radium, combined (-226 &amp; -228)",0.99 pCi/L,0.05 pCi/L,5 pCi/L
Cooke City Water District,Barium,19.7 ppb,700 ppb,"2,000 ppb"
Cooke City Water District,Chromium (total),0.335 ppb,,100 ppb
Cooke City Water District,Di(2-ethylhexyl) phthalate,1.05 ppb,3 ppb,6 ppb
Cooke City Water District,Nitrate and nitrite,0.243 ppm,0.14 ppm,10 ppm
Cooke City Water District,None,,,
East Gate Work Camp,Arsenic,6.67 ppb,0.004 ppb,10 ppb
East Gate Work Camp,Nitrate and nitrite,0.381 ppm,0.14 ppm,10 ppm
East Gate Work Camp,"Radium, combined (-226 &amp; -228)",1.90 pCi/L,0.05 pCi/L,5 pCi/L
East Gate Work Camp,Fluoride,0.300 ppm,,4 ppm
East Gate Work Camp,None,,,
Edannes Mobile Home Park,Arsenic,5.00 ppb,0.004 ppb,10 ppb
Edannes Mobile Home Park,Nitrate and nitrite,0.637 ppm,0.14 ppm,10 ppm
Edannes Mobile Home Park,None,,,
Frontier Mobile Home Park,Nitrate and nitrite,1.04 ppm,0.14 ppm,10 ppm
Frontier Mobile Home Park,"Radium, combined (-226 &amp; -228)",1.70 pCi/L,0.05 pCi/L,5 pCi/L
Frontier Mobile Home Park,Fluoride,1.30 ppm,,4 ppm
Frontier Mobile Home Park,Uranium,0.67 pCi/L,0.43 pCi/L,20 pCi/L
Frontier Mobile Home Park,None,,,
Gardiner Park County Water District,Arsenic,1.69 ppb,0.004 ppb,10 ppb
Gardiner Park County Water District,Bromochloroacetic acid,1.26 ppb,0.02 ppb,
Gardiner Park County Water District,Bromodichloromethane,2.71 ppb,0.06 ppb,
Gardiner Park County Water District,Bromoform,1.28 ppb,0.5 ppb,
Gardiner Park County Water District,Chloroform,1.74 ppb,0.4 ppb,
Gardiner Park County Water District,Dibromoacetic acid,1.33 ppb,0.04 ppb,
Gardiner Park County Water District,Dibromochloromethane,3.19 ppb,0.1 ppb,
Gardiner Park County Water District,Dichloroacetic acid,0.452 ppb,0.2 ppb,
Gardiner Park County Water District,Haloacetic acids (HAA5)†,1.98 ppb,0.1 ppb,60 ppb
Gardiner Park County Water District,Nitrate and nitrite,0.413 ppm,0.14 ppm,10 ppm
Gardiner Park County Water District,"Radium, combined (-226 &amp; -228)",1.05 pCi/L,0.05 pCi/L,5 pCi/L
Gardiner Park County Water District,Total trihalomethanes (TTHMs)†,9.00 ppb,0.15 ppb,80 ppb
Gardiner Park County Water District,Trichloroacetic acid,0.0550 ppb,0.1 ppb,
Gardiner Park County Water District,None,,,
Golden Age Village,Arsenic,2.00 ppb,0.004 ppb,10 ppb
Golden Age Village,Bromochloroacetic acid,1.05 ppb,0.02 ppb,
Golden Age Village,Bromodichloromethane,1.58 ppb,0.06 ppb,
Golden Age Village,Chloroform,1.35 ppb,0.4 ppb,
Golden Age Village,Dibromoacetic acid,0.910 ppb,0.04 ppb,
Golden Age Village,Dibromochloromethane,1.53 ppb,0.1 ppb,
Golden Age Village,Dichloroacetic acid,0.600 ppb,0.2 ppb,
Golden Age Village,Haloacetic acids (HAA5)†,2.20 ppb,0.1 ppb,60 ppb
Golden Age Village,Nitrate and nitrite,0.459 ppm,0.14 ppm,10 ppm
Golden Age Village,"Radium, combined (-226 &amp; -228)",2.00 pCi/L,0.05 pCi/L,5 pCi/L
Golden Age Village,Total trihalomethanes (TTHMs)†,5.15 ppb,0.15 ppb,80 ppb
Golden Age Village,Trichloroacetic acid,0.365 ppb,0.1 ppb,
Golden Age Village,Barium,60.0 ppb,700 ppb,"2,000 ppb"
Golden Age Village,Bromoform,0.500 ppb,0.5 ppb,
Golden Age Village,Fluoride,0.1000 ppm,,4 ppm
Golden Age Village,None,,,
"Livingston, City of",Arsenic,4.83 ppb,0.004 ppb,10 ppb
