Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Lake Seven Falls Association Inc.,Nitrate and nitrite,0.402 ppm,0.14 ppm,10 ppm
Lake Seven Falls Association Inc.,"Radium, combined (-226 &amp; -228)",4.55 pCi/L,0.05 pCi/L,5 pCi/L
Lake Seven Falls Association Inc.,Barium,32.6 ppb,700 ppb,"2,000 ppb"
Lake Seven Falls Association Inc.,Chromium (total),0.645 ppb,,100 ppb
Lake Seven Falls Association Inc.,Fluoride,0.0500 ppm,,4 ppm
Lake Seven Falls Association Inc.,None,,,
Pilot Knob Rural Water District 1 Doe Run Area,"Radium, combined (-226 &amp; -228)",4.28 pCi/L,0.05 pCi/L,5 pCi/L
Pilot Knob Rural Water District 1 Doe Run Area,Barium,2.21 ppb,700 ppb,"2,000 ppb"
Pilot Knob Rural Water District 1 Doe Run Area,None,,,
Sainte Genevieve,Bromochloroacetic acid,5.26 ppb,0.02 ppb,
Sainte Genevieve,Bromodichloroacetic acid,2.33 ppb,0.04 ppb,
Sainte Genevieve,Bromodichloromethane,9.69 ppb,0.06 ppb,
Sainte Genevieve,Bromoform,7.71 ppb,0.5 ppb,
Sainte Genevieve,Chlorodibromoacetic acid,2.85 ppb,0.02 ppb,
Sainte Genevieve,Chloroform,5.08 ppb,0.4 ppb,
Sainte Genevieve,Dibromoacetic acid,4.81 ppb,0.04 ppb,
Sainte Genevieve,Dibromochloromethane,13.3 ppb,0.1 ppb,
Sainte Genevieve,Dichloroacetic acid,4.37 ppb,0.2 ppb,
Sainte Genevieve,Haloacetic acids (HAA5)†,8.62 ppb,0.1 ppb,60 ppb
Sainte Genevieve,Nitrate and nitrite,0.776 ppm,0.14 ppm,10 ppm
Sainte Genevieve,Total trihalomethanes (TTHMs)†,34.3 ppb,0.15 ppb,80 ppb
Sainte Genevieve,Tribromoacetic acid,0.280 ppb,0.04 ppb,
Sainte Genevieve,Trichloroacetic acid,1.06 ppb,0.1 ppb,
Sainte Genevieve,Barium,80.0 ppb,700 ppb,"2,000 ppb"
Sainte Genevieve,Chromium (total),1.77 ppb,,100 ppb
Sainte Genevieve,Fluoride,0.137 ppm,,4 ppm
Sainte Genevieve,Manganese,85.3 ppb,100 ppb,
Sainte Genevieve,Monobromoacetic acid,2.62 ppb,25 ppb,
Sainte Genevieve,Xylenes (total),0.260 ppb,"1,800 ppb","10,000 ppb"
Sainte Genevieve,None,,,
Sainte Genevieve,Bromochloroacetic acid,5.26 ppb,0.02 ppb,
Sainte Genevieve,Bromodichloroacetic acid,2.33 ppb,0.04 ppb,
Sainte Genevieve,Bromodichloromethane,9.69 ppb,0.06 ppb,
Sainte Genevieve,Bromoform,7.71 ppb,0.5 ppb,
Sainte Genevieve,Chlorodibromoacetic acid,2.85 ppb,0.02 ppb,
Sainte Genevieve,Chloroform,5.08 ppb,0.4 ppb,
Sainte Genevieve,Dibromoacetic acid,4.81 ppb,0.04 ppb,
Sainte Genevieve,Dibromochloromethane,13.3 ppb,0.1 ppb,
Sainte Genevieve,Dichloroacetic acid,4.37 ppb,0.2 ppb,
Sainte Genevieve,Haloacetic acids (HAA5)†,8.62 ppb,0.1 ppb,60 ppb
Sainte Genevieve,Nitrate and nitrite,0.776 ppm,0.14 ppm,10 ppm
Sainte Genevieve,Total trihalomethanes (TTHMs)†,34.3 ppb,0.15 ppb,80 ppb
Sainte Genevieve,Tribromoacetic acid,0.280 ppb,0.04 ppb,
Sainte Genevieve,Trichloroacetic acid,1.06 ppb,0.1 ppb,
Sainte Genevieve,Barium,80.0 ppb,700 ppb,"2,000 ppb"
Sainte Genevieve,Chromium (total),1.77 ppb,,100 ppb
Sainte Genevieve,Fluoride,0.137 ppm,,4 ppm
Sainte Genevieve,Manganese,85.3 ppb,100 ppb,
Sainte Genevieve,Monobromoacetic acid,2.62 ppb,25 ppb,
Sainte Genevieve,Xylenes (total),0.260 ppb,"1,800 ppb","10,000 ppb"
Sainte Genevieve,None,,,
St. Francois County Public Water Supply District 1,Arsenic,0.545 ppb,0.004 ppb,10 ppb
St. Francois County Public Water Supply District 1,Nitrate and nitrite,0.433 ppm,0.14 ppm,10 ppm
St. Francois County Public Water Supply District 1,"Radium, combined (-226 &amp; -228)",3.25 pCi/L,0.05 pCi/L,5 pCi/L
St. Francois County Public Water Supply District 1,Barium,59.4 ppb,700 ppb,"2,000 ppb"
St. Francois County Public Water Supply District 1,Fluoride,0.115 ppm,,4 ppm
St. Francois County Public Water Supply District 1,Manganese,10.3 ppb,100 ppb,
St. Francois County Public Water Supply District 1,None,,,
Terre Du Lac,Bromodichloromethane,0.497 ppb,0.06 ppb,
Terre Du Lac,Chloroform,3.52 ppb,0.4 ppb,
Terre Du Lac,Dibromochloromethane,0.225 ppb,0.1 ppb,
Terre Du Lac,Dichloroacetic acid,1.93 ppb,0.2 ppb,
Terre Du Lac,"Radium, combined (-226 &amp; -228)",6.09 pCi/L,0.05 pCi/L,5 pCi/L
Terre Du Lac,Total trihalomethanes (TTHMs)†,7.36 ppb,0.15 ppb,80 ppb
Terre Du Lac,Antimony,0.204 ppb,1 ppb,6 ppb
Terre Du Lac,Barium,75.7 ppb,700 ppb,"2,000 ppb"
Terre Du Lac,Chromium (total),2.18 ppb,,100 ppb
Terre Du Lac,Fluoride,0.0480 ppm,,4 ppm
Terre Du Lac,Manganese,2.29 ppb,100 ppb,
Terre Du Lac,None,,,
Terrisan,Arsenic*,0.192 ppb,0.004 ppb,10 ppb
Terrisan,Bromochloroacetic acid*,5.23 ppb,0.02 ppb,
Terrisan,Bromodichloroacetic acid*,0.999 ppb,0.04 ppb,
Terrisan,Bromodichloromethane,0.900 ppb,0.06 ppb,
Terrisan,Chloroform,6.55 ppb,0.4 ppb,
Terrisan,Chromium (hexavalent)*,1.26 ppb,0.02 ppb,
Terrisan,Dibromoacetic acid*,0.313 ppb,0.04 ppb,
Terrisan,Dibromochloromethane*,1.16 ppb,0.1 ppb,
Terrisan,Dichloroacetic acid,5.60 ppb,0.2 ppb,
Terrisan,Haloacetic acids (HAA5)†,5.60 ppb,0.1 ppb,60 ppb
Terrisan,Haloacetic acids (HAA9)*†,22.8 ppb,0.06 ppb,
Terrisan,Nitrate*,1.15 ppm,0.14 ppm,10 ppm
Terrisan,Nitrate and nitrite*,1.16 ppm,0.14 ppm,10 ppm
Terrisan,Total trihalomethanes (TTHMs)†,7.45 ppb,0.15 ppb,80 ppb
Terrisan,Tribromoacetic acid*,0.690 ppb,0.04 ppb,
Terrisan,Trichloroacetic acid*,1.74 ppb,0.1 ppb,
Terrisan,"1,4-Dioxane*",0.0230 ppb,0.35 ppb,
Terrisan,"2,4-D*",0.0338 ppb,20 ppb,70 ppb
Terrisan,2-Methoxyethanol*,0.383 ppb,,
Terrisan,Aluminum*,0.250 ppb,600 ppb,
Terrisan,Antimony*,0.0375 ppb,1 ppb,6 ppb
Terrisan,Atrazine*,0.123 ppb,0.1 ppb,3 ppb
Terrisan,Barium*,4.44 ppb,700 ppb,"2,000 ppb"
Terrisan,Bromoform*,0.0178 ppb,0.5 ppb,
Terrisan,Chlorate*,157.7 ppb,210 ppb,
Terrisan,Chromium (total)*,0.791 ppb,,100 ppb
Terrisan,Di(2-ethylhexyl) phthalate*,0.00696 ppb,3 ppb,6 ppb
Terrisan,Ethylene dibromide*,0.000286 ppb,0.01 ppb,0.05 ppb
Terrisan,Fluoride*,0.616 ppm,,4 ppm
Terrisan,Hexachlorocyclopentadiene*,0.00172 ppb,2 ppb,50 ppb
Terrisan,Manganese*,0.147 ppb,100 ppb,
Terrisan,Molybdenum*,1.94 ppb,40 ppb,
Terrisan,Monobromoacetic acid*,0.284 ppb,25 ppb,
Terrisan,Monochloroacetic acid*,0.348 ppb,53 ppb,
Terrisan,Nitrite*,0.00286 ppm,,1 ppm
Terrisan,Selenium*,0.650 ppb,30 ppb,50 ppb
Terrisan,Strontium*,0.110 ppb,"1,500 ppb",
Terrisan,Testosterone*,0.0150 ppt,,
Terrisan,Vanadium*,2.09 ppb,21 ppb,
Terrisan,None,,,
Anthonies Mill Resort Subdivision,Nitrate and nitrite,0.411 ppm,0.14 ppm,10 ppm
Anthonies Mill Resort Subdivision,Barium,48.1 ppb,700 ppb,"2,000 ppb"
Anthonies Mill Resort Subdivision,Chromium (total),5.83 ppb,,100 ppb
Anthonies Mill Resort Subdivision,None,,,
Caledonia PWS,Nitrate and nitrite,0.655 ppm,0.14 ppm,10 ppm
Caledonia PWS,Barium,14.1 ppb,700 ppb,"2,000 ppb"
Caledonia PWS,Chromium (total),4.84 ppb,,100 ppb
Caledonia PWS,Fluoride,0.0550 ppm,,4 ppm
Caledonia PWS,None,,,
Grandview Plaza Mobile Home Park,Arsenic,1.66 ppb,0.004 ppb,10 ppb
Grandview Plaza Mobile Home Park,Bromodichloromethane,0.170 ppb,0.06 ppb,
Grandview Plaza Mobile Home Park,Cadmium,0.120 ppb,0.04 ppb,5 ppb
Grandview Plaza Mobile Home Park,Aluminum,11.6 ppb,600 ppb,
Grandview Plaza Mobile Home Park,Barium,182.5 ppb,700 ppb,"2,000 ppb"
Grandview Plaza Mobile Home Park,Chloroform,0.170 ppb,0.4 ppb,
Grandview Plaza Mobile Home Park,Chromium (total),1.04 ppb,,100 ppb
Grandview Plaza Mobile Home Park,Dibromochloromethane,0.140 ppb,0.1 ppb,
Grandview Plaza Mobile Home Park,Fluoride,0.0600 ppm,,4 ppm
Grandview Plaza Mobile Home Park,Manganese,7.63 ppb,100 ppb,
Grandview Plaza Mobile Home Park,Nitrate and nitrite,0.0635 ppm,0.14 ppm,10 ppm
Grandview Plaza Mobile Home Park,None,,,
Irondale PWS,Bromodichloromethane,0.182 ppb,0.06 ppb,
Irondale PWS,Cadmium,0.193 ppb,0.04 ppb,5 ppb
Irondale PWS,Dibromochloromethane,0.220 ppb,0.1 ppb,
Irondale PWS,Nitrate and nitrite,0.441 ppm,0.14 ppm,10 ppm
Irondale PWS,Barium,51.2 ppb,700 ppb,"2,000 ppb"
Irondale PWS,Chromium (total),0.430 ppb,,100 ppb
Irondale PWS,Fluoride,0.320 ppm,,4 ppm
Irondale PWS,Manganese,1.55 ppb,100 ppb,
Irondale PWS,None,,,
Mineral Point PWS,Bromodichloromethane,1.12 ppb,0.06 ppb,
Mineral Point PWS,Chloroform,1.29 ppb,0.4 ppb,
Mineral Point PWS,Dibromochloromethane,0.830 ppb,0.1 ppb,
Mineral Point PWS,Dichloroacetic acid,1.70 ppb,0.2 ppb,
Mineral Point PWS,"Radium, combined (-226 &amp; -228)",4.80 pCi/L,0.05 pCi/L,5 pCi/L
Mineral Point PWS,Total trihalomethanes (TTHMs)†,5.74 ppb,0.15 ppb,80 ppb
Mineral Point PWS,Aluminum,14.6 ppb,600 ppb,
Mineral Point PWS,Barium,72.3 ppb,700 ppb,"2,000 ppb"
Mineral Point PWS,Bromoform,0.353 ppb,0.5 ppb,
Mineral Point PWS,Fluoride,0.190 ppm,,4 ppm
Mineral Point PWS,Nitrate and nitrite,0.0290 ppm,0.14 ppm,10 ppm
Mineral Point PWS,None,,,
Potosi East,Barium,75.5 ppb,700 ppb,"2,000 ppb"
Potosi East,Chromium (total),0.785 ppb,,100 ppb
Potosi East,Fluoride,0.220 ppm,,4 ppm
Potosi East,Manganese,6.43 ppb,100 ppb,
Potosi East,None,,,
Potosi PWS,"Radium, combined (-226 &amp; -228)",1.76 pCi/L,0.05 pCi/L,5 pCi/L
Potosi PWS,Total trihalomethanes (TTHMs)†,0.503 ppb,0.15 ppb,80 ppb
Potosi PWS,Barium,102.9 ppb,700 ppb,"2,000 ppb"
Potosi PWS,Bromodichloromethane,0.111 ppb,0.06 ppb,
Potosi PWS,Chloroform,0.123 ppb,0.4 ppb,
Potosi PWS,Chromium (total),0.551 ppb,,100 ppb
Potosi PWS,Dibromochloromethane,0.0558 ppb,0.1 ppb,
Potosi PWS,Fluoride,0.154 ppm,,4 ppm
Potosi PWS,Manganese,2.21 ppb,100 ppb,
Potosi PWS,Nitrate and nitrite,0.0248 ppm,0.14 ppm,10 ppm
Potosi PWS,None,,,
The Legacy Ranch,Arsenic,4.39 ppb,0.004 ppb,10 ppb
The Legacy Ranch,Uranium,1.60 pCi/L,0.43 pCi/L,20 pCi/L
The Legacy Ranch,Aluminum,32.2 ppb,600 ppb,
The Legacy Ranch,Barium,61.8 ppb,700 ppb,"2,000 ppb"
The Legacy Ranch,Manganese,12.6 ppb,100 ppb,
The Legacy Ranch,Nitrate and nitrite,0.0803 ppm,0.14 ppm,10 ppm
The Legacy Ranch,None,,,
Central Washington County Water Supply Corporation,Arsenic,2.90 ppb,0.004 ppb,10 ppb
Central Washington County Water Supply Corporation,Bromochloroacetic acid,3.19 ppb,0.02 ppb,
Central Washington County Water Supply Corporation,Bromodichloromethane,5.49 ppb,0.06 ppb,
Central Washington County Water Supply Corporation,Bromoform,29.5 ppb,0.5 ppb,
Central Washington County Water Supply Corporation,Chloroform,1.34 ppb,0.4 ppb,
Central Washington County Water Supply Corporation,Dibromoacetic acid,8.28 ppb,0.04 ppb,
Central Washington County Water Supply Corporation,Dibromochloromethane,18.4 ppb,0.1 ppb,
Central Washington County Water Supply Corporation,Dichloroacetic acid,1.10 ppb,0.2 ppb,
Central Washington County Water Supply Corporation,Haloacetic acids (HAA5)†,9.66 ppb,0.1 ppb,60 ppb
Central Washington County Water Supply Corporation,Nitrate and nitrite,0.298 ppm,0.14 ppm,10 ppm
Central Washington County Water Supply Corporation,Total trihalomethanes (TTHMs)†,63.7 ppb,0.15 ppb,80 ppb
Central Washington County Water Supply Corporation,Barium,98.3 ppb,700 ppb,"2,000 ppb"
Central Washington County Water Supply Corporation,Fluoride,0.505 ppm,,4 ppm
Central Washington County Water Supply Corporation,Manganese,15.2 ppb,100 ppb,
Central Washington County Water Supply Corporation,Monobromoacetic acid,0.168 ppb,25 ppb,
Central Washington County Water Supply Corporation,Nitrate,0.233 ppm,0.14 ppm,10 ppm
Central Washington County Water Supply Corporation,Selenium,2.38 ppb,30 ppb,50 ppb
Central Washington County Water Supply Corporation,Trichloroacetic acid,0.110 ppb,0.1 ppb,
Central Washington County Water Supply Corporation,Xylenes (total),0.250 ppb,"1,800 ppb","10,000 ppb"
Central Washington County Water Supply Corporation,None,,,
Central Washington County Water Supply Corporation,Arsenic,2.90 ppb,0.004 ppb,10 ppb
Central Washington County Water Supply Corporation,Bromochloroacetic acid,3.19 ppb,0.02 ppb,
Central Washington County Water Supply Corporation,Bromodichloromethane,5.49 ppb,0.06 ppb,
Central Washington County Water Supply Corporation,Bromoform,29.5 ppb,0.5 ppb,
Central Washington County Water Supply Corporation,Chloroform,1.34 ppb,0.4 ppb,
Central Washington County Water Supply Corporation,Dibromoacetic acid,8.28 ppb,0.04 ppb,
Central Washington County Water Supply Corporation,Dibromochloromethane,18.4 ppb,0.1 ppb,
Central Washington County Water Supply Corporation,Dichloroacetic acid,1.10 ppb,0.2 ppb,
Central Washington County Water Supply Corporation,Haloacetic acids (HAA5)†,9.66 ppb,0.1 ppb,60 ppb
Central Washington County Water Supply Corporation,Nitrate and nitrite,0.298 ppm,0.14 ppm,10 ppm
Central Washington County Water Supply Corporation,Total trihalomethanes (TTHMs)†,63.7 ppb,0.15 ppb,80 ppb
Central Washington County Water Supply Corporation,Barium,98.3 ppb,700 ppb,"2,000 ppb"
Central Washington County Water Supply Corporation,Fluoride,0.505 ppm,,4 ppm
Central Washington County Water Supply Corporation,Manganese,15.2 ppb,100 ppb,
Central Washington County Water Supply Corporation,Monobromoacetic acid,0.168 ppb,25 ppb,
Central Washington County Water Supply Corporation,Nitrate,0.233 ppm,0.14 ppm,10 ppm
Central Washington County Water Supply Corporation,Selenium,2.38 ppb,30 ppb,50 ppb
Central Washington County Water Supply Corporation,Trichloroacetic acid,0.110 ppb,0.1 ppb,
Central Washington County Water Supply Corporation,Xylenes (total),0.250 ppb,"1,800 ppb","10,000 ppb"
Central Washington County Water Supply Corporation,None,,,
Franklin County Public Water Supply District 1,Dichloroacetic acid,1.72 ppb,0.2 ppb,
Franklin County Public Water Supply District 1,Haloacetic acids (HAA5)†,2.27 ppb,0.1 ppb,60 ppb
Franklin County Public Water Supply District 1,"Radium, combined (-226 &amp; -228)",0.37 pCi/L,0.05 pCi/L,5 pCi/L
Franklin County Public Water Supply District 1,Total trihalomethanes (TTHMs)†,0.433 ppb,0.15 ppb,80 ppb
Franklin County Public Water Supply District 1,Trichloroacetic acid,0.550 ppb,0.1 ppb,
Franklin County Public Water Supply District 1,Barium,375.6 ppb,700 ppb,"2,000 ppb"
Franklin County Public Water Supply District 1,Bromodichloromethane,0.0775 ppb,0.06 ppb,
Franklin County Public Water Supply District 1,Chloroform,0.0667 ppb,0.4 ppb,
Franklin County Public Water Supply District 1,Chromium (total),2.41 ppb,,100 ppb
Franklin County Public Water Supply District 1,Fluoride,0.0300 ppm,,4 ppm
Franklin County Public Water Supply District 1,Nitrate and nitrite,0.175 ppm,0.14 ppm,10 ppm
Franklin County Public Water Supply District 1,Xylenes (total),0.128 ppb,"1,800 ppb","10,000 ppb"
Franklin County Public Water Supply District 1,None,,,
Cuba PWS,Aluminum,7.29 ppb,600 ppb,
Cuba PWS,Barium,104.5 ppb,700 ppb,"2,000 ppb"
Cuba PWS,Chromium (total),1.40 ppb,,100 ppb
Cuba PWS,Fluoride,0.0970 ppm,,4 ppm
Cuba PWS,Manganese,2.94 ppb,100 ppb,
Cuba PWS,Nitrate and nitrite,0.192 ppm,0.14 ppm,10 ppm
Cuba PWS,Uranium,0.10 pCi/L,0.43 pCi/L,20 pCi/L
Cuba PWS,None,,,
Indian Hills Utilities Operating Company Inc.,Barium,83.4 ppb,700 ppb,"2,000 ppb"
Indian Hills Utilities Operating Company Inc.,Chromium (total),1.16 ppb,,100 ppb
Indian Hills Utilities Operating Company Inc.,Dichloroacetic acid,0.187 ppb,0.2 ppb,
Indian Hills Utilities Operating Company Inc.,Manganese,1.19 ppb,100 ppb,
Indian Hills Utilities Operating Company Inc.,Nitrate and nitrite,0.114 ppm,0.14 ppm,10 ppm
Indian Hills Utilities Operating Company Inc.,None,,,
New Haven PWS,Barium,239.8 ppb,700 ppb,"2,000 ppb"
New Haven PWS,Chromium (total),3.53 ppb,,100 ppb
New Haven PWS,Nitrate and nitrite,0.102 ppm,0.14 ppm,10 ppm
New Haven PWS,None,,,
St. Louis City,Arsenic,0.435 ppb,0.004 ppb,10 ppb
St. Louis City,Atrazine,0.220 ppb,0.1 ppb,3 ppb
St. Louis City,Bromochloroacetic acid,3.22 ppb,0.02 ppb,
St. Louis City,Bromodichloroacetic acid,0.900 ppb,0.04 ppb,
St. Louis City,Bromodichloromethane,1.90 ppb,0.06 ppb,
St. Louis City,Chloroform,12.2 ppb,0.4 ppb,
St. Louis City,Chromium (hexavalent),1.16 ppb,0.02 ppb,
St. Louis City,Dibromoacetic acid,0.195 ppb,0.04 ppb,
St. Louis City,Dichloroacetic acid,17.8 ppb,0.2 ppb,
St. Louis City,Haloacetic acids (HAA5)†,21.4 ppb,0.1 ppb,60 ppb
St. Louis City,Haloacetic acids (HAA9)†,24.3 ppb,0.06 ppb,
St. Louis City,Nitrate,1.94 ppm,0.14 ppm,10 ppm
St. Louis City,Nitrate and nitrite,1.95 ppm,0.14 ppm,10 ppm
St. Louis City,Total trihalomethanes (TTHMs)†,15.3 ppb,0.15 ppb,80 ppb
St. Louis City,Trichloroacetic acid,2.17 ppb,0.1 ppb,
St. Louis City,"1,4-Dioxane",0.0288 ppb,0.35 ppb,
St. Louis City,Aluminum,5.33 ppb,600 ppb,
St. Louis City,Antimony,0.141 ppb,1 ppb,6 ppb
St. Louis City,Barium,19.3 ppb,700 ppb,"2,000 ppb"
St. Louis City,Chromium (total),1.33 ppb,,100 ppb
St. Louis City,Dibromochloromethane,0.182 ppb,0.1 ppb,
St. Louis City,Fluoride,0.589 ppm,,4 ppm
St. Louis City,Manganese,0.157 ppb,100 ppb,
St. Louis City,Metolachlor,0.290 ppb,,
St. Louis City,Molybdenum,2.36 ppb,40 ppb,
St. Louis City,Monobromoacetic acid,0.300 ppb,25 ppb,
St. Louis City,Monochloroacetic acid,1.22 ppb,53 ppb,
St. Louis City,Nitrite,0.0135 ppm,,1 ppm
St. Louis City,Selenium,1.15 ppb,30 ppb,50 ppb
St. Louis City,Simazine,0.0194 ppb,0.1 ppb,4 ppb
St. Louis City,Strontium,41.8 ppb,"1,500 ppb",
St. Louis City,Vanadium,2.05 ppb,21 ppb,
St. Louis City,None,,,
IL Youth Center St. Charles,Bromodichloromethane,8.22 ppb,0.06 ppb,
IL Youth Center St. Charles,Chloroform,26.7 ppb,0.4 ppb,
IL Youth Center St. Charles,Dibromochloromethane,2.05 ppb,0.1 ppb,
IL Youth Center St. Charles,Dichloroacetic acid,5.14 ppb,0.2 ppb,
IL Youth Center St. Charles,Haloacetic acids (HAA5)†,8.53 ppb,0.1 ppb,60 ppb
IL Youth Center St. Charles,"Radium, combined (-226 &amp; -228)",2.14 pCi/L,0.05 pCi/L,5 pCi/L
IL Youth Center St. Charles,Total trihalomethanes (TTHMs)†,36.9 ppb,0.15 ppb,80 ppb
IL Youth Center St. Charles,Trichloroacetic acid,2.31 ppb,0.1 ppb,
IL Youth Center St. Charles,Barium,50.6 ppb,700 ppb,"2,000 ppb"
IL Youth Center St. Charles,Chromium (hexavalent),0.0200 ppb,0.02 ppb,
IL Youth Center St. Charles,Fluoride,0.937 ppm,,4 ppm
IL Youth Center St. Charles,Manganese,0.143 ppb,100 ppb,
IL Youth Center St. Charles,Monochloroacetic acid,1.08 ppb,53 ppb,
IL Youth Center St. Charles,Nitrate,0.0190 ppm,0.14 ppm,10 ppm
IL Youth Center St. Charles,Nitrate and nitrite,0.0333 ppm,0.14 ppm,10 ppm
IL Youth Center St. Charles,Strontium,0.464 ppb,"1,500 ppb",
IL Youth Center St. Charles,None,,,
Missouri American St. Louis County & St. Charles County,Arsenic,0.192 ppb,0.004 ppb,10 ppb
Missouri American St. Louis County & St. Charles County,Bromochloroacetic acid,5.23 ppb,0.02 ppb,
Missouri American St. Louis County & St. Charles County,Bromodichloroacetic acid,0.999 ppb,0.04 ppb,
Missouri American St. Louis County & St. Charles County,Bromodichloromethane,4.19 ppb,0.06 ppb,
Missouri American St. Louis County & St. Charles County,Chloroform,22.8 ppb,0.4 ppb,
Missouri American St. Louis County & St. Charles County,Chromium (hexavalent),1.26 ppb,0.02 ppb,
Missouri American St. Louis County & St. Charles County,Dibromoacetic acid,0.313 ppb,0.04 ppb,
Missouri American St. Louis County & St. Charles County,Dibromochloromethane,1.16 ppb,0.1 ppb,
Missouri American St. Louis County & St. Charles County,Dichloroacetic acid,15.7 ppb,0.2 ppb,
Missouri American St. Louis County & St. Charles County,Haloacetic acids (HAA5)†,18.4 ppb,0.1 ppb,60 ppb
Missouri American St. Louis County & St. Charles County,Haloacetic acids (HAA9)†,22.8 ppb,0.06 ppb,
Missouri American St. Louis County & St. Charles County,Nitrate,1.15 ppm,0.14 ppm,10 ppm
Missouri American St. Louis County & St. Charles County,Nitrate and nitrite,1.16 ppm,0.14 ppm,10 ppm
Missouri American St. Louis County & St. Charles County,Total trihalomethanes (TTHMs)†,27.9 ppb,0.15 ppb,80 ppb
Missouri American St. Louis County & St. Charles County,Tribromoacetic acid,0.690 ppb,0.04 ppb,
Missouri American St. Louis County & St. Charles County,Trichloroacetic acid,1.74 ppb,0.1 ppb,
Missouri American St. Louis County & St. Charles County,"1,4-Dioxane",0.0230 ppb,0.35 ppb,
Missouri American St. Louis County & St. Charles County,"2,4-D",0.0338 ppb,20 ppb,70 ppb
Missouri American St. Louis County & St. Charles County,2-Methoxyethanol,0.383 ppb,,
Missouri American St. Louis County & St. Charles County,Aluminum,0.250 ppb,600 ppb,
Missouri American St. Louis County & St. Charles County,Antimony,0.0375 ppb,1 ppb,6 ppb
Missouri American St. Louis County & St. Charles County,Atrazine,0.123 ppb,0.1 ppb,3 ppb
Missouri American St. Louis County & St. Charles County,Barium,4.44 ppb,700 ppb,"2,000 ppb"
Missouri American St. Louis County & St. Charles County,Bromoform,0.0178 ppb,0.5 ppb,
Missouri American St. Louis County & St. Charles County,Chlorate,157.7 ppb,210 ppb,
Missouri American St. Louis County & St. Charles County,Chromium (total),0.791 ppb,,100 ppb
Missouri American St. Louis County & St. Charles County,Di(2-ethylhexyl) phthalate,0.00696 ppb,3 ppb,6 ppb
Missouri American St. Louis County & St. Charles County,Ethylene dibromide,0.000286 ppb,0.01 ppb,0.05 ppb
Missouri American St. Louis County & St. Charles County,Fluoride,0.616 ppm,,4 ppm
Missouri American St. Louis County & St. Charles County,Hexachlorocyclopentadiene,0.00172 ppb,2 ppb,50 ppb
Missouri American St. Louis County & St. Charles County,Manganese,0.147 ppb,100 ppb,
Missouri American St. Louis County & St. Charles County,Molybdenum,1.94 ppb,40 ppb,
Missouri American St. Louis County & St. Charles County,Monobromoacetic acid,0.284 ppb,25 ppb,
Missouri American St. Louis County & St. Charles County,Monochloroacetic acid,0.348 ppb,53 ppb,
Missouri American St. Louis County & St. Charles County,Nitrite,0.00286 ppm,,1 ppm
Missouri American St. Louis County & St. Charles County,Selenium,0.650 ppb,30 ppb,50 ppb
Missouri American St. Louis County & St. Charles County,Strontium,0.110 ppb,"1,500 ppb",
Missouri American St. Louis County & St. Charles County,Testosterone,0.0150 ppt,,
Missouri American St. Louis County & St. Charles County,Vanadium,2.09 ppb,21 ppb,
Missouri American St. Louis County & St. Charles County,None,,,
